WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000522240,makkhalam pong (หมากขล่ำป่อง)(Northern),ver-THA-0000522240.01,0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000522240,khalam pong (ขล่ำป่อง)(Northern),ver-THA-0000522240.02,0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000522240,puak nam (ปวกน้ำ)(Northern),ver-THA-0000522240.03,0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000522240,manieng nam (มะเนียงน้ำ)(Northern),ver-THA-0000522240.04,0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000522240,makia nam (มะเกียน้ำ)(Northern),ver-THA-0000522240.05,0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000522240,cha-wo-pue (จะหว่อปือ)(Karen-Northern),ver-THA-0000522240.06,0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000522240,po-ta-na (โปตานา)(Karen-Southwestern),ver-THA-0000522240.07,0.0,ref-THA-0000522240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00550,"Aesculus assamica. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 395. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001140390,di ngu ton (ดีงูต้น)(Northern),ver-THA-0001140390.01,0.0,ref-THA-0001140390,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00585,"Ailanthus triphysa. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 440. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001140390,kom khom (กอบขม)(Northern),ver-THA-0001140390.02,0.0,ref-THA-0001140390,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00585,"Ailanthus triphysa. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 440. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001140390,mak kom (หมักกอม)(Northern),ver-THA-0001140390.03,0.0,ref-THA-0001140390,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00585,"Ailanthus triphysa. Flora of Thailand. Vol. 2. Part 4, 1981. Pg. 440. Accessed 2021-07-31",Forest Herbarium,All rights reserved
