"wfo_id","description","type","BibliographicCitation","URL","licence","provider"
"wfo-0001388529","Found along the Sinsuron road where the forest has been very much reduced so that it is likely to be extinct. It is an area where R. javanicum ssp. brookeanum is common and it is possible that this variety is a hybrid between this species and R. longiflorum; however, the leaves are typical of R. longiflorum var. longiflorum. It has not been seen since the original collection was made.","Threats","Argent G. 2015, Rhododendrons subgen. Vireya 2nd edn.","https://research-scotland.ac.uk/items/235dc3cf-47be-44c3-9438-fb1803f4141f#:~:text=https%3A//hdl.handle.net/20.500.12594/1547","CC0 1.0 Universal (CC0 1.0)","Royal Botanic Garden Edinburgh"
