taxonID,description,type,language,contributor,audience,rightsHolder,creator,source,rights,license
wfo-0000234835,"Nigéria, Cameroun, Gabon, République Centrafricaine et République démocratique du Congo ; au Gabon : Ngounié, Ogooué-Ivindo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000234835,,
wfo-0000242198,"répandu, originaire d’Amérique centrale et du Sud ; en Afrique, y inclus la Guinée équatoriale, le Gabon, la République du Congo, la République Centrafricaine, la République démocratique du Congo et l’Angola ; au Gabon, connu uniquement de trois échantillons de l’Estuaire (environ de Libreville), récoltés en 1900.",distribution,fre,,,,,ref-Gbn-0000242198,,
wfo-0000242254,"adventice pantropicale très répandue, originaire d’Amérique centrale et australe ; en Afrique largement répandue, y inclus le Nigéria, le Cameroun, la Guinée équatoriale, le Gabon, la République du Congo et la République démocratique du Congo ; au Gabon : Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000242254,,
wfo-0000246386,"Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda) ; au Gabon : Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000246386,,
wfo-0000246387,"Cameroun, Guinée équatoriale, Gabon et République du Congo ; au Gabon : Ogooué-Ivindo et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000246387,,
wfo-0000253211,"répandu en Afrique tropicale et en Asie, y compris le Nigéria, le Cameroun, la Guinée équatoriale (Bioko), le Gabon, la République du Congo, la République Centrafricaine, la République démocratique du Congo et l’Angola ; au Gabon : Estuaire, Ngounié et Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000253211,,
wfo-0000253344,"répandu dans les régions tropicales du monde, originaire de l’Ancien Monde, y compris le Nigéria, le Cameroun, la Guinée équatoriale (Bioko et Annobon), São Tomé et Principe, le Gabon, la République du Congo, la République démocratique du Congo et l’Angola ; au Gabon : Estuaire, Moyen-Ogooué, Ogooué-Maritime, Ogooué-Ivindo, Haut-Ogooué, Woleu-Ntem, bien qu’il soit probablement plus répandu.",distribution,fre,,,,,ref-Gbn-0000253344,,
wfo-0000253537,"originaire de l’Asie tropicale ; parfois naturalisé en Afrique, mais les récoltes sont généralement associées à la culture ; au Gabon : Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000253537,,
wfo-0000255434,"Guinée, Sierra Leone, Libéria, ouest de la Côte d’Ivoire, Bénin, Cameroun et Gabon ; au Gabon, rare et connu d’une seule récolte de la Nyanga ; une autre stérile est encore douteuse.",distribution,fre,,,,,ref-Gbn-0000255434,,
wfo-0000256744,"de la Guinée à l’Ouganda et à la Tanzanie et jusqu’en Angola ; au Gabon : Estuaire, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000256744,,
wfo-0000256746,"de la Sierra Leone jusqu’à la République démocratique du Congo à l’est et jusqu’en Angola dans le sud ; au Gabon, connu seulement de l’Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000256746,,
wfo-0000256748,"du Cameroun à l’Ouganda et l’Angola ; au Gabon : Ngounié, Nyanga et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000256748,,
wfo-0000256759,"de la Guinée jusqu’au Cameroun, au Gabon, à la République démocratique du Congo, à la République Centrafricaine, au Soudan du Sud et à l’Ouganda ; au Gabon : Ngounié, Ogooué-Ivindo et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000256759,,
wfo-0000256769,"Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda) ; au Gabon, présent dans l’Estuaire, le Moyen-Ogooué, la Nyanga, la Ngounié et le Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000256769,,
wfo-0000256770,"présent au Cameroun, en Guinée équatoriale, au Gabon et en République du Congo ; au Gabon, présent dans l’Estuaire et l’Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000256770,,
wfo-0000261088,"Côte d’Ivoire, Ghana, Nigéria, Cameroun, Gabon, République démocratique du Congo et République Centrafricaine ; au Gabon : Estuaire, Moyen-Ogooué, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000261088,,
wfo-0000261090,"Libéria, Ghana, Nigéria, Cameroun, Gabon, République du Congo, République démocratique du Congo (Bas-Congo) et Angola (Cabinda) ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000261090,,
wfo-0000261097,"Cameroun, Gabon, République démocratique du Congo et République Centrafricaine ; au Gabon : Ngounié et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000261097,,
wfo-0000261099,"Nigéria, Cameroun, Guinée équatoriale et Gabon ; au Gabon : Estuaire, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000261099,,
wfo-0000267783,"Cameroun et Gabon ; rare au Gabon : Moyen-Ogooué, Ogooué-Ivindo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000267783,,
wfo-0000269796,"largement distribué en Afrique tropicale jusqu’en Afrique du Sud, à Madagascar et dans la Péninsule arabique ; planté dans des régions tropicales et subtropicales ; au Gabon, connu de l’Estuaire, de la Nyanga et de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000269796,,
wfo-0000273290,"de la Guinée à l’Ouganda et à l’Angola (Cabinda) ; au Gabon, signalé dans toutes les provinces, sauf le Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000273290,,
wfo-0000274773,"répandu en Asie et en Afrique tropicale, y inclus le Nigéria, le Cameroun, la Guinée équatoriale (Bioko, Rio Muni), le Gabon, São Tomé, la République du Congo, la République Centrafricaine, la République démocratique du Congo et l’Angola ; au Gabon : Estuaire, Haut-Ogooué, Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000274773,,
wfo-0000274784,"Cameroun, Gabon, République démocratique du Congo, Rwanda, Burundi, Ouganda, Kenya, Tanzanie et Angola ; au Gabon : Ogooué-Ivindo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000274784,,
wfo-0000274793,"Ghana, Nigéria, Cameroun, Gabon et Tanzanie : au Gabon : Moyen-Ogooué, Ogooué–Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000274793,,
wfo-0000276275,"Cameroun, Gabon, République démocratique du Congo, Angola et Kenya ; au Gabon : Estuaire, Haut-Ogooué, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000276275,,
wfo-0000276277,"endémique du Gabon, connu uniquement de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000276277,,
wfo-0000276284,de la Sierra Leone au Gabon ; au Gabon : Estuaire et Woleu-Ntem.,distribution,fre,,,,,ref-Gbn-0000276284,,
wfo-0000276285,"Gabon, République du Congo et Angola (Cabinda). Au Gabon : Moyen-Ogooué, Nyanga et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000276285,,
wfo-0000276286,"du Sénégal au Kenya, au Mozambique et à l’Angola ; au Gabon : Ogooué-Ivindo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000276286,,
wfo-0000276288,"Nigéria, Cameroun et Gabon ; au Gabon, connu d’un seul spécimen fleuri de l’Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000276288,,
wfo-0000276329,"Nigéria, Gabon, République du Congo, République démocratique du Congo et Angola ; au Gabon, uniquement dans l’Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000276329,,
wfo-0000276336,"Nigéria, Cameroun et Gabon ; au Gabon : Estuaire, Moyen-Ogooué et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000276336,,
wfo-0000279402,"subendémique au Gabon, aussi au sud-ouest de la République du Congo (Massif du Chaillu) ; au Gabon, présent dans l’Estuaire, le Moyen-Ogooué, la Ngounié, la Nyanga, l’Ogooué-Ivindo et l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000279402,,
wfo-0000279403,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, Angola (Cabinda) et République démocratique du Congo ; au Gabon, présent dans l’Estuaire, le Moyen-Ogooué, le nord de la Ngounié, la Nyanga et le Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000279403,,
wfo-0000279709,"Cameroun, Gabon et Angola ; au Gabon : seulement deux récoltes, en Ogooué-Ivindo (Parc national de Mwagna) et Woleu-Ntem (Parc national de Minkébé).",distribution,fre,,,,,ref-Gbn-0000279709,,
wfo-0000279989,"Guinée équatoriale (Rio Muni) et Gabon ; au Gabon, uniquement connu du Woleu-Ntem (au nord d’Oyem).",distribution,fre,,,,,ref-Gbn-0000279989,,
wfo-0000280060,"Afrotropicale, connu de la Guinée à l’Éthiopie, au sud jusqu’au Zimbabwe et le Mozambique ; au Gabon, connu uniquement d’une observation faite dans la Ngounié (sans photo ni spécimen associé) ; à rechercher au Gabon.",distribution,fre,,,,,ref-Gbn-0000280060,,
wfo-0000280087,"Gabon et Angola ; au Gabon, connu uniquement de l’Ogooué-Lolo et de la Ngounié.",distribution,fre,,,,,ref-Gbn-0000280087,,
wfo-0000282533,"largement répandu en Afrique tropicale, du Sénégal à l’Éthiopie, au Kenya, à la Tanzanie et à l’Angola ; au Gabon, seulement dans l’ouest du pays.",distribution,fre,,,,,ref-Gbn-0000282533,,
wfo-0000282699,"Afrique tropicale occidentale, disjoint, d’une part de la Guinée au Togo, et d’autre part au Gabon ; au Gabon, seulement présent près du littoral (Estuaire et Ogooué-Maritime) ; voir aussi la note ci-dessous.",distribution,fre,,,,,ref-Gbn-0000282699,,
wfo-0000282807,"Guinée Bissau, Côte d’Ivoire, Ghana, Nigéria, Cameroun, République démocratique du Congo ; à rechercher au Gabon.",distribution,fre,,,,,ref-Gbn-0000282807,,
wfo-0000289047,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et République Centrafricaine ; au Gabon, signalé dans toutes les provinces.",distribution,fre,,,,,ref-Gbn-0000289047,,
wfo-0000294240,"Guinée, Sierra Leone, Libéria, Côte d’Ivoire, Ghana, Nigéria, Cameroun, Guinée équatoriale (Bioko, Rio Muni), Gabon, São Tomé & Príncipe, République démocratique du Congo et Angola ; au Gabon, dans toutes les provinces sauf le Moyen-Ogooué et l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000294240,,
wfo-0000294908,"largement réparti en Afrique tropicale (Ouest et centrale) ; de la Gambie jusqu’au Cameroun, en Guinée équatoriale, au Gabon, en République du Congo, en République démocratique du Congo et en Angola (Cabinda) ; au Gabon, présent dans l’Estuaire, le Haut-Ogooué, le Moyen-Ogooué et la Nyanga.",distribution,fre,,,,,ref-Gbn-0000294908,,
wfo-0000294916,"Gabon, République démocratique du Congo et Angola ; au Gabon, connu de l’Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000294916,,
wfo-0000294926,"Cameroun, Gabon, nord de la République du Congo et République démocratique du Congo ; au Gabon, récolté vers les Plateaux Batéké dans le Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000294926,,
wfo-0000294939,"dispersé en Afrique Centrale, au Cameroun, en Guinée équatoriale, au Gabon et en République démocratique du Congo ; au Gabon, connu de l’Estuaire, du Moyen-Ogooué, de la Nyanga et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000294939,,
wfo-0000294940,"Cameroun, Gabon et Angola ; au Gabon, récolté le long de la rivière Lara dans le Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000294940,,
wfo-0000294950,"Gabon, République démocratique du Congo et Angola ; au Gabon, connu de l’Ogooué-Lolo et du Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000294950,,
wfo-0000295012,"largement distribué en Afrique tropicale, du Togo à l’Angola et au Soudan, en passant par l’Afrique du Sud ; au Gabon : Nyanga, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000295012,,
wfo-0000295067,"Guinée équatoriale, Gabon et République du Congo ; au Gabon : Estuaire, Moyen-Ogooué, Ogooué-Maritime, Ngounié et Nyanga.",distribution,fre,,,,,ref-Gbn-0000295067,,
wfo-0000295068,"Cameroun, Guinée équatoriale et Gabon ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000295068,,
wfo-0000295086,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République Centrafricaine, République démocratique du Congo, Rwanda et Burundi ; au Gabon, signalé dans toutes les provinces.",distribution,fre,,,,,ref-Gbn-0000295086,,
wfo-0000295115,"Cameroun, Guinée équatorial, Gabon, République du Congo, Angola et République démocratique du Congo ; au Gabon : Haut-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000295115,,
wfo-0000298207,"Afrique occidentale tropicale, Nigéria, Cameroun, Gabon, République du Congo, République démocratique du Congo, Angola (Cabinda), Burundi, Afrique tropicale australe jusqu’en Afrique du Sud (Natal) ; au Gabon : Haut-Ogooué et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000298207,,
wfo-0000299250,"du Sénégal à Madagascar et de l’Éthiopie au Zimbabwe ; au Gabon, uniquement dans la Nyanga.",distribution,fre,,,,,ref-Gbn-0000299250,,
wfo-0000300090,"Cameroun, Gabon, République du Congo et République démocratique du Congo ; au Gabon : Moyen-Ogooué, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000300090,,
wfo-0000301276,"de la Guinée jusqu’au Nigéria, au Cameroun, à la Guinée équatoriale (Bioko et Rio Muni), à São Tomé, au Gabon, à la République du Congo et à l’Angola (Cabinda) ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Ogooué-Ivindo et Ogooué Maritime.",distribution,fre,,,,,ref-Gbn-0000301276,,
wfo-0000302764,"Côte d’Ivoire, Cameroun, Guinée équatoriale (Rio Muni), Gabon et République Centrafricaine ; au Gabon : Estuaire et Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000302764,,
wfo-0000307466,"aire disjointe : Libéria, Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda) ; au Gabon, présent dans l’Estuaire, le Moyen-Ogooué, la Ngounié, la Nyanga et le Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000307466,,
wfo-0000307468,"Gabon et la République démocratique du Congo ; au Gabon, présent dans le Ngounié, l’Ogooué-Lolo et le Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000307468,,
wfo-0000312147,"du Bénin à la République Centrafricaine, à la République démocratique du Congo et à l’Angola ; au Gabon, commun, mais non encore signalé de la Ngounié et l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000312147,,
wfo-0000312156,"de la Guinée à la République du Congo ; au Gabon, uniquement absent de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000312156,,
wfo-0000312199,"de la Sierra Leone au Ghana et au Nigéria, au Cameroun et au Gabon ; au Gabon, connu par un seul spécimen, Le Testu 7913, de l’Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000312199,,
wfo-0000312210,"depuis la Côte d’Ivoire jusqu’en République démocratique du Congo. Au Gabon : Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000312210,,
wfo-0000312263,Cameroun et Gabon ; au Gabon : Ngounié.,distribution,fre,,,,,ref-Gbn-0000312263,,
wfo-0000312304,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo, République Centrafricaine et Angola ; au Gabon : Ngounié, Nyanga, Ogooué-Ivindo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000312304,,
wfo-0000312381,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo, République Centrafricaine et peut-être Angola ; au Gabon : Estuaire, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000312381,,
wfo-0000312392,"du Sénégal à l’Ouganda et à l’Angola ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000312392,,
wfo-0000312541,"Cameroun, Guinée équatoriale et Gabon ; au Gabon, connu d’une seule localité dans la Ngounié.",distribution,fre,,,,,ref-Gbn-0000312541,,
wfo-0000312552,"de la Sierra Leone au Nigéria, au Cameroun et au Gabon ; au Gabon, connu d’une seule récolte, Le Testu 8050, de l’Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000312552,,
wfo-0000312586,"Cameroun, Guinée équatoriale, Gabon, République du Congo et République démocratique du Congo ; au Gabon : Ngounié, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000312586,,
wfo-0000312659,"du Cameroun à l’Angola au sud, également en République démocratique du Congo et en République Centrafricaine ; au Gabon : Ngounié et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000312659,,
wfo-0000314812,"originaire de l’Amérique tropicale et introduit et souvent naturalisé en Afrique tropicale et subtropicale, y inclus le Cameroun, Sao Tomé-et-Principe, le Gabon, la République du Congo, la République démocratique du Congo et la République Centrafricaine ; en Asie et dans le Pacifique ; au Gabon : Estuaire, Haut-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000314812,,
wfo-0000314888,"originaire de l’Amérique du Sud et introduit en Afrique tropicale, peut être aussi ailleurs (voir les Notes) ; au Gabon : Estuaire.",distribution,fre,,,,,ref-Gbn-0000314888,,
wfo-0000314894,"originaire de l’Amérique (sub)tropicale et introduite et souvent naturalisée en Afrique (sub)tropicale, y compris Sao Tomé-et-Principe, le Gabon, la République démocratique du Congo et l’Angola ; en Australie, en Asie et dans le Pacifique ; au Gabon : Moyen-Ogooué.",distribution,fre,,,,,ref-Gbn-0000314894,,
wfo-0000315010,"originaire de l’Amérique tropicale et introduit et souvent naturalisé en Afrique (sub)tropicale, y compris Sao Tomé-et-Principe, le Gabon, la République du Congo, la République Centrafricaine et l’Angola ; en Asie et dans le Pacifique ; au Gabon : Estuaire, Ngounié, Ogooué-Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000315010,,
wfo-0000317248,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda) ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Ogooué-Ivindo et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000317248,,
wfo-0000317254,"Cameroun, Guinée équatoriale, Gabon, République du Congo et République démocratique du Congo ; au Gabon : Nyanga, Ogooué-Ivindo, Ogooué-Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000317254,,
wfo-0000317277,"Nigéria, Cameroun, Guinée équatoriale et Gabon ; au Gabon : Estuaire, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000317277,,
wfo-0000317279,"du Sénégal à la République démocratique du Congo ; au Gabon : Estuaire, Haut-Ogooué, Moyen-Ogooué, Ngounié, Nyanga et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000317279,,
wfo-0000317285,"du Sénégal à l’Ouganda et à l’Angola ; au Gabon : Estuaire, Moyen-Ogooué, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000317285,,
wfo-0000317306,"Cameroun, Guinée équatoriale, Gabon et République démocratique du Congo ; au Gabon : Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000317306,,
wfo-0000317313,"Gabon, République du Congo, République démocratique du Congo et Angola ; au Gabon, connu par une seule récolte de la Nyanga.",distribution,fre,,,,,ref-Gbn-0000317313,,
wfo-0000317326,"de la Guinée à l’Ouganda et à l’Angola ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000317326,,
wfo-0000317333,"du Sénégal à l’Ouganda et à l’Angola ; au Gabon : Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000317333,,
wfo-0000317350,"sud-est du Nigéria, Cameroun, Guinée équatoriale et Gabon ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Ogooué-Ivindo et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000317350,,
wfo-0000319748,"Nigéria, Cameroun, Guinée équatoriale, Gabon et l’ouest de la République démocratique du Congo ; au Gabon : Estuaire, Ngounié, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000319748,,
wfo-0000319750,"Nigéria, Cameroun, Guinée équatoriale (Rio Muni), Gabon, République démocratique du Congo et Angola (Cabinda) ; au Gabon : Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000319750,,
wfo-0000319808,"de la Sierra Leone au Nigéria, au Cameroun, à la Guinée équatoriale, au Gabon, à la République du Congo, à la République démocratique du Congo, à la République Centrafricaine et au nord de l’Angola ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000319808,,
wfo-0000319811,"endémique du Gabon, connu uniquement à partir de 4 spécimens provenant des environs de Libreville (Estuaire).",distribution,fre,,,,,ref-Gbn-0000319811,,
wfo-0000319845,"Bénin, Nigéria, Cameroun, Guinée équatoriale (Bioko et Rio Muni), Gabon, République du Congo, République démocratique du Congo et le nord de l’Angola ; au Gabon : Estuaire, Ngounié, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000319845,,
wfo-0000319889,"connu uniquement du sud du Cameroun et du Gabon ; au Gabon : Estuaire, Ogooué-Ivindo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000319889,,
wfo-0000319908,"Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et Angola ; au Gabon : Estuaire, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000319908,,
wfo-0000319943,"Gabon et République démocratique du Congo ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000319943,,
wfo-0000320051,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et République Centrafricaine ; au Gabon : Ogooué-Ivindo, Ogooué-Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000320051,,
wfo-0000320070,"sud-est du Nigéria, Cameroun et Gabon ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000320070,,
wfo-0000320183,du Cameroun jusqu’à la République démocratique du Congo et l’Angola ; au Gabon : toutes les provinces.,distribution,fre,,,,,ref-Gbn-0000320183,,
wfo-0000330816,"Nigéria, Cameroun, Gabon, République du Congo, République démocratique du Congo, République Centrafricaine et Angola ; au Gabon : toutes les provinces, sauf l’Estuaire.",distribution,fre,,,,,ref-Gbn-0000330816,,
wfo-0000333016,"Cameroun, Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda) ; au Gabon : Estuaire, Ngounié, Nyanga, Ogooué-Ivindo, mais probablement plus répandu.",distribution,fre,,,,,ref-Gbn-0000333016,,
wfo-0000333061,"largement répandu dans toute l’Afrique tropicale, y inclus les Comores, les Seychelles et Madagascar ; au Gabon : Estuaire, Moyen-Ogooué, Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000333061,,
wfo-0000333079,"largement répandu en Afrique tropicale, du Bénin à la Somalie et à l’Afrique du Sud ; au Gabon : apparemment peu commun, connu de la Ngounié et de la Nyanga.",distribution,fre,,,,,ref-Gbn-0000333079,,
wfo-0000333097,"Cameroun, Gabon et République du Congo ; au Gabon, assez répandu (Estuaire, Ngounié, Ogooué-Lolo, Woleu-Ntem).",distribution,fre,,,,,ref-Gbn-0000333097,,
wfo-0000333121,"Afrique tropicale occidentale et centro-occidentale, de la Guinée à la République du Congo ; au Gabon : connu de toutes les provinces.",distribution,fre,,,,,ref-Gbn-0000333121,,
wfo-0000333253,"une grande partie de l’Afrique tropicale à saison sèche, du Sénégal à l’Angola et au Mozambique ; au Gabon, semble présent principalement dans le sud du pays : Haut-Ogooué, Ngounié, Nyanga, Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000333253,,
wfo-0000333333,"Afrique tropicale occidentale, de la Guinée à l’Angola ; au Gabon, apparemment rare : Haut-Ogooué et Moyen-Ogooué.",distribution,fre,,,,,ref-Gbn-0000333333,,
wfo-0000333410,"Afrique tropicale occidentale, de la Guinée à l’Angola ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Ogooué-Lolo, Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000333410,,
wfo-0000333490,"Afrique tropicale occidentale et centrale, de la Guinée à la République démocratique du Congo ; espèce non encore trouvée au Gabon, mais existant au Cameroun et en Guinée équatoriale très près de la frontière gabonaise.",distribution,fre,,,,,ref-Gbn-0000333490,,
wfo-0000333558,"Cameroun, Gabon et République démocratique du Congo ; au Gabon, principalement dans l’ouest et le nord du pays.",distribution,fre,,,,,ref-Gbn-0000333558,,
wfo-0000333604,"Afrique continentale tropicale, du Sénégal au Mozambique et dans les îles du Golfe de Guinée ; au Gabon : toutes les provinces.",distribution,fre,,,,,ref-Gbn-0000333604,,
wfo-0000333614,"Gabon, République du Congo, République démocratique du Congo et Angola ; au Gabon : Haut-Ogooué (Plateau Batéké).",distribution,fre,,,,,ref-Gbn-0000333614,,
wfo-0000333618,"sud-est du Nigéria, Cameroun, Guinée équatoriale (Rio Muni) et Gabon ; au Gabon, connu par une seule récolte (Le Testu 9399) du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000333618,,
wfo-0000333636,"endémique du Gabon, connu de la Nyanga et de l’Ogooué-Maritime, mais susceptible d’être présent dans la zone côtière de la République du Congo.",distribution,fre,,,,,ref-Gbn-0000333636,,
wfo-0000333643,"sud-est du Nigéria, Cameroun et Gabon ; au Gabon : Estuaire.",distribution,fre,,,,,ref-Gbn-0000333643,,
wfo-0000333650,"répandu en Afrique tropicale, y compris Madagascar ; au Gabon : Haut-Ogooué, Ogooué-Lolo et Woleu-Ntem ; vu aussi (sans échantillon) dans la Ngounié.",distribution,fre,,,,,ref-Gbn-0000333650,,
