taxonID,description,type,language,contributor,audience,rightsHolder,creator,source,rights,license
wfo-0000200902,"Plusieurs usages médicinaux en Afrique de l’Ouest et au Cameroun (Banzouzi et al. 2008, Burkill 1995). Plantée comme haie vivante en Afrique de l’Ouest.",use,fre,,,,,ref-Gbn-0000200902,,
wfo-0000200964,"L’écorce a été utilisée comme fibre et pour la fabrication des cordes, ainsi que comme ichtyotoxique.",use,fre,,,,,ref-Gbn-0000200964,,
wfo-0000201255,"Le bois est utilisé pour la construction et pour la fabrication des instruments musicaux, et donne un beau poli.",use,fre,,,,,ref-Gbn-0000201255,,
wfo-0000202118,Utilisée comme ichtyotoxique. La plante a quelques propriétés médicinales.,use,fre,,,,,ref-Gbn-0000202118,,
wfo-0000202981,"Une plante bonne à brouter ; hors du Gabon, à usage médicinal et utilisée comme balai.",use,fre,,,,,ref-Gbn-0000202981,,
wfo-0000203348,Utilisée comme ichtyotoxique. Des usages médicinaux et magiques ont été rapportés du Burundi et de l’Ouganda.,use,fre,,,,,ref-Gbn-0000203348,,
wfo-0000203434,Utilisée comme ichtyotoxique.,use,fre,,,,,ref-Gbn-0000203434,,
wfo-0000204544,"Un ichtyotoxique principal. Le thé des feuilles tue les poux. Les gousses vertes, l’écorce et les feuilles pourraient provoquer des avortements. Plante améliorante des sols, de couverture et produisant un colorant bleu. L’usage magique inclut des rituels de bain pour atteindre la fortune. Plante fourragère, mais à toxicité variable.",use,fre,,,,,ref-Gbn-0000204544,,
wfo-0000207033,L’espèce est un fourrage des des animaux sauvages. Les fleurs sont mellifères.,use,fre,,,,,ref-Gbn-0000207033,,
wfo-0000207392,"Plante améliorante, utilisée comme engrais vert.",use,fre,,,,,ref-Gbn-0000207392,,
wfo-0000207414,L’espèce est utilisée ailleurs comme engrais vert.,use,fre,,,,,ref-Gbn-0000207414,,
wfo-0000208212,"Les femmes qui viennent d’accouchées boivent une tisane de ses feuilles. Pour les hommes, cette tisane aide contre la blennorragie.",use,fre,,,,,ref-Gbn-0000208212,,
wfo-0000209242,"Parfois cultivées en Afrique et à Madagascar, les feuilles de cette espèce sont mangées comme légume vert (assez amères) au Sénégal, au Nigéria, au Cameroun, en République du Congo et en République démocratique du Congo, au Kenya, au Soudan du Sud, en Ouganda et en Tanzanie. La plante est utilisé comme engrais vert et comme C. juncea, de fourrage.",use,fre,,,,,ref-Gbn-0000209242,,
wfo-0000209298,"Cultivée, ses feuilles sont mangées comme légume vert au Kenya, au Soudan, en Ouganda et en Tanzanie.",use,fre,,,,,ref-Gbn-0000209298,,
wfo-0000210929,"Espèce utilisée comme engrais vert, à potentialité ornementale.",use,fre,,,,,ref-Gbn-0000210929,,
wfo-0000211893,Produit une oléo-résine médicinale. Le bois est utile pour la charpenterie et l’intérieur de la maison.,use,fre,,,,,ref-Gbn-0000211893,,
wfo-0000211895,Le bois est employé pour divers usages en construction intérieure (surtout locale) et en placages. La résine rougeâtre est employée en médecine traditionnelle.,use,fre,,,,,ref-Gbn-0000211895,,
wfo-0000211900,Le bois est utilisé pour des perches. La pulpe du fruit est comestible.,use,fre,,,,,ref-Gbn-0000211900,,
wfo-0000211905,"Le bois est jaune et homogène ; en République démocratique du Congo, le bois sert à la construction des chaises.",use,fre,,,,,ref-Gbn-0000211905,,
wfo-0000211974,"Le bois est utilisé comme ustensiles de cuisine, bois de feu pour la cuisine et comme tinctorial.",use,fre,,,,,ref-Gbn-0000211974,,
wfo-0000212065,"Parfois utilisée comme ornementale, les fleurs étant énormes et très remarquables.",use,fre,,,,,ref-Gbn-0000212065,,
wfo-0000212068,Le bois est parfois utilisé pour des petits objets.,use,fre,,,,,ref-Gbn-0000212068,,
wfo-0000212072,"Le bois sert à la fabrication des poteaux de cases, du charbon de forge et dans la construction (poutres) ; il est résistant aux termites.",use,fre,,,,,ref-Gbn-0000212072,,
wfo-0000212074,"Le bois est utilisé pour parquet, meubles, objets de décoration, etc. L’exsudat est utilisé pour la production du baume du Pérou.",use,fre,,,,,ref-Gbn-0000212074,,
wfo-0000215083,"Le jus des feuilles est utilisé contre les problèmes de peau au Nigéria ; au Congo, il est appliqué sur les fractures.",use,fre,,,,,ref-Gbn-0000215083,,
wfo-0000216771,Utilisé au Nigéria contre les maux de tête.,use,fre,,,,,ref-Gbn-0000216771,,
wfo-0000221741,"Au Gabon, les forestiers boivent la sève des stipes, particulièrement durant la saison sèche.",use,fre,,,,,ref-Gbn-0000221741,,
wfo-0000221743,Les cannes sont fortement prisées pour la vannerie. Les cœurs de palmier sont largement consommés au Cameroun et au Gabon.,use,fre,,,,,ref-Gbn-0000221743,,
wfo-0000221744,"Les cannes sont fortement prisées pour la vannerie. Les jeunes pousses sont fréquemment coupées et cuisinées entières, la moelle, ainsi ramollie, est alors mangée.",use,fre,,,,,ref-Gbn-0000221744,,
wfo-0000222739,Le latex est utilisé pour le caoutchouc. Les fruits sont comestibles.,use,fre,,,,,ref-Gbn-0000222739,,
wfo-0000222772,La pulpe des fruits serait comestible. À la République du Congo elle serait utilisée pour soigner la blennorragie et l’hematurie.,use,fre,,,,,ref-Gbn-0000222772,,
wfo-0000222778,Le latex est parfois utilisé pour le caoutchouc. Les fruits sont comestibles.,use,fre,,,,,ref-Gbn-0000222778,,
wfo-0000222799,Le latex est parfois utilisé pour le caoutchouc. Les fruits sont comestibles.,use,fre,,,,,ref-Gbn-0000222799,,
wfo-0000222807,Le latex est parfois utilisé comme colle. Les fruits sont comestibles.,use,fre,,,,,ref-Gbn-0000222807,,
wfo-0000222837,Le latex est une source connue de caoutchouc. La pulpe du fruit est comestible. La plante serait aussi utilisée comme remède contre les vers intestinaux.,use,fre,,,,,ref-Gbn-0000222837,,
wfo-0000223429,Comme pour L. ×strigocamara.,use,fre,,,,,ref-Gbn-0000223429,,
wfo-0000224589,Comme la var. nepetifolia.,use,fre,,,,,ref-Gbn-0000224589,,
wfo-0000224590,Les Bakélé consomment les feuilles avec des noix de cola et mettent les feuilles sur les blessures de la circoncision. On les emploie aussi à sceller « des pactes » entre époux ou amants.,use,fre,,,,,ref-Gbn-0000224590,,
wfo-0000229007,"La plante est utilisée à des fins médicinales dans toute son aire de répartition. Au Gabon, elle est parfois cultivée dans les jardins et vendue sur les marchés. Les feuilles sont ajoutées au café pour en améliorer le goût ou trempées dans le thé, tandis que les racines sont parfois utilisées comme sel végétal. D’après Raponda-Walker & Sillans (1961), les feuilles servent à préparer une infusion sudorifique, elle s’emploie aussi contre les maux de ventre et comme succédané du kinkéliba. Les mpongwé s’en servent souvent en bain de vapeur contre la fièvre.",use,fre,,,,,ref-Gbn-0000229007,,
wfo-0000229123,"Les feuilles sont utilisées en médecine dans toute l’Afrique pour soigner les plaies, les rhumes et les infections internes. Au Gabon, elle est vendue sur les marchés et utilisée pour augmenter la production de lait maternel.",use,fre,,,,,ref-Gbn-0000229123,,
wfo-0000242198,Utilisé au Nigéria comme arôme pour les soupes et comme laxatif.,use,fre,,,,,ref-Gbn-0000242198,,
wfo-0000242254,Utilisé au Congo contre les maladies sexuellement transmissibles.,use,fre,,,,,ref-Gbn-0000242254,,
wfo-0000253211,Utilisé par les femmes comme parfum ; puis pris en boisson comme antihelminthique et contre les maux des yeux.,use,fre,,,,,ref-Gbn-0000253211,,
wfo-0000253344,"Les feuilles sèches et réduites en poudre remplacent le poivre pour épicer les aliments. Les feuilles et les inflorescences sont utilisées pour préparer des infusions toniques et calmantes. Parfois, les feuilles sont mâchées pour soigner les rhumes ou le jus de feuilles est déposé dans le nez. Les feuilles sont utilisées contre la lèpre et pour la cicatrisation des plaies. De feuilles séchées sont brûlées pour désinfecter les chambres mortuaires ou éloigner les moustiques.",use,fre,,,,,ref-Gbn-0000253344,,
wfo-0000253537,"Utilisé comme stimulant et antihelminthique. En Asie, cultivé comme épice et plante médicinale ; aussi utilisé à des fins rituelles. La plante est employée comme condiment dans les salades, substitut du thé, insectifuge, et panacée (agent anti-stress, diaphorétique, expectorant, bains aromatiques).",use,fre,,,,,ref-Gbn-0000253537,,
wfo-0000255434,"Le bois brun ou brun rougeâtre est utilisé dans la construction de ponts, la construction navale, la menuiserie, les boiseries intérieures, les mines, les carrosseries, etc. En médecine traditionnelle, notamment en Côte d’Ivoire, les feuilles pilées sont appliquées comme antiseptiques et hémostatiques sur les plaies. L’écorce des brindilles en poudre est appliquée sur les plaies pour favoriser la cicatrisation et contre la douleur rénale, tandis qu’une macération d’écorce de brindilles dans le vin de palme est consommée comme aphrodisiaque. Au Libéria, les décoctions d’écorce sont ajoutées aux médicaments utilisés comme décongestionnant pelvien contre la gonorrhée. En Sierra Leone, les feuilles sont utilisées pour repousser les abeilles et les mouches et au Libéria, les graines pilées et l’écorce sont utilisées comme insecticide.",use,fre,,,,,ref-Gbn-0000255434,,
wfo-0000256744,"Au Cameroun et en Guinée équatoriale, on asperge du latex de l’écorce râpée sur les lésions causées par le pian. La plante a un intérêt ornemental particulier. Au Nigéria, les tiges sont utilisées pour faire des cordes d’arc.",use,fre,,,,,ref-Gbn-0000256744,,
wfo-0000256748,Le latex serait un cicatrisant des plaies.,use,fre,,,,,ref-Gbn-0000256748,,
wfo-0000256770,"Les cannes sont d’une qualité médiocre pour la vannerie, mais sont utilisées en l’absence d’autres espèces de rotins.",use,fre,,,,,ref-Gbn-0000256770,,
wfo-0000269796,"Les fruits sont comestibles, mais sans importance commerciale. Le cœur de palmier est consommé comme légume et la sève est utilisée pour faire du vin de palme, mais d’autres espèces sont préférées (par exemple Raphia hookeri). Les folioles des jeunes feuilles sont couramment utilisées pour faire des nattes, des paniers, des chapeaux, des cordes et des ficelles. Les pétioles et rachis de feuilles matures fendus sont utilisés pour du tissage grossier. Les rachis sont utilisés pour faire des huttes et des parcs à poissons. Les feuilles sont utilisées pour la couverture des toits. On fabrique des balayettes avec le stipe en martelant son extrémité jusqu’à ce que les fibres se séparent. Les inflorescences séchées sont également utilisées comme balais. Le stipe est utilisé dans la construction de huttes, de maisons, de clôtures, etc. Il s’emploie aussi comme bois de feu et il est approprié pour la production de charbon de bois. Les racines donnent une gomme comestible et contiennent des tanins. L’espèce est couramment plantée comme ornementale et par endroits, pour l’ombrage. En médecine traditionnelle, les racines et fruits sont de quelques utilités.",use,fre,,,,,ref-Gbn-0000269796,,
wfo-0000273290,"Les graines, l’écorce et les racines sont utilisés contre le paludisme. Elles connaissent aussi un vaste usage dans le soulagement de la douleur et pour traiter les problèmes pectoraux et stomacaux, la pneumonie et les vers intestinaux. Une grande gamme d’autres usages médicinaux est connue. Le bois s’emploie dans la confection de toutes sortes de petits ustensiles.",use,fre,,,,,ref-Gbn-0000273290,,
wfo-0000274773,"Au Gabon, les feuilles séchées sont brûlées pour désinfecter les chambres mortuaires. En Afrique de l’Ouest, il est utilisé pour l’exorcisme. Au Nigéria, il est utilisé contre les fièvres. L’Ocimum sp. sensu Raponda-Walker & Sillans (1961) correspond peut être à cette espèce, il est utilisé comme fétiche pour que les fosses à gibier réussissent.",use,fre,,,,,ref-Gbn-0000274773,,
wfo-0000276275,Le bois est utilisé pour les peignes et les rabots.,use,fre,,,,,ref-Gbn-0000276275,,
wfo-0000276284,"En Côte d’Ivoire on prend une décoction d’écorce pour traiter les maux d’estomac et contre les œdèmes des jambes. Une décoction d’écorce de racine est utilisée contre les maladies rénales et le paludisme. L’écorce broyée dans du vin de palme se prend comme laxatif. Le bois sert à confectionner des peignes, des pagaies, des pilons et divers autres petits objets.",use,fre,,,,,ref-Gbn-0000276284,,
wfo-0000276286,"Le bois est utilisé pour la construction locale, pour la confection de peignes, de corps de rabot, de manches d’outils et de pilons, et également d’objets sculptés. Les racines pilées mélangées avec des graines d’Aframomum melegueta K.Schum. et du vin de palme sont prises comme laxatif. Au Bénin, on administre des feuilles macérées dans du jus de citron aux patients souffrant de jaunisse, d’œdème, d’hyposécrétion d’urine ou d’ascaridiose.",use,fre,,,,,ref-Gbn-0000276286,,
wfo-0000279403,La pulpe du fruit est comestible à maturité. Les feuilles sont utilisées pour des abris temporaires.,use,fre,,,,,ref-Gbn-0000279403,,
wfo-0000280060,"Aucun usage connu au Gabon, mais selon Bamps (1974a) le bois est utilisé en menuiserie ailleurs en Afrique et sert aussi à la confection de harpes.",use,fre,,,,,ref-Gbn-0000280060,,
wfo-0000282533,"Le bois est utilisé en construction, en menuiserie et pour des sculptures. L’écorce est utilisée en lavements et en fumigations contre la démence. C’est une espèce « tabou » et son emploi dans la cuisine est interdit. La mauvaise odeur des feuilles et des rameaux jetés sur un feu est censée éloigner les mauvais esprits.",use,fre,,,,,ref-Gbn-0000282533,,
wfo-0000289047,"Les feuilles sont consommées soit comme légume, soit comme traitement médicinal. La fibre obtenue à partir de l’écorce sert à la fabrication de cordes.",use,fre,,,,,ref-Gbn-0000289047,,
wfo-0000294908,"L’espèce à des multiples usages et est la Raphia principale pour la production de vin. La sève élaborée est prélevée à la base des jeunes inflorescences. Les stipes coupés et pourrissant permettent la croissance des larves blanches (larves de coléoptères du genre Rhynchophorus et Oryctes) qui sont très prisées. Les feuilles sont utilisées pour la couverture des toits et les murs. Les longs pétioles ou bambous de Raphia, sont utilisés pour la construction de meubles, comme support pour toitures, comme barrières ou encore dans la fabrication de produits multiples (instruments, plafonds, chaises, lits, etc). Les fibres des jeunes feuilles sont utilisées pour la confection d’habits et de chaussures, ainsi que des décorations diverses. Plus rarement, les fruits mûrs sont aussi consommés cuits ou bouillis.",use,fre,,,,,ref-Gbn-0000294908,,
wfo-0000294950,Les fibres des jeunes feuilles utilisées pour faire des vêtements et des sacs.,use,fre,,,,,ref-Gbn-0000294950,,
wfo-0000295012,"En Afrique de l’Est, l’écorce est couramment employée en médecine locale, comme astringent, purgatif ou émétique pour soigner la fièvre, les œdèmes, les rhumatismes, l’hépatite, la pneumonie, les douleurs abdominales et les maux de dents. Le bois sert à la fabrication de cagettes à fruits, de meubles de cuisine et de rayonnages et comme bois de chauffage. R. caffra est utilisé comme essence d’ombrage dans les caféières. L’écorce contient une fibre dont on fait des cordes d’arcs et des ficelles. C’est un arbre décoratif à croissance rapide bien adapté aux jardins abrités. En Afrique australe, il est utilisé en culture ornementale en tant qu’essence d’ombrage.",use,fre,,,,,ref-Gbn-0000295012,,
wfo-0000299250,Les fruits sont comestibles. Le latex a été utilisé comme un caoutchouc de qualité inférieure. L’écorce est utilisée dans le traitement des rhumatismes. La plante est ornementale et peut servir de clôture.,use,fre,,,,,ref-Gbn-0000299250,,
wfo-0000307466,Les feuilles sont utilisées pour la couverture des toits en l’absence de Raphia. Les graines sont comestibles quand elles sont jeunes mais ne le sont plus à maturité du fait de leur dureté.,use,fre,,,,,ref-Gbn-0000307466,,
wfo-0000307468,"Les feuilles sont utilisées pour la couverture des toits, servent à dresser des murs et à confectionner des nattes.",use,fre,,,,,ref-Gbn-0000307468,,
wfo-0000312147,Une décoction de rameaux feuillés est utilisée pour traiter les maladies des reins. Une décoction de racines associée aux écorces ’de la tige est utilisée pour traiter la colique sans déclencher de diarrhée. L’écorce permet de confectionner un poison violent pour la chasse.,use,fre,,,,,ref-Gbn-0000312147,,
wfo-0000314812,Les feuilles sont consommées et parfois utilisées contre les fièvres ou comme médicament pour l’estomac.,use,fre,,,,,ref-Gbn-0000314812,,
wfo-0000314894,Une infusion de feuilles ou de racines est largement utilisée contre la diarrhée et comme vermifuge.,use,fre,,,,,ref-Gbn-0000314894,,
wfo-0000317277,Les graines et le bois sont utilisés localement comme ichtyotoxique et poison de flèches.,use,fre,,,,,ref-Gbn-0000317277,,
wfo-0000317279,Les graines très toxiques sont utilisées localement pour préparer le poison de flèche. Les plantes sont cultivées pour les graines destinées à l’exportation vers l’Europe en vue d’un usage médical. La plante est ornementale par ses fleurs.,use,fre,,,,,ref-Gbn-0000317279,,
wfo-0000317285,"Les plantes sont cultivées pour les graines destinées à l’exportation vers l’Europe en vue d’un usage médical. Le latex et les graines étaient jadis utilisés surtout pour le poison de flèche. Une décoction de racines, de feuilles ou de tige s’utilise en externe pour traiter les maladies de peau et en interne pour traiter par exemple, les parasites.",use,fre,,,,,ref-Gbn-0000317285,,
wfo-0000317326,"Le latex ou les graines servent à la confection de poison de flèche, mais ils sont moins toxiques que ceux de S. gratus ou de S. hispidus. Le latex a également des applications médicinales et les jeunes feuilles cuites seraient consommées comme légume. S. preussii est une espèce ornementale pour ses superbes fleurs à la corolle munie de très longues queues.",use,fre,,,,,ref-Gbn-0000317326,,
wfo-0000317333,"La graine sert à fabriquer du poison de flèche. La plante fait partie de la pharmacopée traditionnelle. La racine se prend pour traiter la gonorrhée, la lèpre et les douleurs des articulations et la hernie. Le latex s’applique sur les écorchures et les plaies comme cicatrisant. Dans les années 1950, on utilisait un extrait de graines aux Etats-Unis et en Europe pour lutter contre l’arthrose rhumatismale. La tige servirait à faire des arcs et l’écorce à confectionner des cordes, des chapeaux et des nattes. La plante est ornementale par ses fleurs.",use,fre,,,,,ref-Gbn-0000317333,,
wfo-0000317350,Les graines sont très toxiques et utilisées localement pour préparer le poison de flèche.,use,fre,,,,,ref-Gbn-0000317350,,
wfo-0000319808,"Les feuilles et le latex ont plusieurs usages, essentiellement comme anesthésiant local. Le latex s’applique aussi comme hémostatique, en formant une pellicule sur la plaie et en usage interne, comme vermifuge. La décoction de feuilles se prend comme tonique, pour ouvrir l’appétit, contre la fièvre et comme aphrodisiaque. Le latex entre dans la composition d’un poison de flèche. Le latex de l’écorce produit un caoutchouc de qualité inférieure. Au Gabon, on entrelace le chaume des toitures des maisons avec les grandes feuilles, car une croyance veut que leur saveur amère éloigne les blattes. Le bois convient à la menuiserie en général, au contreplaqué et aux coffrages. La plante est considérée comme ornementale.",use,fre,,,,,ref-Gbn-0000319808,,
wfo-0000320183,"La racine joue un rôle crucial dans les cérémonies du bwiti, surtout comme hallucinogène. La décoction de racines peut aussi se prendre comme tonique pour combattre la fatigue, supporter la faim et la soif. Elle a aussi une réputation d’aphrodisiaque, de même que la décoction de feuilles. Aux Etats-Unis et en Europe elle était utilisée pour interrompre la dépendance aux drogues sans provoquer d’accoutumance. En médecine traditionnelle, le latex se prend pour calmer les maux de dents. Il s’emploie également comme ingrédient pour le poison de flèche. Prise en petite quantité, l’iboga enlève le sommeil.",use,fre,,,,,ref-Gbn-0000320183,,
wfo-0000330816,"Les fruits et les graines rôties, sont comestibles.",use,fre,,,,,ref-Gbn-0000330816,,
wfo-0000333061,"Le bois est très utilisé en menuiserie et en ébénisterie, aussi pour fabriquer des pirogues et des pagaies. Les fruits sont très recherchés et consommés crus ou en confiture. Les feuilles cuites sont consommées comme légume. La plante a de nombreux usages médicinaux. Cette espèce fait l’objet de programmes de recherche visant à sa domestication et sa multiplication en culture (Achigan Dako et al. 2014).",use,fre,,,,,ref-Gbn-0000333061,,
wfo-0000333121,Le bois est utilisé localement pour de la petite menuiserie. L’espèce est médicinale et ses fruits sont comestibles.,use,fre,,,,,ref-Gbn-0000333121,,
wfo-0000333604,"[Les usages sont mentionnés ici avec quelque doute, voyez les notes ci-dessous.] Différentes parties de la plante ont des usages médicinaux dans toute son aire de répartition. Le latex ou une décoction ou infusion de l’écorce de la tige, des feuilles ou des racines sont appliqués sur les blessures, les furoncles ou les plaies et servent à traiter la blennorragie, l’eczéma, les infections fongiques et la gale. On les absorbe également pour traiter les problèmes cardiaques, l’hypertension et les affections rhumatismales. Le latex est appliqué sur les dents pour traiter les caries, et en gouttes dans les yeux, il traite l’ophtalmie. En Europe, on extrait des graines la tabersonine, un alcaloïde facilement converti en vincamine, largement utilisé en gériatrie. On utilise aussi des extraits de graines dans des médicaments destinés à traiter les maladies cardiaques, à baisser la pression sanguine et soigner le cancer. Le latex a été employé pour falsifier le caoutchouc d’Hevea, et il sert de glu pour capturer les oiseaux. Le bois considéré comme de qualité inférieure est utilisé comme bois de feu. À partir des branches, on confectionne des flèches et des gaines de couteau. Au Nigéria, on en fait un fil qui est mélangé à du fil de coton et d’autres fibres pour confectionner des nattes. En Tanzanie, l’espèce est plantée comme plante ornementale en raison de ses fleurs blanches odorantes.",use,fre,,,,,ref-Gbn-0000333604,,
wfo-0000333650,Comme chez V. africana.,use,fre,,,,,ref-Gbn-0000333650,,
wfo-0000333685,"La plante est localement utilisée comme médicament, notamment en Inde, et est couramment cultivée comme plante ornementale et de haie ou sur les plages afin de lutter contre l’érosion.",use,fre,,,,,ref-Gbn-0000333685,,
wfo-0000339733,"Ses principales utilisations en Afrique sont médicinales, culinaires et domestiques. La plante est utilisée dans toute l’Afrique ; les racines servent à traiter les troubles de la peau, les maladies de l’œil, la constipation, la lèpre, la kwashiorkor et l’aménorrhée. L’automédication par A. aequinoctiale a été observée chez les chimpanzés qui en consomment les feuilles entières. En temps normal, la plante ne fait pas partie du régime alimentaire du chimpanzé, ce comportement est le plus souvent observé au cours de la saison des pluies, lorsque les animaux sont plus susceptibles d’être atteints par des nématodes parasitaires tels que Oesophagostomum stephanostomum.",use,fre,,,,,ref-Gbn-0000339733,,
wfo-0000354869,"Au Cameroun, l’écorce est utilisée contre les morsures de serpent et les poils de la tige s’appliquent sur les ulcères comme emplâtre. Les racines charnues se consomment en période de famine.",use,fre,,,,,ref-Gbn-0000354869,,
wfo-0000356991,"L’infusion de feuilles et de graines se prend contre l’insomnie et l’infusion de feuilles et de rameaux, contre les infections de la bouche.",use,fre,,,,,ref-Gbn-0000356991,,
wfo-0000356998,"Excellent bois utilisé en ébénisterie et comme localement pour les pirogues monoxyles. Les racines et l’écorce de saveur amère, les feuilles et les graines sont couramment utilisées en pharmacopée traditionnelle pour le traitement de maladies très diverses.",use,fre,,,,,ref-Gbn-0000356998,,
wfo-0000358666,Utilisé comme nettoyant vaginal.,use,fre,,,,,ref-Gbn-0000358666,,
wfo-0000358882,Les jeunes tiges et les fruits sont consommés comme légume (bouillis). Des fruits plus âgés sont pelés pour que l’endocarpe serve comme éponge végétale. Les graines grillées sont consommées comme antihelminthique. Une préparation des racines est utilisée comme remède contre le cancer du nez. Les feuilles sont appliquées sur les œdèmes et prises pour le traitement du paludisme. La sève des fruits est considérée comme un purgatif puissant. Les fruits immatures sont utilisés comme poison de pêche.,use,fre,,,,,ref-Gbn-0000358882,,
wfo-0000360284,"Le bois est utilisé pour les menuiseries légères, les ustensiles, ainsi que pour les placages et le contreplaqué, et il sert également de bois de feu et pour la production de charbon de bois. Les fûts servent traditionnellement à faire des pirogues. L’écorce donne un colorant orange-jaune à brun rougeâtre et sert également pour fabriquer des cordes et des sandales. Elle est couramment utilisée en médecine traditionnelle. Les graines servent de purgatif. Les fruits sont consommés frais localement. L’arbre est parfois planté comme arbre d’ombrage dans les plantations de caféiers et de cacaoyers, en haies vives, et comme arbre d’alignement. Les jeunes feuilles servent comme fourrage.",use,fre,,,,,ref-Gbn-0000360284,,
wfo-0000361522,Les fruits coupés et chauffés sont appliqués sur le ventre en cas de colique.,use,fre,,,,,ref-Gbn-0000361522,,
wfo-0000361549,"La gourde est utilisée pour l’alimentation, comme entreposage, ustensiles et médicament, en fonction des cultivars et des coutumes locales. Les fruits sont consommés frits ou en ragoût. Les jeunes pousses et les boutons floraux sont parfois consommés comme légume vert. Une huile comestible est extraite des graines. Les racines et les fruits sont parfois utilisés comme purgatifs ; les feuilles servent de remède contre les maux d’estomac, les exanthèmes et les œdèmes dus au venin de serpent. La multitude de tailles et de formes des fruits explique la variété des usages à travers le monde, qui sont faits de la coque sèche (calebasse) comme récipients et ustensiles.",use,fre,,,,,ref-Gbn-0000361549,,
wfo-0000371248,"Le fruit comestible sert à faire des compotes, tartes, alcool, etc. Il existe un grand nombre de cultivars. L’oléorésine, la graine et les feuilles sont utilisés dans la médecine traditionnelle. L’écorce est un vomitif et sert à lutter contre le rhumatisme. Les jeunes feuilles servent de légume.",use,fre,,,,,ref-Gbn-0000371248,,
wfo-0000376901,La plante est utilisée dans le traitement de la fièvre et elle est un ingrédient d’un traitement contre le paludisme. Une préparation de la plante est mise sur la tête des enfants souffrant de fièvre. Les feuilles sont pressées dans du gin et un peu de craie est ensuite donnée aux femmes enceintes afin de favoriser la croissance du fœtus. Un filtrat des feuilles est utilisé comme collyre pour traiter les douleurs oculaires.,use,fre,,,,,ref-Gbn-0000376901,,
wfo-0000376916,"Les jeunes fruits, feuilles et pousses sont consommés cuits comme légume. L’herbe est laxative et diurétique, apaise les tissus irrités, diminue la fièvre, tue les parasites et nettoie les toxines du système intestinal ; probablement aussi un stimulant utérin. Elle contient des produits chimiques antileucémiques, œstrogéniques et hypoglycémiants. Les graines contiennent des glycoprotéines avec une activité abortive, immunosuppressive et antitumorale ; la charantine stéroïde glucosidique qui a une activité hypoglycémique analogue à l’insuline et la momordin d’où on tire un médicament oncostatique. Le fruit mûr est un tonique de l’estomac et induit la menstruation. Le jus frais du fruit est pris en interne dans le traitement de la colite et de la dysenterie. Le fruit non mûr contient un peptide, semblable à l’insuline, qui a été démontré pour abaisser le taux de sucre dans le sang et l’urine ; utilisé traditionnellement pour traiter les symptômes du diabète, en particulier le diabète d’apparition tardive. Également utilisé pour traiter la lèpre et les ulcères malins, les vers d’estomac, la fièvre et les mucosités, l’hypertension et la dysenterie ; également en externe dans le traitement des hémorroïdes, de la peau gercée et des brûlures. Les feuilles peuvent être utilisées comme antiseptique, purificateur de sang, fébrifuge et vermifuge. Une perfusion est utilisée dans le traitement des vers intestinaux, de la jaunisse, du paludisme et d’autres fièvres. Une décoction de feuilles et de tiges est utilisée pour traiter le diabète, et l’hypertension artérielle. Le jus des feuilles est appliqué à l’extérieur pour traiter l’inflammation de la plante du pied, la gale et les démangeaisons cutanées. La pâte des feuilles est appliquée en cataplasme sur les coupures et les plaies. Une décoction de tiges, de feuilles et de fruits est utilisée comme tonique amer et pour traiter le diabète et le cancer, également en externe pour traiter les ulcères et les plaies. Une décoction de fleurs et de feuilles est utilisée pour traiter l’hépatite. L’huile des graines est utilisée pour aider à guérir les blessures. La racine est abortive et astringente.",use,fre,,,,,ref-Gbn-0000376916,,
wfo-0000377030,"La plante est considérée comme aphrodisiaque, émétique, emménagogue et parturiente. On la donne aux femmes en cas d’accouchement difficile. Les jeunes feuilles sont consommées pour traiter les maux d’estomac et sont également utilisées dans l’hydropisie. La sève des feuilles se boit pour traiter les troubles intestinaux, les saignements de nez et les maux de tête sévères. La décoction de feuilles est utilisée contre la variole ; les feuilles sont frottées sur les parties touchées par le cobra cracheur pour éviter l’inflammation. Le jus des feuilles écrasées est appliqué pour traiter des maux d’oreille. La racine tubérisée est purgative et utilisée contre les vers intestinaux et la constipation ; elle est également utilisée pour laver les petits enfants et les seins de leur mère comme tonique contre le paludisme. Les feuilles sont rarement mangées cuites (mauvais goût et odeur) ; la pulpe des fruits mûrs est parfois consommée crue.",use,fre,,,,,ref-Gbn-0000377030,,
