"wfo_id","description","type","BibliographicCitation","URL","licence","provider"
"wfo-1000001733","Noted to be common on the summit. Mount Yule is within the margin of a logging concession, but the area where this species was collected is unlikely to be logged owing to the precipitous cliffs surrounding the summit area. The vegetation is more likely to be adversely affected by lightning strikes and consequent fires in an El Niño drought, along with human-lit fires. If the species does occur in the forest as an epiphyte at lower elevation, the population could be adversely affected by logging.","Threats","James S.A. & Argent G. 2017, Rhododendron stanleyi S.James & Argent: A New Rhododendron Species (Ericaceae, Subgenus Vireya) from Papua New Guinea., Edinburgh J. Bot. Vol.74(2) , pp.163-168.","https://doi.org/10.1017/S096042861700004X","CC0 1.0 Universal (CC0 1.0)","Royal Botanic Garden Edinburgh"
"wfo-0001345032","the species is reported to be common around the summit area, is found in a remote location, there is no particular threat and there have been few botanical collections from the area and it is likely that future collections will find new populations.","Threats","Wilkie P. & Argent G. 2016, A New Species O F Diplycosia (Ericaceae) From South Kalimantan, Indonesia , Edinburgh J. Bot. Vol.73(1) , pp.139-142.","https://doi.org/10.1017/S0960428615000311","CC0 1.0 Universal (CC0 1.0)","Royal Botanic Garden Edinburgh"
"wfo-1000002559","This species is known from only a single collection with no records from the comparatively well-collected nearby area of the main divide of New Guinea, suggesting that the extent of occurrence is less than 5000 km2. The area is subject to both natural fires and fires lit by local people during hunting, which results in considerable destruction of the subalpine vegetation. This is particularly the case in association with extreme El Ni˜no events. Access to the Kemabu Plateau, due to the development of the adjacent mine site, has increased, as has the frequency of burning in the subalpine and alpine grasslands of the area. The reduction in time between fires is likely to be a threat to the flora.","Threats","Wilkie P. & Argent G. 2020, Six New Species of Vaccinium (Ericaceae) from New Guinea, Edinburgh J. Bot..","https://doi.org/10.1017/S0960428620000104","CC0 1.0 Universal (CC0 1.0)","Royal Botanic Garden Edinburgh"
"wfo-1000002560","This species is recorded from only two collections, one made in 1973 and the other (the type specimen) in 1975. No specific threats to the vegetation around Mt Giluwe have been found, but it is said to be in a timber area, which implies a threat from land degradation by logging activities. Because of its probable restricted range and habitat (swamp areas), and the threat from logging activities ","Threats","Wilkie P. & Argent G. 2020, Six New Species of Vaccinium (Ericaceae) from New Guinea, Edinburgh J. Bot..","https://doi.org/10.1017/S0960428620000104","CC0 1.0 Universal (CC0 1.0)","Royal Botanic Garden Edinburgh"
