"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0000132807","Swakopmund to SW and E Cape to Gauteng; also Australia and New Zealand where its native status remains uncertain.","Distribution","424A179F-726E-49A0-BE13-647C9F761506","English","424A179F-726E-49A0-BE13-647C9F761506","Mucina, L; Snijman, DA. 2013. Asteraceae: Cotula. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 281-283. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000163648","This tropical American species is very popular as a garden subject in parts of Africa including the Flora area.","Distribution","491CBF52-4C3F-4F3A-825F-789A09644CF9","English","491CBF52-4C3F-4F3A-825F-789A09644CF9","Gordon-Gray, KDH. 1977. Caesalpinia: Cassia. In: JH Ross (ed.), Fl. S. Africa 16(2): 69-108. Botanical Research Institute, Department of Agriculture and Water Supply, Pretoria. [CC BY]",""
"wfo-0000163680","Also in South Africa (KwaZulu-Natal).","Distribution","3C986D52-0F5A-4328-B83D-AA1FCF9BE0AB","English","3C986D52-0F5A-4328-B83D-AA1FCF9BE0AB","Lock, JM. 2007. 61. Leguminosae Subfamily Caesalpinioideae: 25. Chamaecrista Moench, Fl. Zambes. 3(2): 121-144. Royal Botanic Gardens, Kew, London. [CC BY]",""
"wfo-0000132929","Tradouw Pass to Patensie.","Distribution","2C126DB8-AAE0-46D7-9D9D-27D085405A52","English","2C126DB8-AAE0-46D7-9D9D-27D085405A52","McKenzie, R. 2012. Asteraceae: Arctotis L. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 353-356. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000132932","Worcester to Oudtshoorn.","Distribution","136D6431-E977-4589-8D3A-C3D3D1545850","English","136D6431-E977-4589-8D3A-C3D3D1545850","Hutchinson, J; Phillips, EP. 1917. A revision of the genus Pteronia (Compositae). Ann. S. African Mus. 9(1): 277-329. [All rights reserved]",""
"wfo-0000163680","Recorded from Zaire, Tanzania, Malawi, Mozambique, Swaziland and South Africa.","Distribution","491CBF52-4C3F-4F3A-825F-789A09644CF9","English","491CBF52-4C3F-4F3A-825F-789A09644CF9","Gordon-Gray, KDH. 1977. Caesalpinia: Cassia. In: JH Ross (ed.), Fl. S. Africa 16(2): 69-108. Botanical Research Institute, Department of Agriculture and Water Supply, Pretoria. [CC BY]",""
"wfo-0000163689","Native to South America and naturalized in the U.S. (Florida, Texas), Europe, and South Africa.","Distribution","D617DA81-7B7F-400B-982B-7EF96BFD9EE1","English","D617DA81-7B7F-400B-982B-7EF96BFD9EE1","Luckow, M. 1996. The cultivated species of Cassia, Senna and Chamaecrista (Leguminoseae). Baileya 23: 195-241. [Permission to reproduce this work was granted to SANBI by the L.H. Bailey Hortorium, Dept. of Plant Biology - SIPS, Cornell University] [All rights reserved]",""
"wfo-0000163689","Native to South America.","Distribution","6CE55B1E-4C3A-4997-8E08-C33AD3417E63","English","6CE55B1E-4C3A-4997-8E08-C33AD3417E63","Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]",""
"wfo-0000163726","Widespread in tropical Africa.","Distribution","45157AB9-E3E2-442C-A678-B257F5D33D7B","English","45157AB9-E3E2-442C-A678-B257F5D33D7B","Lock, JM. 2007. 61. Leguminosae Subfamily Caesalpinioideae: 18. Berlinia Hook.f. & Benth., Fl. Zambes. 3(2): 75-77. Royal Botanic Gardens, Kew, London. [CC BY]",""
"wfo-0000163813","Native to South America.","Distribution","6CE55B1E-4C3A-4997-8E08-C33AD3417E63","English","6CE55B1E-4C3A-4997-8E08-C33AD3417E63","Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]",""
"wfo-0000133299","Central Tanqua Karoo.","Distribution","F96A3CCC-F1EB-46E4-A4D1-9F89C1BAEA97","English","F96A3CCC-F1EB-46E4-A4D1-9F89C1BAEA97","Herman, PPJ. 2013. Asteraceae: Felicia. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 290-293. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000163813","Originally from Central America, but widely planted as an ornamental in the tropics. Most of the material from the Flora area is either cultivated or from close to gardens, but the species seems well-established in the Eastern Region of Zimbabwe, where it was first collected in 1906 (Sxvynnerton 199 (K)), and noted as being used medicinally by local people.","Distribution","45157AB9-E3E2-442C-A678-B257F5D33D7B","English","45157AB9-E3E2-442C-A678-B257F5D33D7B","Lock, JM. 2007. 61. Leguminosae Subfamily Caesalpinioideae: 18. Berlinia Hook.f. & Benth., Fl. Zambes. 3(2): 75-77. Royal Botanic Gardens, Kew, London. [CC BY]",""
"wfo-0000133386","Bokkeveld Mtns to Porterville and Hex River Mtns.","Distribution","B5E5ACC1-5A4C-4AA1-93D8-460850DA5CC7","English","B5E5ACC1-5A4C-4AA1-93D8-460850DA5CC7","Manning, JC; Goldblatt, P. 2012. Asteraceae: Zyrphelis Cass. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 431-431. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000163956","Weed of cultivation in the wetter parts of the Flora area, but apparently uncommon (or undercollected). Native of South America.","Distribution","45157AB9-E3E2-442C-A678-B257F5D33D7B","English","45157AB9-E3E2-442C-A678-B257F5D33D7B","Lock, JM. 2007. 61. Leguminosae Subfamily Caesalpinioideae: 18. Berlinia Hook.f. & Benth., Fl. Zambes. 3(2): 75-77. Royal Botanic Gardens, Kew, London. [CC BY]",""
"wfo-0000133684","Langeberg: near Swellendam.","Distribution","6706D2D4-38F2-47AE-A860-CC8C8F9CD415","English","6706D2D4-38F2-47AE-A860-CC8C8F9CD415","Manning, JC; Goldblatt, P. 2012. Asteraceae: Anderbergia B.Nord. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 352-352. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000133713","Riviersonderend Mtns.","Distribution","1AF1F066-AD69-4461-96EA-42514ACD3999","English","1AF1F066-AD69-4461-96EA-42514ACD3999","Manning, JC; Goldblatt, P. 2012. Asteraceae: Senecio L. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 415-423. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000164042","Recorded from North Africa to South Africa, especially in drier areas, and through the Middle East to India.","Distribution","491CBF52-4C3F-4F3A-825F-789A09644CF9","English","491CBF52-4C3F-4F3A-825F-789A09644CF9","Gordon-Gray, KDH. 1977. Caesalpinia: Cassia. In: JH Ross (ed.), Fl. S. Africa 16(2): 69-108. Botanical Research Institute, Department of Agriculture and Water Supply, Pretoria. [CC BY]",""
"wfo-0000133716","Widespread in the warmer parts of Africa and Madagascar, now an aggressive weed from India and Ceylon to S.E. Asia, the East Indies, Philippines, New Guinea and Queensland having achieved this spread in about 30 years, and it is still spreading Also recorded from the Zoutpansberg, the mountains of the E. Transvaal, Mbabane in Swaziland, Port St. Johns and Kei Mouth in the Transkei. Port Shepstone distr.","Distribution","E0AF9DB3-EA9C-4955-B108-EE1E518A5BEE","English","E0AF9DB3-EA9C-4955-B108-EE1E518A5BEE","Hilliard, OM. 1977. Compositae in Natal. Univ. Natal, Pietermaritzburg. [All rights reserved]",""
"wfo-0000133758","Vanrhynsdorp, Bokkeveld and Hantam through W Cape mountains and Roggeveld to Little Karoo and Graaff-Reinet.","Distribution","EA88CFAE-0007-4DF6-8AC0-EE6CA5E83A39","English","EA88CFAE-0007-4DF6-8AC0-EE6CA5E83A39","Manning, JC; Bruyns, PV. 2013. Asteraceae: Othonna. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 309-314. South African National Biodiversity Institute, Pretoria. [CC BY]",""
