"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000861498","kropaargras","B193619B-8C0A-4100-B636-43CB168B9126","Afrikaans","vernacular","Fish, L; Bredenkamp, CL; Magwaza, ZL. 2019. Poaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(3): 1958-2104. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0001106782","Uibe","426ADD17-439C-423B-A550-64F9EEBD9580","Afrikaans","vernacular","",""
"wfo-0000434904","waterkaroo","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000119285","taaigeelhongerblom","43F777B1-85C5-4BA8-A51D-0DA3C9837836","Afrikaans","vernacular","Cron, GV; et al. 2019. Asteraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 423-682. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000314538","boesmantee","605A4A73-1892-4139-943E-FC1A9B75B807","Afrikaans","vernacular","",""
"wfo-0000194865","Wildewattel","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000060794","Bitterkaroo","EFD85D0D-FC0A-43C1-BF60-F5201CF7C7C9","Afrikaans","vernacular","",""
"wfo-0000615198","Bloupruimbos","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000124695","sewejaartjie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000714852","kinderbessie","211129D7-5C24-4D79-B452-DCECF530C115","Afrikaans","vernacular","Bredenkamp, CL. 2019. Stilbaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(2): 1554-1556. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000788498","waaierlelie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000096111","bittertee","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000649978","tolletjies","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001023162","kareedoring","9B3E3052-4668-482D-AE72-E2B0AB4AF586","Afrikaans","vernacular","Manning, JC; Goldblatt, P. 2012. Solanaceae: Lycium L. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 764-765. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000510224","Bosgarri","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000556014","karoolusern","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001106925","witteboom","F62B437E-6BF2-4EC7-9B68-F12106125256","Afrikaans","vernacular","Manning, JC; Goldblatt, P. 2012. Proteaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 657-681. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000686018","Terblans","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Afrikaans","vernacular","",""
"wfo-0000961970","skilferbasmelkbos","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000459403","abiekwasboom","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001107926","pietersielievaring","61C4D132-3A52-4688-B3FD-A3660F307232","Afrikaans","vernacular","Roux, JP. 2019. Pteridophyta. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 96-157. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000203882","swartwattel","D105B54D-1A45-4F2B-94D8-D5B732C8683E","Afrikaans","vernacular","Boatwright, JS; et al. 2019. Fabaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(2): 926-1066. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0001293859","vygie","F4C54DCB-D4BD-458F-BA59-5DE281CEC738","Afrikaans","vernacular","Buys, MH. 2013. Aizoaceae: Ruschia. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 222-228. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000758849","Natal-aalwyn","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Afrikaans","vernacular","",""
"wfo-0001253253","onderbos","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000867806","taaigras","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000355153","geelblommetjie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000017317","kakiebos","43F777B1-85C5-4BA8-A51D-0DA3C9837836","Afrikaans","vernacular","Cron, GV; et al. 2019. Asteraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 423-682. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0001045917","Skilpadknol","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000005498","Witstamkaroo","EFD85D0D-FC0A-43C1-BF60-F5201CF7C7C9","Afrikaans","vernacular","",""
"wfo-0001087136","fynblaarrooihout","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000899339","bergsetaria","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
