id,scientificName,citation,url
wfo-0000409709,Torilis arvensis (Huds.) Link,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000667277,Emplectanthus gerrardii N.E.Br.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000508365,Alepidea cordifolia B.-E.van Wyk,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001425916,Huernia zebrina N.E.Br. subsp. zebrina,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000726174,Hydnora triceps Drege & E.Mey.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000525571,Alepidea woodii Oliv.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000543425,Arctopus echinatus L.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001068155,Hermas villosa (L.) Thunb.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000536534,Anginon ternatum I.Allison & B.-E.van Wyk,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000594171,Centella sessilis Adamson,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103851,Huernia pendula E.A.Bruce,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000536529,Anginon pumilum I.Allison & B.-E.van Wyk,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001068154,Hermas ciliata L.f.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001421240,Centella affinis var. oblonga Adamson,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103351,Secamone delagoensis Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000746536,Glia decidua B.-E.van Wyk,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000746369,Dasispermum capense (Lam.) Magee & B.-E.van Wyk,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001426203,Xysmalobium undulatum (L.) W.T.Aiton var. undulatum,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000594120,Centella difformis (Eckl. & Zeyh.) Adamson,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103387,Xysmalobium brownianum S.Moore,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000536525,Anginon fruticosum I.Allison & B.-E.van Wyk,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001250785,Tromotriche choanantha (Lavranos & H.Hall) Bruyns,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000748584,Annesorhiza asparagoides B.-E.van Wyk,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001421247,Heteromorpha arborescens (Spreng.) Cham. & Schltdl. var. arborescens,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000748454,Annesorhiza bracteosa Magee,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103746,Orbea longidens (N.E.Br.) L.C.Leach,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000658113,Duvalia caespitosa (Masson) Haw.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000537642,Annesorhiza thunbergii B.L.Burtt,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000537620,Annesorhiza flagellifolia Burtt Davy,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000537630,Annesorhiza latifolia Adamson,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001104712,Pectinaria articulata (Aiton) Haw. subsp. articulata,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001141845,Impatiens hochstetteri Warb. subsp. hochstetteri,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001087487,Oenothera indecora Cambess.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001104678,Pectinaria maughanii (R.A.Dyer) Bruyns,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103816,Tridentea parvipuncta (N.E.Br.) L.C.Leach,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000748172,Trachyandra hirsuta (Thunb.) Kunth,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001100965,Orbea woodii (N.E.Br.) L.C.Leach,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000773826,Bulbinella nutans (Thunb.) T.Durand & Schinz subsp. nutans,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103591,Ceropegia bowkeri Harv. subsp. bowkeri,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000598103,Ceropegia conrathii Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000747874,Trachyandra patens Oberm.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000598189,Ceropegia fimbriata E.Mey.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000762467,Bulbinella eburniflora P.L.Perry,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000748084,Trachyandra filiformis (Aiton) Oberm.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001100975,Stapelia flavopurpurea Marloth,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000758353,Aloe komaggasensis Kritz. & Van Jaarsv.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000551072,Asclepias adscendens (Schltr.) Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000758962,Aloe vanbalenii Pillans,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000551080,Asclepias albens (E.Mey.) Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001102323,Parapodium costatum E.Mey.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000431725,Schizoglossum amatolicum Hilliard,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000758892,Aloe succotrina Lam.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000552306,Aspidoglossum flanaganii (Schltr.) Kupicha,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103583,Sisyranthus fanniniae N.E.Br.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001103265,Sisyranthus macer (E.Mey.) Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000758529,Aloe mudenensis Reynolds,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001102928,Schizoglossum stenoglossum Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000675626,Kniphofia citrina Baker,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000922378,Aloe neilcrouchii Klopper & Gideon F.Sm.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001202443,Plagiochila wilmsiana Steph.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000552336,Aspidonepsis shebae Nicholas & Goyder,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000675223,Kniphofia fluviatilis Codd,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000552333,Aspidonepsis diploglossa (Turcz.) Nicholas & Goyder,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000675753,Kniphofia praecox Baker,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000561022,Basananthe pedata (Baker f.) W.J.de Wilde,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000675609,Kniphofia brachystachya (Zahlbr.) Codd,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000480121,Passiflora subpeltata Ortega,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000479879,Passiflora foetida L.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000675212,Kniphofia ensifolia Baker,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000762449,Bulbine wiesei L.I.Hall,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000594535,Cephalaria galpiniana Szabo,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001389895,Gasteria brachyphylla var. bayeri Van Jaarsv.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000500277,Scabiosa columbaria L.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000773822,Bulbine latifolia (L.f.) Spreng. var. latifolia,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000594547,Cephalaria humilis (Thunb.) Roem. & Schult.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000594516,Cephalaria decurrens (Thunb.) Roem. & Schult.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000762378,Bulbine mesembryanthoides Haw.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944588,Disa triloba Lindl.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000762338,Bulbine fragilis G.Will.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944621,Disa woodii Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944573,Disa stricta Sond.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000652113,Haworthia mucronata var. habdomadis (Poelln.) M.B.Bayer,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944271,Disa alticola H.P.Linder,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000651791,Haworthia marumiana var. dimorpha (M.B.Bayer) M.B.Bayer,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944325,Disa cernua (Thunb.) Sw.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944404,Disa harveyana Lindl. subsp. harveyana,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000649998,Haworthia cooperi var. leightonii (G.G.Sm.) M.B.Bayer,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944547,Disa sagittalis (L.f.) Sw.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000651923,Haworthia mirabilis var. badia (Poelln.) M.B.Bayer,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944610,Disa versicolor Rchb.f.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000650264,Haworthia decipiens var. virella M.B.Bayer,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944457,Disa micropetala Schltr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944321,Disa cephalotes Rchb.f.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000403586,Rumex acetosella L.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000944390,Disa gladioliflora Burch. ex Lindl.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000280544,Polystachya ottoniana Rchb.f.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000488400,Persicaria lapathifolia (L.) Delarbre,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000280313,Polystachya concreta (Jacq.) Garay & Sweet,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000506721,Pycreus mundii Nees,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000506488,Pycreus macranthus (Boeckeler) C.B.Clarke,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000507322,Pycreus rehmannianus C.B.Clarke,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000251695,Nervilia kotschyi var. purpurata (Rchb.f. & Sond.) Borge Pett.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000548028,Scleria achtenii De Wild.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001022601,Lycium acutifolium E.Mey. ex Dunal,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000462417,Lipocarpha hemisphaerica (Roth) Goetgh.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000249235,Mystacidium aliceae Bolus,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001025039,Physalis viscosa L.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000569597,Tetraria flexuosa (Thunb.) C.B.Clarke,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001023776,Nicotiana glauca Graham,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000449474,Isolepis marginata (Thunb.) A.Dietr.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001026851,Solanum capsicoides All.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001021314,Datura innoxia Mill.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000448360,Isolepis cernua (Vahl) Roem. & Schult. var. cernua,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001216927,Heliophila carnosa (Thunb.) Steud.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000342087,Bulbostylis boeckeleriana (Schweinf.) Beetle,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001216954,Heliophila crithmifolia Willd.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000450382,Isolepis sororia Kunth,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000448883,Isolepis fluitans (L.) R.Br. var. fluitans,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001031786,Solanum torreanum A.E.Gonç.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000448273,Isolepis capensis Muasya,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000449403,Isolepis leptostachya Kunth,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001216926,Heliophila callosa (L.f.) DC.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000449410,Isolepis leucoloma (Nees) C.Archer,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000543319,Scirpus pinguiculus C.B.Clarke,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001216983,Heliophila formosa Hilliard & B.L.Burtt,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000594902,Cephalophyllum rigidum L.Bolus,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001264872,Lepidium englerianum (Muschl.) Al-Shehbaz,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000370499,Cyperus crassipes Vahl,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0000360454,Lithops naureeniae D.T.Cole,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
wfo-0001217101,Lepidium ecklonii Schrad.,e-Flora of South Africa. v1.42. 2023. South African National Biodiversity Institute.,http://ipt.sanbi.org.za/iptsanbi/resource?r=flora_descriptions&amp;v=1.42
