"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0001293534","30 mijl ten zuiden van Prieska.","Distribution","D30BDEB4-94AD-4D7B-834F-DF7157798C49","Dutch","D30BDEB4-94AD-4D7B-834F-DF7157798C49","De Boer, HW. 1957. Lithops hallii de Boer sp. nov. Succulenta (Netherlands) 1957: 85-86. [All rights reserved]",""
