"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0000125993","F. drakensbergensis ist auf die Drakensberge beschränkt.","Distribution","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000138244","Ihr Verbreitungsareal umfasst das Kap-Gebiet.","Distribution","570F125F-CAC5-4C20-AC0D-E25AAF15369F","German","570F125F-CAC5-4C20-AC0D-E25AAF15369F","Kroner, G. 1980. Systematische studien im umkreis von Athrixia Ker-Gawler (Asteraceae). Mitt. Bot. Staatssamml. München 16: 1-268. [http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up] [All rights reserved]","http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up"
"wfo-0000138486","F. macrorrhiza zeigt eine etwas von den näher verwandten Sippen abweichende Verbreitung. Vom westlichsten Fundort am Khamiesberg zieht sie nach Osten landeinwärts bis in die Gegend von Fraserburg.","Distribution","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000131673","F. tenera ist eine auf das Namaqualand beschränkte Sippe aus der Verwandtschaft von F. dubia.","Distribution","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000132333","Die wenigen, verfügbaren Aufsammlungen stammen aus einem eng begrenzten Areal in der Kap-Provinz: Katberg, Boschberg und Hogsback.","Distribution","570F125F-CAC5-4C20-AC0D-E25AAF15369F","German","570F125F-CAC5-4C20-AC0D-E25AAF15369F","Kroner, G. 1980. Systematische studien im umkreis von Athrixia Ker-Gawler (Asteraceae). Mitt. Bot. Staatssamml. München 16: 1-268. [http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up] [All rights reserved]","http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up"
"wfo-0000137294","F. brevifolia besitzt ein aufgelockertes Areal mit zwei Schwerpunkten östlich Lüderitz und im Namaqualand; hinzu kommen vereinzelte Vorkommen in Calvinia und eine etwas zweifelhafte Angabe von Ceres.","Distribution","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000138583","Die Art ist locker von Alexandria bis Komgha verbreitet.","Distribution","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000173858","Südafrika: Transvaal, Houtbosh.","Distribution","76D8C239-FDB1-4C63-80C6-10179ACCD92F","German","76D8C239-FDB1-4C63-80C6-10179ACCD92F","Schinz, H. 1902. Beiträge zur kenntnis der Afrikanischen flora (neue folge) XIV. Bull. Herb. Boissier 2(11): 934-949. [https://www.biodiversitylibrary.org/item/105265#page/1012/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/105265#page/1012/mode/1up"
"wfo-0000183860","Port Natal. Gueinzius No. 624.","Distribution","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","German","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","Sonder, OW. 1850. Beiträge zur flora von Südafrika. Linnaea 23: 1-138. [https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up"
"wfo-0000191531","Südafrika: Transvaalkolonie, Distrikt Lydenburg.","Distribution","05D90A74-3E75-468F-8B52-BCB7A37B5FDC","German","05D90A74-3E75-468F-8B52-BCB7A37B5FDC","Schinz, H. 1904. Beiträge zur Kenntniss der Afrikanischen Flora (XVII). Vjschr. Naturf. Ges. Zürich 49: 171-196. [https://www.biodiversitylibrary.org/item/35455#page/197/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/35455#page/197/mode/1up"
"wfo-0000211721","Deutsch-Südwestafrika: Okahandja, Kl. Windhoek, 1680 m, Kulturland.","Distribution","6F914375-E4D8-4040-A49F-79CA05AEB1E3","German","6F914375-E4D8-4040-A49F-79CA05AEB1E3","Harms, HAT. 1920. LIX. Fünf neue Leguminosen aus Deutsch-Südwestafrika. Repert. Spec. Nov. Regni Veg. 16: 358-360. [https://www.biodiversitylibrary.org/item/7040#page/378/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/7040#page/378/mode/1up"
"wfo-0000211730","Port Natal.","Distribution","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","German","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","Sonder, OW. 1850. Beiträge zur flora von Südafrika. Linnaea 23: 1-138. [https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up"
"wfo-0000213241","Transvaal: Bei Lydenburg, haufig.","Distribution","AC88EFAB-3A9F-4FF7-9271-9F8C77EC3FCF","German","AC88EFAB-3A9F-4FF7-9271-9F8C77EC3FCF","Harms, HAT. 1899. Leguminosae africanae. II. Bot. Jahrb. Syst. 26(3-4): 253-324. [https://www.biodiversitylibrary.org/item/686#page/267/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/686#page/267/mode/1up"
"wfo-0000371630","Kapkolonie.","Distribution","36DFC4F0-C4C7-4F1D-A3AB-B11FAC3781FE","German","36DFC4F0-C4C7-4F1D-A3AB-B11FAC3781FE","Berger, A. 1908. Mesembrianthemen und Portulacaceen. Beschreibung und Anleitung zum Bestimmen der wichtigsten Arten, mit kurzen Angaben über die Kultur  . Eugen Ulmer, Stuttgart. [https://doi.org/10.5962/bhl.title.15522] [All rights reserved]","https://doi.org/10.5962/bhl.title.15522"
"wfo-0000389366","Südafrika (Griqualand East).","Distribution","B96BE455-9D18-4955-8D39-7797103A30F4","German","B96BE455-9D18-4955-8D39-7797103A30F4","Schipp, WA. 1900. Dioscoreaceae: Dioscorea. Mem. Herb. Boissier 20: 11-12. [All rights reserved]",""
"wfo-0000331250","Port Natal.","Distribution","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","German","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","Sonder, OW. 1850. Beiträge zur flora von Südafrika. Linnaea 23: 1-138. [https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up"
"wfo-0000331292","Magalisberg.","Distribution","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","German","F692B3DC-7D74-4B7B-9EB0-EB049CB932D6","Sonder, OW. 1850. Beiträge zur flora von Südafrika. Linnaea 23: 1-138. [https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/page/35414254#page/9/mode/1up"
"wfo-0000361397","Swartkop, Südafrika.","Distribution","45CE9ED8-88C1-4962-A1BF-2E4AD63050FD","German","45CE9ED8-88C1-4962-A1BF-2E4AD63050FD","Strohschneider, I. 1935. Eine neue Aïzoacee aus Südafrika. Öst. bot. Z. 84(4): 292-294. [https://www.jstor.org/stable/43336156] [All rights reserved]","https://www.jstor.org/stable/43336156"
"wfo-0000387343","Südwestliche Kapprovinz: Clanwilliam, Ostseite des Olifant-Tales, an beschatteten Stellen felsiger Abhänge, 75 m ü. M.","Distribution","B7A67E64-6431-4058-A532-D35006D7C384","German","B7A67E64-6431-4058-A532-D35006D7C384","Knuth, RGP. 1927. Species novae africanae generis Oxalis. Bot. Jahrb. Syst. 61(2&3): 1-27. [All rights reserved]",""
"wfo-0000532938","Kapland, Standort unbekamit.","Distribution","4B258C4D-D351-4C0E-9D3A-FF7D3A710CF6","German","4B258C4D-D351-4C0E-9D3A-FF7D3A710CF6","Von Poellnitz, K. 1928. Zwei neue Anacampseros-arten. Repert. Spec. Nov. Regni Veg. 24: 297-298. [All rights reserved]",""
"wfo-0000532998","Südwestafrika: Im Süden der ehemaligen deutschen Kolonie.","Distribution","4D48D078-18D6-4098-96C0-9F0621D23D59","German","4D48D078-18D6-4098-96C0-9F0621D23D59","Von Poellnitz, K. 1929. Afrikanische sukkulenten. Repert. Spec. Nov. Regni Veg. 26: 20-24. [All rights reserved]",""
"wfo-0000437601","Südwestafrika: Distr. Gobabis: Leonardville (Pretorius), Bach des Nossob. Elephantenfluß.","Distribution","2ADCB3A6-4629-47F3-893D-37245465990E","German","2ADCB3A6-4629-47F3-893D-37245465990E","Aellen, P. 1961. Neue Chenopodiaceen aus Südwestafrika. Mitt. Bot. Staatssamml. München 4: 21-31. [https://www.biodiversitylibrary.org/item/52384#page/709/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/52384#page/709/mode/1up"
"wfo-0000539683","Süd-Afrika: O.n.o.; Fat River; Transvaal: Crocodile River; Pretoria, Aapies Port; Badsloop; Natal: O.n.o.","Distribution","7C0ECC41-AB85-4EA2-AA9D-0ADD9A018C92","German","7C0ECC41-AB85-4EA2-AA9D-0ADD9A018C92","Troupin, GMDJ. 1962. Monographie des Menispermaceae africaines. Mém. Acad. Roy. Sci. Outre-Mer, Cl. Sci. Nat. et Méd. (nouv. sér. in-8°) 13(2): 1-312. [All rights reserved]",""
"wfo-0000467904","Südwestliche Kapprovinz: Riversdale, Garcia-Pass am »Zoll Haus«, um 500 m an Gebirgshängen.","Distribution","ADD7DC60-A54E-4D50-BB52-95E4D102FD4E","German","ADD7DC60-A54E-4D50-BB52-95E4D102FD4E","Knuth, RGP. 1912. Geraniaceae. In: A Engler (ed.), Pflanzenr. (Engler) (Heft 53): 1-640. Wilhelm Engelmann, Leipzig. [All rights reserved]",""
"wfo-0000599434","Westliches Kapland: Onder-Bokkeveld: Oorlogskloof.","Distribution","99DC039A-B16C-41EE-A621-A2B897DA6AEC","German","99DC039A-B16C-41EE-A621-A2B897DA6AEC","Diels, FLE. 1942. Zwei neue Scrophulariaceen aus dem Kapland. Notizbl. Bot. Gart. Berlin-Dahlem 15(5): 787-789. [https://www.jstor.org/stable/3995174] [All rights reserved]","https://www.jstor.org/stable/3995174"
"wfo-0000601358","Britisch-Süd-Afrika: Nottingham: Brodies Farm.","Distribution","5EE93673-C055-4F9C-A0E7-1ED9E2EBE658","German","5EE93673-C055-4F9C-A0E7-1ED9E2EBE658","Aellen, P. 1928. Die Chenopodium-Arten des südlichen und mittleren Afrika. Repert. Spec. Nov. Regni Veg. 24(22-25): 337-347. [https://doi.org/10.1002/fedr.19280242202] [All rights reserved]","https://doi.org/10.1002/fedr.19280242202"
