"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000336130","iNtlungunyembe","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0001131001","umkhuthuhla","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000667441","umphanga","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000803551","umthungula","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000797418","umkhobeza","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001140463","umavumbuka","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000585223","itsihlo","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000510271","umhlokotshane","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001421337","umgxam","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000448784","umbovini","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000564475","isindiyandiya","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000228924","isigagisa","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000404193","?umaphipha","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000932507","umegwaqane","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001335019","ikhala","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001050107","umgwenya","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000318491","umswi","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000170742","umgxam","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0001106826","isiqalaba","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000335945","umnqayi mbila","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000306419","umsengane","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001050175","ikhubalo","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000526787","umgqalagquzu","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001131556","umhluma","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000933604","uSirayi","95EA4241-9A0A-473D-9F9D-32EEEFA2D2B1","Xhosa","vernacular","",""
"wfo-0001134987","umFazi","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0001050175","isifuce","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0001050293","umphemba","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000749378","mpunzi","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000510224","omkhulu","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000686024","N'wamidzumba (Tsonga)","426ADD17-439C-423B-A550-64F9EEBD9580","Xhosa","vernacular","",""
"wfo-0000589662","umQonga","18C10AA4-C45B-4031-93DF-1A85832BC1FE","Xhosa","vernacular","",""
"wfo-0000689147","umthombe","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001025714","umthuma","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Xhosa","vernacular","",""
"wfo-0000113312","ulwamfithi","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000558022","igcegceleya","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000834629","umhlebe","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000309756","omhlope","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000448927","intentekiwane","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Xhosa","vernacular","",""
"wfo-0000434895","incakotshi","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001256456","idlebe-lendlovu","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000710420","indalu","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0000171877","umzungu","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Xhosa","vernacular","",""
"wfo-0000298219","ibolo","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
"wfo-0001421233","uchithibhunga","40EF8CCE-4069-4E28-B253-87235261F4F0","Xhosa","vernacular","",""
