"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0000000975","Aufrechter, niedriger, bis 20 cm hoher Strauch. Stengel verzweigt beblättert und abstehend lang borstig. Blätter wechselständig, oblanzeolat, ganzrandig, bis 15 x 2 mm, dicht und abstehend lang borstig, sitzend, einnervig. Köpfchen einzeln an undeutlich abgesetzten Pedunkeln, diese ca. 3 cm lang fast bis oben beblättert und abstehend borstig. Involucrum 3-4-reihig, bis 5 mm im Durchmesser. Hüllblätter Ianzettlich, borstig, einnervig, strohgelb bis grünlich, die äusseren 3 x 0.5 mm, die mittleren 3.5 x 0.8 mm, die inneren 5 x 0.5 mm. Zungenblüten ca. 20, Ligula blau, bis 9 x 1.5 mm. Scheibenblüten zahlreich, Krone gelb bis 3.5 mm lang. Griffelanhängsel dreieckig. Pappusborsten zahlreich, gleichlang, zart, gezähnt, weiss, abfallend, bis 3.5 mm lang. Achänen obovat, 2.5 x 1 mm, braun, glatt, mit schlanken an der Spitze nicht verbreiterten Haaren besetzt.","Morphology","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000001190","Ein bis 1.60 m grosse, lediglich im Infloreszenzbereich verzweigte, stark verholzte Pflanze. Stengel grau-filzig, gleichmässig dicht beblättert. Blätter eiförmig bis rundlich, 5 x 3 mm bis 43 x 41 mm, derb, fast sitzend bis deutlich gestielt (-7 mm), stets ohne ™hrchen, Rand eng und fein gezähnelt, oberseits verkahlend, unterseits dick grau-filzig behaart. Köpfchen apikal und subapikal an bis 5 cm langen Ästchen. Involucrum trichterig-glockig, 7- bis 8-reihig, 10-15 mm hoch. Hüllschuppen strohig, ± grau-filzig (fädige Gliederhaare) und drüsig (gestielte Kopfdrüsen) behaart, die äussersten eiförmig, 2.9 x 1.6 mm, Rand bewimpert, die inneren und innersten schmal lanzettlich, 9 x 1.2 mm und 8.9 x 0.9 mm, Rand hell bis hyalin, zerschlitzt, Spitzen bräunlich und gefranst. Zungenblüten 17-25, Ligula elliptisch, 7.8 x 2.8 mm bis 11.1 x 3 mm, weiss oder hell- bis dunkel-violett, 3-zähnig, 4- bis 8-nervig, ± drüsig behaart, Staminodien vorhanden. Röhrenblüten 35-68, Krone 7.8-9.1 mm lang, weiss, gelb oder violett, ± drüsig behaart, manchmal zusätzlich mit steifen Haaren besetzt. Pappus bestehend aus 27-40, bis 8 mm langen, barbellaten Borstenhaaren in 2-3 Kreisen, Borsten des äusseren Kreises kürzer und schwächer, zerschlitzt bis gezähnt. Achänen schwach spindelförmig, 3 x 1.3 mm, braun, mit 9-11 Rippen, mit Drüsen- und steifen Zwillingshaaren besetzt.","Morphology","570F125F-CAC5-4C20-AC0D-E25AAF15369F","German","570F125F-CAC5-4C20-AC0D-E25AAF15369F","Kroner, G. 1980. Systematische studien im umkreis von Athrixia Ker-Gawler (Asteraceae). Mitt. Bot. Staatssamml. München 16: 1-268. [https://www.biodiversitylibrary.org/item/52055#page/17/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/52055#page/17/mode/1up"
"wfo-0000002376","Kräftiges, einjähriges, bis 25 cm hohes, oft reich verzweigtes Kraut. Hauptspross aufrecht, Seitensprosse aufsteigend. Besonders im unteren Teil reich beblättert. Blätter mit Ausnahme der allerersten wechselständig, schmal bis breiter oblanzeolat, 2-10 mm breit, bis 6 cm lang, stumpf, ganzrandig, einnervig, stark borstig, unterschiedlich stark drüsig. Köpfchen gross und kräftig, an bis zu 10 cm langen, praktisch blattlosen Pedunkeln. Involucrum streng zweireihig, bis 10 mm im Durchmesser. Hüllblätter gleichlang (ca. 6 mm), die äusseren lanzettlich, bis 1 mm breit, drüsig und borstig, an der Spitze bewimpert, die inneren schmal obovat, bis 1.5 mm breit trocken hautrandig, verkahlend. Zungenblüten zahlreich, leuchtend blau, Ligula 20 x 2.5 mm, der röhrige Teil zart behaart. Scheibenblüten zahlreich, Krone gelb, 5 mm lang, zart behaart, Griffelanhängsel schmal dreieckig. Pappusborsten zahlreich, 3-5 mm lang, weiss, gezähnt, unterschiedlich kräftig, abfallend. Achänen gross, 3 x 1.5 mm, obovat, gelbbraun bis braun, mit starkem Randwulst. Fläche und Kante des Randwulstes mit dicklichen 0.5-1 mm langen Haaren, Epidermis schuppig.","Morphology","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000003066","Niedriger, bis 30 cm hoher Strauch mit stark verdicktem Rhizom, ± stark verzweigt, besonders basal oft stark verholzt. Stengel mit nach oben gerichteten, weissen, mehrzelligen Borsten. Blätter immer gegenständig, stengelumfassend bis basal schwach verwachsen, 5 x 2 mm bis (selten) 25 x 7 mm, schmal eiförmig bis lanzettlich, graugrün, starr, mit langen weissen gegliederten nach vorne gerichteten Borstenhaaren, Spitze oft schwach zurückgebogen, Blattrand nach unten mässig eingerollt. Köpfchen einzeln an Seitenzweigen mit langen Pedunkeln (10-20 cm), diese mit einzelnen kleinen Hochblättern, abstehend borstig und zuweilen mit mehrzellig gestielten Drüsen. Involucrum 2-3-reihig, bis 8 mm im Durchmesser. Hüllblätter lanzettlich, 6 x 1 mm bis 7 x 1.5 mm, die äusseren borstig und mit kurzen dunkelköpfigen Drüsen, einnervig, die inneren wenig länger, oben schwach verbreitert, mit trockenhäutigem Rand, vereinzelt borstig und drüsig, Spitze borstig bewimpert. Ca. 20 Zungenblüten, 15 x 2.5 mm, blau. Scheibenblüten zahlreich, bis 6 mm lang, gelb, oft rot überlaufen, basal kurzhaarig, Griffel mit schmal dreieckigem Anhängsel. Pappusborsten zahlreich, gleichlang, bis 7 mm, weiss bis bräunlich gelb, lang gezähnt (barbellat), basal jedoch ungezähnt. Zähne bis 0.2 mm lang. Achänen bis 4.5 x 2 mm, flach, elliptisch, mit wenig ausgeprägtem Randsaum, zerstreut kurzhaarig, schwarz-grün, Epidermis schuppig.","Morphology","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000005718","Einjähriges, mittelkräftiges, aufrechtes Kraut, bis 25 cm hoch. Nach oben reich regelmässig verzweigt. Stengel abstehend borstig und drüsig. Blätter bis auf selten auftretende Hochblätter gegenständig, lanzettlich, elliptisch bis oblanzeolat oder obovat, bis 3.5 x 0.6-1 cm, ganzrandig oder schwach kurzzähnig, undeutlich gestielt bis sitzend, langhaarig. Köpfchen einzeln an bis zu 8 cm langen Pedunkeln. Involucrum 2-reihig, bis 0.5 cm im Durchmesser. Hüllblätter gleichlang, die äusseren 3.5 x 1 mm, lanzettlich, die inneren 3.5 x 1.5 mm, obovat, trockenhäutig am Rand, alle borstig und drüsig. Ca. 12 Zungenblüten, Ligula 7 x 1.5 mm, blau. Scheibenblüten zahlreicher, die äusseren zwittrig, die inneren männlich, Krone bis 2.5 mm, gelb. Griffelanhängsel breit, dreieckig, elliptisch, die männlichen Blüten ohne Narben. Pappusborsten ca. 10, 1.5-2.5 mm lang, weiss, abstehend borstig, abfallend. Achänen relativ gross, 3 x 3 mm, obovat, gelbbraun bis rotbraun, Fläche sowie Kante des sonst kahlen Randwulstes mit starken, bis 1 mm langen Haaren, Epidermis schuppig. Die sterilen Achänen der innersten Scheibenblüten kahl.","Morphology","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000004639","Einjähriges, ausgebreitetes Kraut bis flaches Polster, von der Basis an reich sparrig verzweigt, (1-)5-10 cm hoch und (3-)10-25(-35) cm im Durchmesser. Hauptspross am Grunde bis 10 mm stark, aufrecht, nach längstens 2 cm ein Köpfchen tragend, gleich am Boden in 4-8 Seitenäste verzweigt. Seitenzweige niederliegend bis aufsteigend, spreizend verzweigt. Stengel hellbraun bis braunviolett, etwas gefurcht, durch herablaufende Ölbehälter dunkel gestreift, kurze weisse Borstenhaare tragend, basal wenig, oben dicht beblättert. Blätter bis auf die ersten Blattpaare wechselständig, unter den Köpfchen rosettig gehäuft, oblanzeolat, ganzrandig, (8-)10-20(-25) mm lang und (2.0-)2.5-3.5(-4.5) mm breit, dunkelgrün, gelegentlich mit kleinen Ölbehältern durchsetzt, derb, etwas runzelig, rauh, beiderseits weiss gepunktet durch dicke, kurze, weisse, gegliederte Borstenhaare, die weissen, vielzelligen, blasigen Höckern aufsitzen. Köpfchen einzeln, sitzend, von sekundärer Hochblatthülle umgeben. Hochblätter meist mit mehreren grossen, ovalen, rotbraunen Ölbehältern durchsetzt; die äusseren wie normale Laubblätter gestaltet, die inneren kleiner, bis 11 x 3 mm gross, mit laubblattartigem oberen Teil und weisshäutig berandetem, dem Köpfchen dicht anliegendem unteren Teil. Eigentliches Involucrum ca. 3-reihig, (8-)10-12(-13) mm im Durchmesser, durch die Hausäume der Hüllschuppen weiss längsgestreift, halbrund, bei der Reife dicht krugförmig geschlossen. Hüllschuppen linealisch-lanzettlich, dunkelgrün, oft violett überlaufen, mit langen und kurzen Borsten besetzt, alle mit breitem, derbem, weissem Hautrand; die äusseren 6-7 x 1.5 mm, mit kurzer laubblattartiger, auch an der Innenseite borstig behaarter, zurückgebogener Spitze, meist mit mehreren braunen Ölbehältern im oberen Teil; die mittleren 6-7 x 1.2 mm, spitzer, weniger behaart, mit 1-3 grossen Ölbehältern an der Spitze; die inneren 7-8 x 1.2 mm, zarter, zugespitzt, meist nur mit 1 grossen, rotbraunen Ölbehälter an der Spitze. Köpfchenboden wenig gewölbt, bis 4 mm im Durchmesser. Spreuschuppen fehlend. Zungenblüten 14-22(-24); Ligula schmal obovat, (7-)8-12(-13) mm lang und (1.8-)2.2-2.5 mm breit, violett bis blau; Röhre relativ lang, 3.5-4.5 mm, drüsig behaart. Röhrenblüten bis ca. 120; Krone schmal gerade, 6-9 mm lang, gelb, manchmal oben violett überlaufen, im unteren Teil drüsig behaart, mit Ölstriemen entweder an den 3 zur Innenseite des Köpfchens gewandten Einschnitten zwischen den Kronzipfeln oder an allen 5; Griffelanhängsel lang dreieckig (ca. 2:1); Antheren 1.8-2.2 mm lang.  Pappus bestehend aus Borsten und Schuppen; Borsten 5, vor allem oben dicht und lang gezähnt, (4.0-)4.3-4.8(-5.0) mm lang; Schuppen ebensoviele, 0.2-0.3(-0.5) mm lang. Achänen keilig-obovat, 1.5-2.0 x 0.8-1.2 mm, hellgrau mit weisslichem, oben etwas wulstig verdicktem Rand, dunkel gepunktet durch die Ansatzstellen der zahlreichen seidigen Haare. Achänenhaare bis 1.0 mm lang, schmal, gerade, kurz zweispitzig. Achänen der Zungen- und Röhrenblüten gleich dicht behaart.","Morphology","269E3D99-16F7-487E-A5E5-701C622F96D4","German","269E3D99-16F7-487E-A5E5-701C622F96D4","Rommel, A. 1977. Die Gattung Amellus L. (Asteraceae-astereae). Systematischer Teil. Mitt. Bot. Staatssamml. München 13: 579-728. [All rights reserved]",""
"wfo-0000007933","Höhe: bis 55 cm. Hauptspross: stark verholzt, 6-9 mm im Durchmesser Verzweigung: bereits an der Basis ± reichlich verzweigt, Seitenzweige aufsteigend, in grösserem Abstand stehend. Stengel: kahl, basal stark verholzt, grau (-rot) braun, Rinde aus dunkleren und helleren Bereichen bestehend, jüngere Stengel hellbraun oder hellgrün (Farbe der Blätter), z.T. rötlich überlaufen und gleichmässig locker beblättert, unterer Teil des Stengels entblättert und durch hellere Blattansatzstellen gemustert, gesamter Stengel meist ± dicht von kleinen kugeligen Drüsen besetzt, Drüsigkeit variiert zwischen den einzelnen Exemplaren. Blätter: schräg nach oben gerichtet, zum Teil dem Stengel anliegend, hellgrün-hellolivgrün, breit linealisch-oblong-leicht spatulat, obtusat (stumpf), bisweilen auch, besonders im oberen Stengelbereich spitz zulaufend, flach, bisweilen sehr dünnhäutig, ± locker feindrüsig, manche dichtdrüsig (3-)5-17 mm lang und (0.5-)0.7-2.2 mm breit, kahl, Blattoberfläche glatt oder Blätter bei den einzelnen Pflanzen entweder durchgehend kurz (7-10 mm) oder die unteren Blätter länger und die oberen sich bis 4 mm verkürzend, Mittelrippe unterseits deutlich als feiner heller Strich zu erkennen, Mittelrippe nicht erhaben, im apikalen Teil des Blattes eingesenkt, auf der Blattoberseite als schmale Rinne abgesetzt, unregelmässig gefurcht. Blattansatz: etwas erhaben, andersfarbig als das Blatt. Köpfchen: einzeln oder meist zu dreien an den Enden der seitlichen Verzweigungen angeordnet. Köpfchenstiele: 0.3-1.8 cm, beblättert oder mit 1-2 Hochblättern kahl, ± locker drüsig. Involucrum: Durchmesser ca. 7-9 mm. Hüllschuppen: 4-reihig, hellgrün, sich mit zunehmender Reife gelb- bzw. hellbraun verfärbend, Mittelnerv meist als dunklere oder hellere Linie sichtbar, Spitzen oder gesamte Schuppe bisweilen rötlich-violett überlaufen, kahl, ± locker mit verhältnismässig grossen, kugeligen Drüsen besetzt, von aussen nach innen linealisch, lanzettlich bis linealisch-oblanzeolat, spitz zulaufend, mit schmalem häutigen, kaum gefranstem Rand, 1.9-4.0 mm lang und 0.2-0.8 mm breit (die äussersten 1.9-2.4 mm x 0.2-0.8 mm, die innersten 3.2-4.0 x 0.5-0.7 mm), der häutige Rand kann bei den äusseren Hüllschuppen bisweilen fehlen. Röhrenblüten: 120-140, hell gelb, Kronzipfel oft karminrot überlaufen, Krone 2.5-3.7 mm lang, unterhalb der Mitte locker drüsig, Kronzipfel 0.5-0.6 mm lang und 0.4 mm breit, an den Einschnitten zwischen den Kronzipfeln winzige Ölbehälter, die oft auch völlig fehlen. Griffelschenkel: schmal, 1.1-1.2 mm lang, Griffelanhängsel 0.3 mm lang, dreieckig (ca. 1:1). Innenpappus: 16-22 kurz gezähnte, 1.8-3.1 mm lange Borsten. Aussenpappus: ca. 18-24, im typischen Fall unter 0.1 mm lange, winzige, verwachsene, stumpfe Schüppchen; Aussenpappus daher auf einen Ring reduziert. Achänen: schmal obovat-keilig, abgeflacht, mit schmalem randlichem Wulst, hellbraun, 1.8-1.9 mm lang und 0.8-1.0 mm breit, Ölkörper braun oft winzig, am inneren Rand der Achänenschultern, teilweise am seitlichen Achänenrand herabgezogen, bei jungen Achänen oft noch farblos und daher schwer zu erkennen, bisweilen auch nur einseitig ausgebildet, Achäne locker, kurz, mit dicklichen Haaren behaart.","Morphology","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","German","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",""
"wfo-0000006827","10 bis 60 cm hoher, aufrechter, meist reich verzweigter Strauch. Spross oft in gestreckten Langtrieben endend, mit rotbrauner Rinde, borstig behaart, an den älteren Teilen verkahlend. Blätter wechselständig, linealisch bis lanzettlich, basal etwas verbreitert, 3 x 0.5 mm bis 12 x 1.5 mm, dicklich, einnervig, weiss borstig, die jüngeren auch drüsig, graugrün. Köpfchen einzeln an deutlich abgesetzten bis 7 cm langen, besonders unterhalb der Köpfchen reich drüsigen Pedunkeln. Involucrum 3-4-reihig, bis 5 mm im Durchmesser. Hüllblätter lanzettlich bis schmal obovat, bis auf wenige äussere und kürzere (2.5 x 0.5 mm) fast gleich gross (4.5 x 1 mm), besonders die äusseren borstig und mit dunkelen Drüsen besetzt, die inneren verkahlend und hautrandig, alle mehr oder weniger deutlich harzrippig und oft rot überlaufen. Zungenblüten ca. 30, Ligula blau violett, 8 x 1.5 mm. Scheibenblüten zahlreich, Krone gelb, bis 4 mm lang, Griffelanhängsel dreieckig. Pappusborsten zahlreich, zart, gleichlang, weiss, gezähnt, oben in eine zarte Spitze zulaufend, abfallend, bis 3 mm lang. Achänen obovat, 2 x 1.25 mm, bräunlich, ohne deutlichen Rand, mit mittellangen, nach vorne schwach verbreiterten, zweispitzigen Haaren.","Morphology","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000006928","Niedriger, verzweigter, bis 40 cm hoher Strauch. Stengel braun, mit endständigen Langtrieben und seitenständigen Kurztrieben, kahl bis auf wollige Behaarung der Blattachseln. Blätter wechselständig, locker stehend, sehr unterschiedlich gestaltet, breit linealisch, schwach sukkulent, bis 12 x 2 mm, mit aufgesetzter Spitze, selten mit 1-3 stumpfen Zähnen, die obersten mit einzelnen gestielten Drüsen; im Nordwesten des Areals Blätter breit bis schmal lanzettlich, bis 20 x 1 mm, niemals gezähnt. Alle Blätter an der Basis mit knieförmig abstehendem Mittelnerv, dieser am Stengel herablaufend. Köpfchen einzeln an den Langtrieben, Pedunkeln undeutlich, nur oben blattfrei und kurz drüsig, gerieft. Involucrum ca. 4-reihig, bis 1.2 cm im Durchmesser. Hüllblätter dachig, 3 x 1 mm (aussen) bis 8 x 2 mm (innen), lanzettlich bis oblanzeolat, mit trockenhäutigem, schwach gefransten Rand, mit dickem Mittelnerv und dunkel pigmentierter Spitze. Zungenblüten ca. 8; Ligulae 25 x 2.5 mm, violett. Scheibenblüten zahlreich, gelb, Krone 7 mm lang; Griffelanhängsel schmal dreieckig. Pappusborsten zahlreich, undeutlich verschieden lang (9 und 5 mm), persistent, gelblich weiss, gezähnt. Achänen 5 x 2 mm, obovat, Epidermis mit kleinen Schuppen, sehr lang dicht seidig behaart, rotbraun, Randwulst schwach ausgebildet.","Morphology","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000008890","Verholzter, stark verzweigter, niedriger, bis 30 cm hoher Strauch. Ältere Zweige schwarzbraun faserig, jüngere gelbbraun, verkahlend, dicht beblättert. Blätter wechselständig, bis 12 x 2 mm, ganzrandig bis schwach knorpelig gezähnt, stumpflich, sitzend, einnervig, dicklich, auf der Fläche kahl. Köpfchen einzeln, undeutlich gestielt. Pedunkeln bis 5 cm lang, mit nach oben kleiner werdenden Blättern, locker borstig bis kahl. Involucrum 4-5-reihig, bis 5 mm im Durchmesser. Hüllblätter verkahlend, mit wimperigem Rand, einnervig, gelblich braun, bisweilen rötlich überlaufen, die äusseren 4 x 1 mm, die mittleren 5-6 x 1 mm, die inneren 7 x 1 mm. Zungenblüten ca. 12, Ligula 8 x 2 mm, blau, mit behaarter Röhre. Scheibenblüten zahlreich, gelb, bis 4 mm lang. Griffelanhängsel dreieckig, bis 0.2 mm. Pappusborsten ca. 30, gleichlang, 3 mm, kräftig, gelblich weiss, deutlich und dicht gezähnt bis schwach barbellat, persistent. Achänen gross, elliptisch, 4.5 x 1.5 mm, dunkel rotbraun, glatt, mit deutlichem Randwulst, locker kurzhaarig.","Morphology","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
