"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0001336886","letsênê","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000688813","motlhatsa","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000265443","mogau","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000116602","mohata","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000569494","motlhôpi","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000510579","mooka","1E161AAE-1625-4BFE-A834-A406E1F80DD8","Tswana","vernacular","",""
"wfo-0001091452","seboaboana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000228924","Musukudu","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000180607","mmôla","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001362694","moga","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000376274","remarungana","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000434904","mosilabele","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000510278","mosilabele","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001343845","mophoka","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000687193","mhawa","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001026790","morolwana","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000244755","moupudu","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000223367","selaole","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000578346","mhitshwana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000265371","mmawa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001334028","makaladi","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000503006","mogwagwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001427509","mokgwélékgwélé","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000769245","Nachwa","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000172643","morotômadi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000569494","motlôpi","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000172643","mokwa","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000687621","moomo","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000616553","mhudiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000616553","modubatshipi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000228924","kgômodimêtse","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001383245","morupaphiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000931165","moologa","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0001025704","thola","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001034643","mhatla","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001143523","moralejwe","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000170413","mosékese","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001296387","mhudiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000779501","mogwadiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000192433","mositsane","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000335940","mononyane","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000694422","motsaudi","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000471143","mothata","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000766187","sekaname","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0001284771","mokoba","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000503013","mogorwagorwana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000687193","momelantsweng","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000686024","monyena","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000709753","maragôabahumagadi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000116602","mhatlha","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001130994","mokgal(","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000228924","mosukutswane","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000949109","motlhakwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000745786","mokala","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000665029","monomane","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000944083","moleye","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000967258","motlatlane","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000390274","mosalasala","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000313535","morêkhuri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000817789","Motlhare","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000745798","mokholo","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000766187","se-kanama","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0001336562","mokgwaripa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000454466","kgalahete","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000421955","mokokonala","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000212102","moladi","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000510579","mokha","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000734854","Jejane","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000421955","mokamanawa","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000734854","ditsonya","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000510579","kalagadi","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0001336544","mogokare","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000180919","mophethe","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000745800","lerwana","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000709929","motlwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001284768","morutlhare","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001427509","mokgwêlêkgwêlê","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000686024","mofufu","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000616388","motsore","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000874166","makurwane","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000557987","morôjwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000616365","mokata","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000617177","morôka","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000510579","mooka (mature tree)","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000502889","mogorwagorwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000116602","mohathla","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0001132959","monokwane","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000239603","kgôbê-tsabadisana","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000687193","momelantsweng","258B417C-CA55-4002-81F7-58F6AE3E92E9","Tswana","vernacular","Burrows, JE; Burrows, SM. 2003. Figs of southern and south-central Africa. Umdaus Press, Pretoria. [All rights reserved]",""
"wfo-0000244755","moopudu","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000593393","modutu","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000710244","motsotsojane","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000817683","mmola","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001296387","mogodiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000773775","mokgwapha","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000746800","mmaba","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000687193","moradintana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000585223","Kangok","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000557987","morojwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000919532","motlhajwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000457857","sekanama","18C10AA4-C45B-4031-93DF-1A85832BC1FE","Tswana","vernacular","",""
"wfo-0000762284","kgomo-ya-ntsuka","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000931663","phukutsa","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000502695","mogwaragwarane","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001087314","morétologane","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000116602","mohata","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000931663","motsébé","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000690599","mmadintana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000336130","serokolo","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000390098","monyelenyele","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000860945","umqungu","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tswana","vernacular","",""
"wfo-0000194865","modija","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0001083548","phukutsa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000408491","mogonono","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000212102","moladi","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000617357","mophaphame","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001336545","mokgwa","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0000663623","motshai","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001132959","sekole","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Tswana","vernacular","",""
"wfo-0001383246","mogôdiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0000471143","mothata","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Tswana","vernacular","",""
"wfo-0000688813","mhatolantswê","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
"wfo-0001384772","mokha","40EF8CCE-4069-4E28-B253-87235261F4F0","Tswana","vernacular","",""
