taxonID,description,scientificName,type,language,contributor,audience,rightsHolder,created,creator,source,rights,license,url
wfo-0000726631,"Stem slender and creeping, rooting at the nodes. Leaves round, long-stalked, slightly crenate, hairless, 15–25 mm across, peltate. Peduncles shorter than leaf-stalks. Flowers very small, greenish-white, in compact clusters, or occasionally in 2 or 3 whorls on each peduncle. Fruit broad and flattened.",Hydrocotyle vulgaris,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000435191,"A hairless, slender perennial, 30–60 cm high. Leaves mostly basal, long-stalked, 35–50 mm across, palmatifid, with usually five wedge-shaped, toothed lobes, often themselves divided. Flowers pink or white, in small globular clusters, arranged in an irregular umbel. Bracts and bracteoles present. Calyx-teeth as long as the petals. Fruit round, covered with hooked bristles.",Sanicula europaea,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000678057,"A rigid, bushy perennial, 30–50 cm high, hairless and bluish-green. Leaves broad, very prickly, with conspicuous veins. Flowers pale blue, in very dense umbels interspersed with prickly bracts. Fruit covered with short spines, topped by the stiff, persistent calyx-teeth.",Eryngium maritimum,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000599113,"purple or purple-spotted, 50–100 cm high. Leaves twice- or thrice-pinnate; leaflets rather blunt. Umbels drooping in bud, with 5–10 unequal rays, the terminal umbels overtopped by the axillary ones. Bracts 0 or 1; bracteoles 5–8, drooping, shorter than the pedicels. Flowers white. Fruit 5–6 mm, 2–3 times as long as broad, slightly ridged.",Chaerophyllum temulum,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000538692,"Erect perennial, 70–120 cm, hairy, especially in the lower part; stem stout, hollow, grooved. Leaves large, triangular, thrice-pinnate; segments pointed. Umbels terminal, long-stalked, with 8–12 rays. Bracts absent; bracteoles broad, deflexed, often pinkish. Fruit 6–8 mm, very smooth and shining, 3 times as long as broad.",Anthriscus sylvestris,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000538624,"Annual. Stem weak, hollow, hairless, 25–50 cm high. Leaves hairy, rather small, twice- or thrice-pinnate. Umbels small, shortly stalked, opposite the leaves with 3–6 rays. Bracts 0 or rarely 1. Fruit 2 mm, ovoid, covered, except for the beak, with hooked bristles.",Anthriscus caucalis,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000434334,"A hairy annual, 15–50 cm high, with spreading branches. Leaves narrow, twice- or thrice-pinnate; segments linear. Umbels small, with 2 or 3 rays, or sometimes unbranched. Bracts absent; bracteoles about 5; fruit long, slender, consisting mainly of a long beak 3–4 times as long as the remainder. ",Scandix pecten-veneris,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000371898,"A hairy, aromatic perennial, smelling of aniseed; stem stout, hollow, grooved, branched, 60–100 cm high. Leaves large, twice- or thrice-pinnate, fern-like, flecked with white; leaflets toothed and pinnatifid. Umbels terminal, small, with 8–12 rays. Bracts absent; bracteoles 5–8, membranous, drooping. Flowers white. Fruit 15–20 mm, black, 3–4 times as long as broad, sharply ridged.",Myrrhis odorata,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000431292,"A coarse, hairless biennial or perennial, 50–120 cm high, with hollow, grooved stems. Leaves shining, ternate or biternate, the upper ones with a strongly inflated sheathing stalk; leaflets oval, toothed 4–5 cm long. Flowers yellowish-green, usually hermaphrodite though sometimes male, in umbels with 8–12 rays; bracts absent, bracteoles very small. Fruit broadly ovoid, strongly ridged, with diverging styles.",Smyrnium olusatrum,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000619241,"A hairless perennial, with a slender, smooth, often zig-zag stem 30–50 cm high, hollow after flowering, arising from a globular, deeply buried, underground tuber. Leaves few, mostly basal, triangular, mostly thrice-pinnate, withering early; upper stem-leaves twice-pinnate with almost linear leaf segments, with sheathing stalks. Umbels terminal, with 6–10 slender rays, drooping in bud; bracts very few or absent, bracteoles 2–5. Flowers small, white. Fruit 3–4 mm, ovoid-oblong, faintly ridged, with straight, almost erect styles.",Conopodium majus,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391166,"Hairless or very minutely downy. Stem slender, solid, wiry, nearly smooth, 25–50 cm high. Leaves mostly basal, pinnate, with 4–7 pairs of toothed or pinnatifid, stalkless leaflets 15–20 mm long; upper stem-leaves usually finely dissected into numerous narrow segments. Flowers white in terminal umbels. Bracts and bracteoles absent. Fruit 2–2.5 mm, broadly ovoid.",Pimpinella saxifraga,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391450,"Stem hollow, brittle, ridged, hairless, often 1 m high. Leaves large, coarse. Leaflets usually 3–4 pairs, stalked, 25–60 mm long, irregularly toothed and lobed. Flowers white or pink.",Pimpinella major,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000521573,"A hairless perennial with creeping rhizomes; flowering stems erect, hollow, grooved, up to 70 cm high. Lower leaves biternate, the upper ternate and often opposite; leaflets broadly lanceolate, pointed, toothed. Umbels terminal, with 12–20 rays; bracts and bracteoles absent. Flowers white. Fruit small, ovoid with long, downwardly curved styles. ",Aegopodium podagraria,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000431539,"A hairless perennial with erect stems 1–2 m high. Leaves simply pinnate; leaflets large, 4–5 on each side, finely and regularly toothed. Umbels large, terminal, with about 25 equal rays; bracts and bracteoles conspicuous, often leafy. Flowers white. Fruit ridged, longer than broad.",Sium latifolium,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000431539,"A hairless perennial with erect stems 1–2 m high. Leaves simply pinnate; leaflets large, 4–5 on each side, finely and regularly toothed. Umbels large, terminal, with about 25 equal rays; bracts and bracteoles conspicuous, often leafy. Flowers white. Fruit ridged, longer than broad.",Sium latifolium,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000564539,"A hairless stoloniferous perennial, about 60 cm high. Leaves simply pinnate; leaflets 7–9 pairs, finely, or coarsely and jaggedly toothed or even lobed. Umbels small, mostly opposite the leaves, with about 12 unequal rays. Bracts and bracteoles present. Flowers white. Fruit smooth, broader than long.",Berula erecta,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001068458,"A hairless, slightly blue-greyish-green perennial 15–30 cm high. Stem solid. Leaves biternate or bipinnate ; leaflets linear, very fleshy, almost cylindrical, entire. Umbels terminal, on stout peduncles, with 10–20 equal stout rays. Bracts and bracteoles numerous. Flowers greenish-yellow; calyx-teeth absent; petals small, incurved. Fruit ovoid, spongy, ridged.",Crithmum maritimum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000384714,"Root club-shaped. Stem slender, thin-walled, 30–60 cm. Leaves long-stalked, the stalk much longer than the blade; upper leaves sub-erect, once-pinnate with 3–6 pairs of entire linear-oblong leaflets; lower leaves sometimes twice-pinnate. Umbels terminal, with 2–5 short stout rays; bracts 0, rarely 1, bracteoles several. Fertile flowers stalkless, the barren ones stalked. Fruit 3–4 mm, ovoid, somewhat flattened, with long (4–5 mm), rigid styles and calyx-teeth.",Oenanthe lachenalii,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000384714,"Roots with more or less cylindrical tubers developing from the base of the stem. Stem slender, solid or with a slight hollow when older, 30–80 cm high, ribbed. Lower leaves twice-pinnate with lanceolate leaflets, withering early; upper leaves pinnate to twice-pinnate, with linear leaf segments. Umbels terminal, with 7–12 slender rays. Bracts and bracteoles usually present. Pedicels not thickening in fruit. Fruit 2 mm, ovoid, styles about 1 mm.",Oenanthe lachenalii,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000385083,"Roots with several rounded tubers 3–5 mm diameter developing some distance from the base of the stem. Stem solid, grooved. Lower leaves twice-pinnate, the segments lanceolate to ovate; upper leaf segments linear. Pedicels thickening in fruit. Fruit 3 mm, cylindrical, ribbed, styles about 3 mm, stout, erect.",Oenanthe pimpinelloides,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000385433,"Stem stout, hollow, grooved, 80–150 cm high. Sap, especially of roots, turning yellow on exposure to air. Leaves large, triangular, thrice-pinnate, leaflets oblong to ovate, with 2 or 3 angular lobes. Umbels large, terminal, with 15–25 long slender rays; bracts and bracteoles present. Flowers white or greenish-white; calyx-teeth rather short. Styles 2 mm, erect in fruit. Very poisonous.",Oenanthe crocata,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000385414,"Stem erect, hollow, grooved, stout, 50–120 cm high. Leaves twice- or thrice-pinnate; submerged leaflets narrow-linear or hair-like; aerial leaves oblong, usually pinnately-lobed, lanceolate to ovate. Umbels small, opposite the leaves, short-stalked, with 7–12 slender rays; bracts absent, bracteoles several. Flowers all stalked and hermaphrodite. Fruit 3–4 mm, narrowly ovoid .Calyx-teeth short.",Oenanthe aquatica,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000385427,"Stem weak, submerged or floating, later erect, grooved, stout, 50–120 cm high. Segments of submerged leaves twice-pinnate, wedge-shaped, deeply incised. Upper leaf segments shallowly lobed. Umbels rather small, opposite the leaves, short-stalked, with 7–12 slender rays; bracts absent, bracteoles several. Fruit 5–6 mm long and narrow. Calyx-teeth short.",Oenanthe fluviatilis,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000522564,"A dark green, hairless, annual. Stem hollow, slightly pale bluish-green (especially on larger plants), leafy, branched, 20–80 cm high. Leaves triangular, twice- or thrice-pinnate; leaflets oval-lanceolate, deeply pinnatifid. Umbels long-stalked, with 6–20 unequal rays. Bracts 0 or 1; bracteoles 3–5 on outer side of each partial umbel, long and directed downwards. Flowers white. Fruit ovoid, 3 mm, sharply ridged. ",Aethusa cynapium,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000691487,"A hairless, aromatic perennial smelling of aniseed, up to 150 cm high. Stem stout, finely grooved, nearly solid. Leaves thrice-pinnate, with hair-like, yellowish-green leaflets. Umbels large, terminal, with 10–25 rays; bracts and bracteoles absent. Flowers small, yellow; calyx-teeth absent. Fruit ovoid-oblong, shallowly ridged.",Foeniculum vulgare,morphology,en,,,,27/03/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000617964,"A hairless, leafy, unpleasant-smelling, very poisonous biennial, 100–150 cm high, with a smooth, hollow stem spotted with purple in the lower part. Leaves large, triangular, thrice-pinnate, with finely-toothed leaflets. Umbels terminal, relatively small, with 10–20 rays; bracts and bracteoles present. Flowers white. Fruit broadly ovoid 2.5–3 mm, with longitudinal, wavy ridges.",Conium maculatum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540626,"Biennial, smelling strongly of Celery, 30–70 cm high; stem hollow and grooved. Leaves pinnate or ternate; leaflets coarsely lobed and toothed. Umbels nearly stalkless, with 6–10 unequal rays; bracts and bracteoles absent. Flowers greenish-white. Fruit small (1.5 mm), round. ",Apium graveolens,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540680,"Perennial, prostrate or semi-erect with hollow stems 25–80 cm long, rooting at the nodes. Leaves simply pinnate, with oval slightly lobed leaflets. Umbels shortly stalked, opposite the leaves, with usually 5–8 rays. Bracts usually absent; bracteoles numerous. Flowers white. Fruit ovoid, 2–2.5 mm.",Apium nodiflorum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000540643,"Stem creeping or floating, sometimes rooting at the nodes, up to 40 cm long. Submerged leaves often tripinnately  divided into hair-like segments. Upper leaves pinnate; leaflets small, 3-lobed or pinnatifid. Umbels distinctly stalked, very small, with 2–4 rays. Bracts absent, bracteoles usually 3. Flowers white. Fruit narrowly ovoid, considerably longer than broad.",Apium inundatum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001429998,"A hairless aromatic biennial, 30–75 cm high; stem solid. Lower leaves triangular, twice- or thrice-pinnate, with oval, lobed leaflets; upper ones usually ternate, with entire, linear leaflets. Umbels flat-topped, on long stalks, with 10–20 rays; bracts 1–3, bracteoles several. Flowers greenish-yellow. Fruit broadly ovoid, nearly globular, greenish-brown, aromatic. ",Petroselinum crispum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000604532,"A hairless, strong-smelling, very poisonous perennial; stem hollow, 50–120 cm high. Leaves twice- or thrice-pinnate (upper ones often biternate), with linear-lanceolate, toothed leaflets. Umbels large, terminal, with 10–20 long rays. Bracts absent; bracteoles several, narrow. Flowers white; calyx-teeth small but visible. Fruit broader than long",Cicuta virosa,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000588692,"Leaves mostly basal, 10–25 cm long, with numerous very fine, linear leaflets, arranged in apparent whorls on the main axis. Flowering stems 30–60 cm high; umbels with 8–12 rays; bracts and bracteoles present. Flowers white or pinkish, small. Fruit 2 mm, ovoid, not aromatic.",Carum verticillatum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000588460,"Biennial; stem hollow, ridged and grooved, branched, 30–60 cm high. Leaves long and narrow, twice- or thrice-pinnate; leaflets linear-oblong. Umbels of 6–12 unequal rays; bracts and bracteoles few or absent. Flowers white. Fruit brown, 3–4 mm, twice as long as broad, with few low ridges, aromatic, with style often pressed back against the top of the fruit.",Carum carvi,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000362202,"A dark green, shining perennial; stem hollow, grooved, 25–50 cm high (rarely up to 1.2 m). Leaves mostly biternate; leaflets 25–50 mm long, oval, toothed. Umbels terminal, long-stalked, with about 12 rays. Bracts few, narrow; bracteoles more numerous. Flowers white; calyx-teeth small but visible. Fruit ovoid-oblong, sharply ridged.",Ligusticum scoticum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000536413,"A stout, nearly hairless perennial; stem thick, hollow, purplish often with a white bloom , up to 125 cm high. Leaves large, twice- or thrice-pinnate or ternate; stalk of upper leaves very inflated at the base; leaflets oval, 25–50 mm long, regularly toothed. Umbels large, hemispherical, with 20–30 rays; bracts few or absent, bracteoles few. Flowers white or pale pink. Fruit oblong, flattened, broadly winged.",Angelica sylvestris,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391825,"A finely downy perennial, 60–100 cm high. Leaves ternate or biternate; leaflets large, toothed and lobed. Flowers white; umbels large, with many rays. Bracts absent; bracteoles few and small. Fruit flattened and winged, nearly round.",Peucedanum ostruthium,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000391752,"A variably hairy biennial, 50–100 cm high. Stem hollow, grooved. Leaves pinnate, yellow-green; leaflets large, stalkless, coarsely toothed and lobed. Flowers yellow; umbels small with unequal rays. Bracts and bracteoles absent. Fruit 5–7 mm, flattened and winged.",Pastinaca sativa,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720220,"A perennial, 100–150 cm high; stem stout, grooved. Leaves large, simply pinnate; leaflets coarsely toothed and pinnatifid, downy beneath. Umbels terminal, large, flat-topped, with 15–30 stout rays. Bracts and bracteoles few or absent. Flowers creamy-white, large; outermost petals of umbel enlarged. Fruit oval, 7–8 mm, with dark streaks on upper part.",Heracleum sphondylium,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000720133,"A biennial or perennial with a strong resinous smell. Stem up to 4 m high and 10 cm diam , ridged. Leaves up to 1 m, pinnately divided. Umbels 30–40 cm across, hemispherical. Bracts and bracteoles linear. Flowers creamy-white. Fruit 10–12 mm, winged.",Heracleum mantegazzianum,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000638442,"A hairy biennial; stem solid, grooved, 30–75 cm high. Leaves twice- or thrice-pinnate, with fine-lobed leaflets. Umbels large, terminal, flat-topped or domed in flower, later concave; rays 20–40. Bracts numerous, large, pinnatifid; bracteoles slenderer, entire. Flowers white or pinkish-white. Fruit ovoid, covered with prickles.",Daucus carota,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000411355,"Stem erect, solid, slender, hispid. 40–90 cm high. Leaflets lanceolate, pinnatifid. Umbels terminal, long-stalked, with 5–12 rays. Bracts several, small. Flowers small, pinkish-white.",Torilis japonica,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000411340,"Stem solid, weak, often prostrate, 15–40 cm long. Leaflets lanceolate, deeply pinnatifid. Umbels small, opposite the leaves, almost stalkless, with 2 or 3 rays, or sometimes unbranched. Bracts absent; bracteoles long and narrow. Flowers small, pink. Outer fruits of each partial umbel prickly, inner nearly smooth. ",Torilis nodosa,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000979730,"A woody creeping or climbing perennial, clinging by small roots. Leaves dark green, glossy, up to 8 cm across, with a few star-shaped hairs; entire and diamond-shaped on the flowering shoots; broader and palmately 5-lobed on the barren ones. Flowers, regular, hermaphrodite, green, in umbels. Hypanthium surmounted by 5 very small calyx-teeth. Petals 5, sepal-like. Stamens 5. Ovary largely inferior. Style single. Fruit a black berry.",Hedera helix,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000439387,"A large perennial herb with thick, erect, pithy stems, 50–180 cm high. Leaves with 7–11 lanceolate, sharply saw-toothed leaflets, 6–11 cm long. Corolla about 5 mm across; creamy-white with its outer surface and that of the anthers tinged with pink.",Sambucus ebulus,morphology,en,,,,27/02/2024,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
