"occurrenceID","taxonID","scientificName","recordedBy","recordNumber","country"
"occ-1647804426856245356","taxon-9-PIPERACEAE","PIPERACEAE","","1800","guyana"
"occ-9023574792646450126","taxon-9-PIPERACEAE","PIPERACEAE","","1949","guyana"
"occ--5046901262707464519","taxon-9-PIPERACEAE","PIPERACEAE","","1986","guyana"
"occ-6194234120692590191","taxon-9-PIPERACEAE","PIPERACEAE","","2108","guyana"
"occ--4251552627682592773","taxon-9-PIPERACEAE","PIPERACEAE","","2115","guyana"
"occ--5457828719389345568","taxon-9-PIPERACEAE","PIPERACEAE","","2181","guyana"
"occ-5812713359236621150","taxon-9-PIPERACEAE","PIPERACEAE","","2189","guyana"
"occ--5804535416761104211","taxon-9-PIPERACEAE","PIPERACEAE","","2201","guyana"
"occ--8105161222109193337","taxon-9-PIPERACEAE","PIPERACEAE","","2265","guyana"
"occ-2778969111764243272","taxon-9-PIPERACEAE","PIPERACEAE","","2430","guyana"
"occ-846783450512644721","taxon-9-PIPERACEAE","PIPERACEAE","","2473","guyana"
"occ-1098562982784917375","taxon-9-PIPERACEAE","PIPERACEAE","","2567","guyana"
"occ--8439225881140756472","taxon-9-PIPERACEAE","PIPERACEAE","","3013","guyana"
"occ--6368537384733684230","taxon-9-PIPERACEAE","PIPERACEAE","","3014","guyana"
"occ--6337570787003475520","taxon-9-PIPERACEAE","PIPERACEAE","","3023","guyana"
"occ--3843273840016980389","taxon-9-PIPERACEAE","PIPERACEAE","Anon. Botanic Gardens","Ao 1909","guyana"
"occ-8505229109547759699","taxon-9-PIPERACEAE","PIPERACEAE","Appun, C.F.","398","guyana"
"occ--1622854969388027723","taxon-9-PIPERACEAE","PIPERACEAE","","649","guyana"
"occ-2388495455555255814","taxon-9-PIPERACEAE","PIPERACEAE","","747","guyana"
"occ-7653013546231245692","taxon-9-PIPERACEAE","PIPERACEAE","","Ao 1872","guyana"
"occ-7653013546231245692","taxon-9-PIPERACEAE","PIPERACEAE","","Ao 1872","guyana"
"occ--4732593886988229602","taxon-9-PIPERACEAE","PIPERACEAE","Archer, W.A.","25","guyana"
"occ-7073718206274195487","taxon-9-PIPERACEAE","PIPERACEAE","","2299","guyana"
"occ--560271195683380372","taxon-9-PIPERACEAE","PIPERACEAE","","2300","guyana"
"occ--4055106802276581891","taxon-9-PIPERACEAE","PIPERACEAE","","2362","guyana"
"occ--6999275812810146466","taxon-9-PIPERACEAE","PIPERACEAE","","2534","guyana"
"occ-575573340084949130","taxon-9-PIPERACEAE","PIPERACEAE","","2535","guyana"
"occ-5364746387384521553","taxon-9-PIPERACEAE","PIPERACEAE","","2505","guyana"
"occ--1811220580838484918","taxon-9-PIPERACEAE","PIPERACEAE","","2518","guyana"
"occ--3811638266146755484","taxon-9-PIPERACEAE","PIPERACEAE","Bartlett, A.W.","243","guyana"
"occ--3203391906605671056","taxon-9-PIPERACEAE","PIPERACEAE","","244","guyana"
"occ--9153200610420047321","taxon-9-PIPERACEAE","PIPERACEAE","","8211","guyana"
"occ--6316596184191548838","taxon-9-PIPERACEAE","PIPERACEAE","","8233","guyana"
"occ--5700783801849534208","taxon-9-PIPERACEAE","PIPERACEAE","","8252","guyana"
"occ--8008724510776274416","taxon-9-PIPERACEAE","PIPERACEAE","","8408","guyana"
"occ--1035671643127076080","taxon-9-PIPERACEAE","PIPERACEAE","","8581","guyana"
"occ--4163211788388629543","taxon-9-PIPERACEAE","PIPERACEAE","","8741","guyana"
"occ-7108054016087033912","taxon-9-PIPERACEAE","PIPERACEAE","","8742","guyana"
"occ--1443190550998239957","taxon-9-PIPERACEAE","PIPERACEAE","","8743","guyana"
"occ--3975333388701803232","taxon-9-PIPERACEAE","PIPERACEAE","","8744","guyana"
"occ--8974363208819550513","taxon-9-PIPERACEAE","PIPERACEAE","","8748","guyana"
"occ--3573687564520032767","taxon-9-PIPERACEAE","PIPERACEAE","","8749","guyana"
"occ-5675217501432582304","taxon-9-PIPERACEAE","PIPERACEAE","","8759","guyana"
"occ--3841644208393540851","taxon-9-PIPERACEAE","PIPERACEAE","","8761","guyana"
"occ--2354185743915829427","taxon-9-PIPERACEAE","PIPERACEAE","","8812","guyana"
"occ--5426700347671249394","taxon-9-PIPERACEAE","PIPERACEAE","","s.n.","guyana"
"occ--5426700347671249394","taxon-9-PIPERACEAE","PIPERACEAE","","s.n.","guyana"
"occ-5945282103088510950","taxon-9-PIPERACEAE","PIPERACEAE","","Ao 1905","guyana"
"occ-7029556100269408029","taxon-9-PIPERACEAE","PIPERACEAE","","Ao 1907","guyana"
"occ--3940385049495736186","taxon-9-PIPERACEAE","PIPERACEAE","","Ao 1908","guyana"
"occ--6494109411646500153","taxon-9-PIPERACEAE","PIPERACEAE","Beckett, J.E.","8340","guyana"
"occ--6886129161266902548","taxon-9-PIPERACEAE","PIPERACEAE","","8630","guyana"
"occ--8272983168088723784","taxon-9-PIPERACEAE","PIPERACEAE","","8631","guyana"
"occ--5426700347671249394","taxon-9-PIPERACEAE","PIPERACEAE","","s.n.","guyana"
"occ--5426700347671249394","taxon-9-PIPERACEAE","PIPERACEAE","","s.n.","guyana"
"occ--8689272667317752143","taxon-9-PIPERACEAE","PIPERACEAE","Boom, B.","7322","guyana"
"occ-3858096919145881476","taxon-9-PIPERACEAE","PIPERACEAE","","8426","guyana"
"occ--5883513623599167859","taxon-9-PIPERACEAE","PIPERACEAE","Campbell, W.H.","(Coll. Drake 6/71) s.n.","guyana"
"occ-8530461129625080509","taxon-9-PIPERACEAE","PIPERACEAE","","(Coll. Drake 6/71) s.n.","guyana"
"occ-4012932840503148151","taxon-9-PIPERACEAE","PIPERACEAE","Chanderbali, A. et al.","45","guyana"
"occ--3187986471544019614","taxon-9-PIPERACEAE","PIPERACEAE","","104","guyana"
"occ--8575383200361589812","taxon-9-PIPERACEAE","PIPERACEAE","","398","guyana"
"occ-6256297744016593174","taxon-9-PIPERACEAE","PIPERACEAE","","535","guyana"
"occ--7991902054294170933","taxon-9-PIPERACEAE","PIPERACEAE","","543","guyana"
"occ-9153978660083542929","taxon-9-PIPERACEAE","PIPERACEAE","","570","guyana"
"occ--8916960583997771909","taxon-9-PIPERACEAE","PIPERACEAE","","603","guyana"
"occ-7206171558172062494","taxon-9-PIPERACEAE","PIPERACEAE","Clarke, D.","5","guyana"
"occ-1236631467803887721","taxon-9-PIPERACEAE","PIPERACEAE","","178","guyana"
"occ-7128181078453180609","taxon-9-PIPERACEAE","PIPERACEAE","","232","guyana"
"occ-2163528903505446973","taxon-9-PIPERACEAE","PIPERACEAE","","316","guyana"
"occ--2648129442285109263","taxon-9-PIPERACEAE","PIPERACEAE","","404","guyana"
"occ-5133165425011271560","taxon-9-PIPERACEAE","PIPERACEAE","","434","guyana"
"occ--5341678034014834482","taxon-9-PIPERACEAE","PIPERACEAE","","541","guyana"
"occ-2595260896298509269","taxon-9-PIPERACEAE","PIPERACEAE","","559","guyana"
"occ-1362403972032689441","taxon-9-PIPERACEAE","PIPERACEAE","","595","guyana"
"occ--6331926645647345013","taxon-9-PIPERACEAE","PIPERACEAE","","598","guyana"
"occ--4899335034336980321","taxon-9-PIPERACEAE","PIPERACEAE","","761","guyana"
"occ-1632240433558082205","taxon-9-PIPERACEAE","PIPERACEAE","","797","guyana"
"occ-5533380062463562792","taxon-9-PIPERACEAE","PIPERACEAE","","834","guyana"
"occ-1571308884105008337","taxon-9-PIPERACEAE","PIPERACEAE","","949","guyana"
"occ-3092143822237633192","taxon-9-PIPERACEAE","PIPERACEAE","","964","guyana"
"occ-9211933350865411469","taxon-9-PIPERACEAE","PIPERACEAE","","968","guyana"
"occ-4321940951761906756","taxon-9-PIPERACEAE","PIPERACEAE","","1076","guyana"
"occ-378897759532507843","taxon-9-PIPERACEAE","PIPERACEAE","","1103","guyana"
"occ--3297547205173451429","taxon-9-PIPERACEAE","PIPERACEAE","","1147","guyana"
"occ--6496613988353029403","taxon-9-PIPERACEAE","PIPERACEAE","","1175","guyana"
"occ-1077528384217941031","taxon-9-PIPERACEAE","PIPERACEAE","","1191","guyana"
"occ--6660589801294719367","taxon-9-PIPERACEAE","PIPERACEAE","","1198","guyana"
"occ--8718633951633850459","taxon-9-PIPERACEAE","PIPERACEAE","","1218","guyana"
"occ-8879623028794939109","taxon-9-PIPERACEAE","PIPERACEAE","","1219","guyana"
"occ--7591643825442233701","taxon-9-PIPERACEAE","PIPERACEAE","","1289","guyana"
"occ--3190677356902654128","taxon-9-PIPERACEAE","PIPERACEAE","","1312","guyana"
"occ--3150505422986358304","taxon-9-PIPERACEAE","PIPERACEAE","","1313","guyana"
"occ-8154469408468150785","taxon-9-PIPERACEAE","PIPERACEAE","","1314","guyana"
"occ--4298902850134049337","taxon-9-PIPERACEAE","PIPERACEAE","","1346","guyana"
"occ--7288888451210263154","taxon-9-PIPERACEAE","PIPERACEAE","","1494","guyana"
"occ--5335861550835637407","taxon-9-PIPERACEAE","PIPERACEAE","","1618","guyana"
"occ-3523552408410790136","taxon-9-PIPERACEAE","PIPERACEAE","","1745","guyana"
"occ--722869751741145659","taxon-9-PIPERACEAE","PIPERACEAE","","1747","guyana"
"occ-7767100491638363723","taxon-9-PIPERACEAE","PIPERACEAE","","2035","guyana"
"occ-2604542450248233750","taxon-9-PIPERACEAE","PIPERACEAE","","2259","guyana"
"occ-5857044528187690869","taxon-9-PIPERACEAE","PIPERACEAE","","2268","guyana"
"occ--1356559500073981266","taxon-9-PIPERACEAE","PIPERACEAE","","2329","guyana"
"occ-350682166129300630","taxon-9-PIPERACEAE","PIPERACEAE","","2405","guyana"
"occ--6785192409629184282","taxon-9-PIPERACEAE","PIPERACEAE","","2489","guyana"
"occ--1016589296350231126","taxon-9-PIPERACEAE","PIPERACEAE","","2497","guyana"
"occ-8769796344180552988","taxon-9-PIPERACEAE","PIPERACEAE","","2513","guyana"
"occ-3957519313826538217","taxon-9-PIPERACEAE","PIPERACEAE","","2799","guyana"
"occ-1411077536264643875","taxon-9-PIPERACEAE","PIPERACEAE","","2805","guyana"
"occ-4196454102933912877","taxon-9-PIPERACEAE","PIPERACEAE","","2808","guyana"
"occ--1361656416682904947","taxon-9-PIPERACEAE","PIPERACEAE","","2809","guyana"
"occ-3900619102851240904","taxon-9-PIPERACEAE","PIPERACEAE","","2810","guyana"
"occ-3234633187059593202","taxon-9-PIPERACEAE","PIPERACEAE","","2886","guyana"
"occ--1992177337207469637","taxon-9-PIPERACEAE","PIPERACEAE","","2902","guyana"
"occ-2454584269679006447","taxon-9-PIPERACEAE","PIPERACEAE","","2934","guyana"
"occ--4519925567705558326","taxon-9-PIPERACEAE","PIPERACEAE","","2935","guyana"
"occ-7106255273486838032","taxon-9-PIPERACEAE","PIPERACEAE","","2946","guyana"
"occ-343905187760598394","taxon-9-PIPERACEAE","PIPERACEAE","","2947","guyana"
"occ-7634120633221138980","taxon-9-PIPERACEAE","PIPERACEAE","","3059","guyana"
"occ--6259860581799749336","taxon-9-PIPERACEAE","PIPERACEAE","","3106","guyana"
"occ-3948699557080269133","taxon-9-PIPERACEAE","PIPERACEAE","","3135","guyana"
"occ-8430712800896811365","taxon-9-PIPERACEAE","PIPERACEAE","","3143","guyana"
"occ--7827997093534982607","taxon-9-PIPERACEAE","PIPERACEAE","","3169","guyana"
"occ-4725147128390418421","taxon-9-PIPERACEAE","PIPERACEAE","","3179","guyana"
"occ-3733014346362494131","taxon-9-PIPERACEAE","PIPERACEAE","","3232","guyana"
"occ-1941329775100821937","taxon-9-PIPERACEAE","PIPERACEAE","","3299","guyana"
"occ-3389064836862985264","taxon-9-PIPERACEAE","PIPERACEAE","","3351","guyana"
"occ--2218822273268126581","taxon-9-PIPERACEAE","PIPERACEAE","","3402","guyana"
"occ--3400705685488375798","taxon-9-PIPERACEAE","PIPERACEAE","","3425","guyana"
"occ-7572120407431358774","taxon-9-PIPERACEAE","PIPERACEAE","","3438","guyana"
"occ-269063850226053843","taxon-9-PIPERACEAE","PIPERACEAE","","3450","guyana"
"occ-5348123011107235203","taxon-9-PIPERACEAE","PIPERACEAE","","3609","guyana"
"occ--8547288742108924815","taxon-9-PIPERACEAE","PIPERACEAE","","3630","guyana"
"occ--5347509429191336809","taxon-9-PIPERACEAE","PIPERACEAE","","3639","guyana"
"occ-5968312534698636044","taxon-9-PIPERACEAE","PIPERACEAE","","3663","guyana"
"occ-956569172906901500","taxon-9-PIPERACEAE","PIPERACEAE","","3724","guyana"
"occ--7793590001799071824","taxon-9-PIPERACEAE","PIPERACEAE","","3756","guyana"
"occ-2975314298403211261","taxon-9-PIPERACEAE","PIPERACEAE","","3768","guyana"
"occ--6343645991382743749","taxon-9-PIPERACEAE","PIPERACEAE","","3775","guyana"
"occ-5934157110485978241","taxon-9-PIPERACEAE","PIPERACEAE","","3884","guyana"
"occ--4561658975631935752","taxon-9-PIPERACEAE","PIPERACEAE","","3890","guyana"
"occ--4492410637116619308","taxon-9-PIPERACEAE","PIPERACEAE","","3951","guyana"
"occ-3167081425410960342","taxon-9-PIPERACEAE","PIPERACEAE","","4003","guyana"
"occ-6428326276886911168","taxon-9-PIPERACEAE","PIPERACEAE","","4066","guyana"
"occ-4849246079735580390","taxon-9-PIPERACEAE","PIPERACEAE","","4128","guyana"
"occ--4684630477398848800","taxon-9-PIPERACEAE","PIPERACEAE","","4144","guyana"
"occ-8916543764798524454","taxon-9-PIPERACEAE","PIPERACEAE","","4176","guyana"
"occ-4438022830755535719","taxon-9-PIPERACEAE","PIPERACEAE","","4179","guyana"
"occ--7041509558093084656","taxon-9-PIPERACEAE","PIPERACEAE","","4255","guyana"
"occ-3599762938125729398","taxon-9-PIPERACEAE","PIPERACEAE","","4283","guyana"
"occ-1329014515389855517","taxon-9-PIPERACEAE","PIPERACEAE","","4294","guyana"
"occ--3344937967903240340","taxon-9-PIPERACEAE","PIPERACEAE","","4306","guyana"
"occ--4367672647047515767","taxon-9-PIPERACEAE","PIPERACEAE","","4334","guyana"
"occ--4157305971534135065","taxon-9-PIPERACEAE","PIPERACEAE","","4354","guyana"
"occ--5501488193551287504","taxon-9-PIPERACEAE","PIPERACEAE","","4373","guyana"
"occ-2620392340050188619","taxon-9-PIPERACEAE","PIPERACEAE","","4380","guyana"
"occ--4734466334587283729","taxon-9-PIPERACEAE","PIPERACEAE","","4385","guyana"
"occ--8637704364537357539","taxon-9-PIPERACEAE","PIPERACEAE","","4391","guyana"
"occ-2442086660347256988","taxon-9-PIPERACEAE","PIPERACEAE","","4475","guyana"
"occ-5412775843134791684","taxon-9-PIPERACEAE","PIPERACEAE","","4481","guyana"
"occ-6261148009374460129","taxon-9-PIPERACEAE","PIPERACEAE","","4490","guyana"
"occ-6616860571857010211","taxon-9-PIPERACEAE","PIPERACEAE","","4500","guyana"
"occ-4665306344582322319","taxon-9-PIPERACEAE","PIPERACEAE","","4516","guyana"
"occ-19604586383060165","taxon-9-PIPERACEAE","PIPERACEAE","","4519","guyana"
"occ--5982799800626601775","taxon-9-PIPERACEAE","PIPERACEAE","","4533","guyana"
"occ-294732094990197519","taxon-9-PIPERACEAE","PIPERACEAE","","4534","guyana"
"occ--7214599875085078263","taxon-9-PIPERACEAE","PIPERACEAE","","4535","guyana"
"occ-5981997697197464366","taxon-9-PIPERACEAE","PIPERACEAE","","4538","guyana"
"occ--7592622914303900671","taxon-9-PIPERACEAE","PIPERACEAE","","4539","guyana"
"occ-5830456119429612322","taxon-9-PIPERACEAE","PIPERACEAE","","4566","guyana"
"occ--3953216096809572621","taxon-9-PIPERACEAE","PIPERACEAE","","4583","guyana"
"occ-4807394256253240634","taxon-9-PIPERACEAE","PIPERACEAE","","4644","guyana"
"occ-3366243182834599439","taxon-9-PIPERACEAE","PIPERACEAE","","4669","guyana"
"occ--144645380024058890","taxon-9-PIPERACEAE","PIPERACEAE","","4687","guyana"
"occ-1164563077750880067","taxon-9-PIPERACEAE","PIPERACEAE","","4801","guyana"
"occ--1255351197756936684","taxon-9-PIPERACEAE","PIPERACEAE","","4867","guyana"
"occ-8113384548507892690","taxon-9-PIPERACEAE","PIPERACEAE","","4899","guyana"
"occ-4609752536136948007","taxon-9-PIPERACEAE","PIPERACEAE","","4996","guyana"
"occ-4062579850049153916","taxon-9-PIPERACEAE","PIPERACEAE","","5022","guyana"
"occ-4643872038642767742","taxon-9-PIPERACEAE","PIPERACEAE","","5131","guyana"
"occ--8781952677087593154","taxon-9-PIPERACEAE","PIPERACEAE","","5198","guyana"
"occ-3055990932569694355","taxon-9-PIPERACEAE","PIPERACEAE","","5209","guyana"
"occ--4829120583502144147","taxon-9-PIPERACEAE","PIPERACEAE","","5216","guyana"
"occ-6139584706846123655","taxon-9-PIPERACEAE","PIPERACEAE","","5362","guyana"
"occ--2275157816748855666","taxon-9-PIPERACEAE","PIPERACEAE","","5433","guyana"
"occ--3440825682637132827","taxon-9-PIPERACEAE","PIPERACEAE","","5476","guyana"
"occ-4722872492957951305","taxon-9-PIPERACEAE","PIPERACEAE","","5539","guyana"
"occ-490976554050699208","taxon-9-PIPERACEAE","PIPERACEAE","","5592","guyana"
"occ-3105118807411425719","taxon-9-PIPERACEAE","PIPERACEAE","","5599","guyana"
