"taxonID","locality","localityType","distributionText"
"taxon-3-Sparattanthelium_wonotoboense","Venezuela","country","Distribution: Venezuela , the Guianas , Brazil ; 30 collections studied (GU: 7; SU: 7; FG: 12)."
"taxon-3-Sparattanthelium_wonotoboense","Guianas","region","Distribution: Venezuela , the Guianas , Brazil ; 30 collections studied (GU: 7; SU: 7; FG: 12)."
"taxon-3-Sparattanthelium_wonotoboense","Brazil","country","Distribution: Venezuela , the Guianas , Brazil ; 30 collections studied (GU: 7; SU: 7; FG: 12)."
"taxon-8-CHLORANTHACEAE","moist tropics of the world","world","Distribution: About 75 species in 4 genera, all found in the moist tropics of the world ; in the Neotropics 1 genus with 44 species; in the Guianas 1 species."
"taxon-8-CHLORANTHACEAE","Neotropics","world","Distribution: About 75 species in 4 genera, all found in the moist tropics of the world ; in the Neotropics 1 genus with 44 species; in the Guianas 1 species."
"taxon-8-CHLORANTHACEAE","Guianas","region","Distribution: About 75 species in 4 genera, all found in the moist tropics of the world ; in the Neotropics 1 genus with 44 species; in the Guianas 1 species."
"taxon-1-Hedyosmum","Mexico","country","Distribution: About 44 species, mostly at mid-elevations from Mexico to Paraguay ; 1 species in SE Asia ; in the Guianas 1 species."
"taxon-1-Hedyosmum","Paraguay","country","Distribution: About 44 species, mostly at mid-elevations from Mexico to Paraguay ; 1 species in SE Asia ; in the Guianas 1 species."
"taxon-1-Hedyosmum","SE Asia","continental region","Distribution: About 44 species, mostly at mid-elevations from Mexico to Paraguay ; 1 species in SE Asia ; in the Guianas 1 species."
"taxon-1-Hedyosmum","Guianas","region","Distribution: About 44 species, mostly at mid-elevations from Mexico to Paraguay ; 1 species in SE Asia ; in the Guianas 1 species."
"taxon-1-Hedyosmum_tepuiense","Venezuelan Guayana","region","Distribution: Venezuelan Guayana and Pakaraima Mts. in Guyana ; 20 collections studied (GU: 3)."
"taxon-1-Hedyosmum_tepuiense","Pakaraima Mts.","region","Distribution: Venezuelan Guayana and Pakaraima Mts. in Guyana ; 20 collections studied (GU: 3)."
"taxon-1-Hedyosmum_tepuiense","Guyana","country","Distribution: Venezuelan Guayana and Pakaraima Mts. in Guyana ; 20 collections studied (GU: 3)."
"taxon-9-PIPERACEAE","pantropical","world","Distribution: A pantropical family with more than 3000 species, the number of genera is ca. 8; in the Guianas 2 genera with 88 species."
"taxon-9-PIPERACEAE","Guianas","region","Distribution: A pantropical family with more than 3000 species, the number of genera is ca. 8; in the Guianas 2 genera with 88 species."
"taxon-1-PEPEROMIA","Pantropical","world","Distribution: Pantropical , ca. 1000 species, ca. 500 in the Neotropics ; 30 species in the Guianas of which 4 endemics."
"taxon-1-PEPEROMIA","Neotropics","world","Distribution: Pantropical , ca. 1000 species, ca. 500 in the Neotropics ; 30 species in the Guianas of which 4 endemics."
"taxon-1-PEPEROMIA","Guianas","region","Distribution: Pantropical , ca. 1000 species, ca. 500 in the Neotropics ; 30 species in the Guianas of which 4 endemics."
"taxon-1-Peperomia_alata","Mexico","country","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","C America","continental region","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","West Indies","region","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","Colombia","country","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","Venezuela","country","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","Guianas","region","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","Brazil","country","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","Ecuador","country","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-1-Peperomia_alata","Peru","country","Distribution: Mexico , C America , West Indies , Colombia , Venezuela , the Guianas , Brazil , Ecuador , and Peru ; 31 collections studied (GU: 16; SU: 15; FG 1)."
"taxon-2-Peperomia_angustata","C America","continental region","Distribution: C America , NE Colombia , Venezuela , Guyana , French Guiana , N Brazil and Peru ; 7 collections studied (GU: 4; FG: 4)."
"taxon-2-Peperomia_angustata","NE Colombia","region","Distribution: C America , NE Colombia , Venezuela , Guyana , French Guiana , N Brazil and Peru ; 7 collections studied (GU: 4; FG: 4)."
"taxon-2-Peperomia_angustata","Venezuela","country","Distribution: C America , NE Colombia , Venezuela , Guyana , French Guiana , N Brazil and Peru ; 7 collections studied (GU: 4; FG: 4)."
"taxon-2-Peperomia_angustata","Guyana","country","Distribution: C America , NE Colombia , Venezuela , Guyana , French Guiana , N Brazil and Peru ; 7 collections studied (GU: 4; FG: 4)."
"taxon-2-Peperomia_angustata","French Guiana","country","Distribution: C America , NE Colombia , Venezuela , Guyana , French Guiana , N Brazil and Peru ; 7 collections studied (GU: 4; FG: 4)."
"taxon-2-Peperomia_angustata","N Brazil","region","Distribution: C America , NE Colombia , Venezuela , Guyana , French Guiana , N Brazil and Peru ; 7 collections studied (GU: 4; FG: 4)."
"taxon-2-Peperomia_angustata","Peru","country","Distribution: C America , NE Colombia , Venezuela , Guyana , French Guiana , N Brazil and Peru ; 7 collections studied (GU: 4; FG: 4)."
"taxon-3-Peperomia_blanda","Mexico","country","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","West Indies","region","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","Venezuela","country","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","Guyana","country","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","Suriname","country","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","south to Bolivia","region","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","Argentine","country","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","Peru","country","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-3-Peperomia_blanda","Australia","continent","Distribution: Mexico , West Indies , Venezuela , Guyana , Suriname , south to Bolivia , Argentine , Peru ; also in Australia ; 6 collections studied (GU: 5; SU: 1)."
"taxon-4-Peperomia_delascioi","Guyana — Venezuela border","region","Distribution: Known only from altitudes above 2000 m at the Guyana — Venezuela border ; 1 collection studied of Guyana : Mazaruni-Potaro region, Roraima summit, La Proa camp near lake Gladys , Liesner 23288 (U) (GU: 1)."
"taxon-4-Peperomia_delascioi","Guyana","country","Distribution: Known only from altitudes above 2000 m at the Guyana — Venezuela border ; 1 collection studied of Guyana : Mazaruni-Potaro region, Roraima summit, La Proa camp near lake Gladys , Liesner 23288 (U) (GU: 1)."
"taxon-4-Peperomia_delascioi","Mazaruni-Potaro region, Roraima summit, La Proa camp near lake Gladys","region","Distribution: Known only from altitudes above 2000 m at the Guyana — Venezuela border ; 1 collection studied of Guyana : Mazaruni-Potaro region, Roraima summit, La Proa camp near lake Gladys , Liesner 23288 (U) (GU: 1)."
"taxon-5-Peperomia_emarginella","West Indies","region","Distribution: West Indies , C and S America , S to Brazil and Peru ; 12 collections studied (GU: 8; SU: 1; FG: 3)."
"taxon-5-Peperomia_emarginella","C and S America","continental region","Distribution: West Indies , C and S America , S to Brazil and Peru ; 12 collections studied (GU: 8; SU: 1; FG: 3)."
"taxon-5-Peperomia_emarginella","Brazil","country","Distribution: West Indies , C and S America , S to Brazil and Peru ; 12 collections studied (GU: 8; SU: 1; FG: 3)."
"taxon-5-Peperomia_emarginella","Peru","country","Distribution: West Indies , C and S America , S to Brazil and Peru ; 12 collections studied (GU: 8; SU: 1; FG: 3)."
"taxon-6-Peperomia_galioides","West Indies","region","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-6-Peperomia_galioides","Mexico","country","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-6-Peperomia_galioides","C and S America","continental region","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-6-Peperomia_galioides","Brazil","country","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-6-Peperomia_galioides","Peru","country","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-6-Peperomia_galioides","Venezuela","country","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-6-Peperomia_galioides","Bolivar, Rondon Camp, Mt. Roraima","locality","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-6-Peperomia_galioides","Guyanan side of Mt. Roraima","country","Distribution: West Indies , Mexico , C and S America , south to Brazil and Peru ; 2 collections seen from Venezuela : Tachira, elev. 2250-2500m, Hahn 5019 (U) and Bolivar, Rondon Camp, Mt. Roraima , 2700 m. elev., Tate 458 (NY). It is expected to occur on Guyanan side of Mt. Roraima as well."
"taxon-7-Peperomia_glabella","West Indies","region","Distribution: West Indies , C and S America ; over 180 collections studied (GU: 33; SU: 43; FG: 112)."
"taxon-7-Peperomia_glabella","C and S America","continental region","Distribution: West Indies , C and S America ; over 180 collections studied (GU: 33; SU: 43; FG: 112)."
"taxon-8-Peperomia_gracieana","French Guiana","country","Distribution: Only known from French Guiana and Brazil ( Amapa ); 17 collections studied (FG: 17)."
"taxon-8-Peperomia_gracieana","Brazil","country","Distribution: Only known from French Guiana and Brazil ( Amapa ); 17 collections studied (FG: 17)."
"taxon-8-Peperomia_gracieana","Amapa","state","Distribution: Only known from French Guiana and Brazil ( Amapa ); 17 collections studied (FG: 17)."
"taxon-9-Peperomia_haematolepis","Colombia","country","Distribution: Colombia , Venezuela , Suriname , French Guiana , Ecuador and Peru ; 8 collections studied (SU: 1; FG: 2)."
"taxon-9-Peperomia_haematolepis","Venezuela","country","Distribution: Colombia , Venezuela , Suriname , French Guiana , Ecuador and Peru ; 8 collections studied (SU: 1; FG: 2)."
"taxon-9-Peperomia_haematolepis","Suriname","country","Distribution: Colombia , Venezuela , Suriname , French Guiana , Ecuador and Peru ; 8 collections studied (SU: 1; FG: 2)."
"taxon-9-Peperomia_haematolepis","French Guiana","country","Distribution: Colombia , Venezuela , Suriname , French Guiana , Ecuador and Peru ; 8 collections studied (SU: 1; FG: 2)."
"taxon-9-Peperomia_haematolepis","Ecuador","country","Distribution: Colombia , Venezuela , Suriname , French Guiana , Ecuador and Peru ; 8 collections studied (SU: 1; FG: 2)."
"taxon-9-Peperomia_haematolepis","Peru","country","Distribution: Colombia , Venezuela , Suriname , French Guiana , Ecuador and Peru ; 8 collections studied (SU: 1; FG: 2)."
"taxon-10-Peperomia_hernandiifolia","West Indies","region","Distribution: West Indies , Mexico , C America and northern S America into Brazil ; 6 collections studied (GU: 6)."
"taxon-10-Peperomia_hernandiifolia","Mexico","country","Distribution: West Indies , Mexico , C America and northern S America into Brazil ; 6 collections studied (GU: 6)."
"taxon-10-Peperomia_hernandiifolia","C America","continental region","Distribution: West Indies , Mexico , C America and northern S America into Brazil ; 6 collections studied (GU: 6)."
"taxon-10-Peperomia_hernandiifolia","northern S America","continental region","Distribution: West Indies , Mexico , C America and northern S America into Brazil ; 6 collections studied (GU: 6)."
"taxon-10-Peperomia_hernandiifolia","Brazil","country","Distribution: West Indies , Mexico , C America and northern S America into Brazil ; 6 collections studied (GU: 6)."
"taxon-11-Peperomia_lancifolia","Mexico","country","Distribution: Mexico , C America , and from S Venezuela and Guyana toW Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","C America","continental region","Distribution: Mexico , C America , and from S Venezuela and Guyana toW Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","from S Venezuela and Guyana toW Brazil and Peru","region","Distribution: Mexico , C America , and from S Venezuela and Guyana toW Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","Mexico","country","Distribution: Mexico , C America , and from S Venezuela and Guyana to W Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","C America","continental region","Distribution: Mexico , C America , and from S Venezuela and Guyana to W Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","S Venezuela","region","Distribution: Mexico , C America , and from S Venezuela and Guyana to W Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","Guyana","country","Distribution: Mexico , C America , and from S Venezuela and Guyana to W Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","W Brazil","region","Distribution: Mexico , C America , and from S Venezuela and Guyana to W Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-11-Peperomia_lancifolia","Peru","country","Distribution: Mexico , C America , and from S Venezuela and Guyana to W Brazil and Peru ; 12 collections studied (GU: 12)."
"taxon-12-Peperomia_macrostachya","Mexico","country","Distribution: Mexico , C and northern S America , to Brazil and Peru ; over 250 collections studied (GU: 103; SU: 52; FG: 105)."
"taxon-12-Peperomia_macrostachya","C and northern S America","continental region","Distribution: Mexico , C and northern S America , to Brazil and Peru ; over 250 collections studied (GU: 103; SU: 52; FG: 105)."
"taxon-12-Peperomia_macrostachya","Brazil","country","Distribution: Mexico , C and northern S America , to Brazil and Peru ; over 250 collections studied (GU: 103; SU: 52; FG: 105)."
"taxon-12-Peperomia_macrostachya","Peru","country","Distribution: Mexico , C and northern S America , to Brazil and Peru ; over 250 collections studied (GU: 103; SU: 52; FG: 105)."
"taxon-13-Peperomia_magnoliifolia","West Indies","region","Distribution: West Indies , from C to northern S America , to Brazil and Colombia ; also in Micronesia ; over 40 collections studied (GU: 15; SU: 13; FG: 14)."
"taxon-13-Peperomia_magnoliifolia","C to northern S America","continental region","Distribution: West Indies , from C to northern S America , to Brazil and Colombia ; also in Micronesia ; over 40 collections studied (GU: 15; SU: 13; FG: 14)."
"taxon-13-Peperomia_magnoliifolia","Brazil","country","Distribution: West Indies , from C to northern S America , to Brazil and Colombia ; also in Micronesia ; over 40 collections studied (GU: 15; SU: 13; FG: 14)."
"taxon-13-Peperomia_magnoliifolia","Colombia","country","Distribution: West Indies , from C to northern S America , to Brazil and Colombia ; also in Micronesia ; over 40 collections studied (GU: 15; SU: 13; FG: 14)."
"taxon-13-Peperomia_magnoliifolia","Micronesia","country","Distribution: West Indies , from C to northern S America , to Brazil and Colombia ; also in Micronesia ; over 40 collections studied (GU: 15; SU: 13; FG: 14)."
"taxon-14-Peperomia_maguirei","Guianas","region","Distribution: The Guianas ; 33 collections studied (GU: 4; SU: 17; FG: 12)."
"taxon-15-Peperomia_obtusifolia","Mexico","country","Distribution: Mexico , West Indies , C and northern S America ; ca. 100 collections studied (GU: 37; SU: 25; FG: 36)."
"taxon-15-Peperomia_obtusifolia","West Indies","region","Distribution: Mexico , West Indies , C and northern S America ; ca. 100 collections studied (GU: 37; SU: 25; FG: 36)."
"taxon-15-Peperomia_obtusifolia","C and northern S America","continental region","Distribution: Mexico , West Indies , C and northern S America ; ca. 100 collections studied (GU: 37; SU: 25; FG: 36)."
"taxon-16-Peperomia_ouabianae","Nicaragua","country","Distribution: Nicaragua , Costa Rica , Colombia , Venezuela , the Guianas and Brazil to Paraná and Rio de Janeiro ; 64 collections studied (GU: 19; SU: 13; FG: 32)."
"taxon-16-Peperomia_ouabianae","Costa Rica","country","Distribution: Nicaragua , Costa Rica , Colombia , Venezuela , the Guianas and Brazil to Paraná and Rio de Janeiro ; 64 collections studied (GU: 19; SU: 13; FG: 32)."
"taxon-16-Peperomia_ouabianae","Colombia","country","Distribution: Nicaragua , Costa Rica , Colombia , Venezuela , the Guianas and Brazil to Paraná and Rio de Janeiro ; 64 collections studied (GU: 19; SU: 13; FG: 32)."
"taxon-16-Peperomia_ouabianae","Venezuela","country","Distribution: Nicaragua , Costa Rica , Colombia , Venezuela , the Guianas and Brazil to Paraná and Rio de Janeiro ; 64 collections studied (GU: 19; SU: 13; FG: 32)."
"taxon-16-Peperomia_ouabianae","Guianas","region","Distribution: Nicaragua , Costa Rica , Colombia , Venezuela , the Guianas and Brazil to Paraná and Rio de Janeiro ; 64 collections studied (GU: 19; SU: 13; FG: 32)."
"taxon-16-Peperomia_ouabianae","Brazil to Paraná and Rio de Janeiro","region","Distribution: Nicaragua , Costa Rica , Colombia , Venezuela , the Guianas and Brazil to Paraná and Rio de Janeiro ; 64 collections studied (GU: 19; SU: 13; FG: 32)."
"taxon-17-Peperomia_pellucida","Neotropics","world","Distribution: Widespread in the Neotropics and occurring in the Paleotropics as well; 93 collections studied (GU: 20; SU: 45; FG: 28)."
"taxon-17-Peperomia_pellucida","Paleotropics","world","Distribution: Widespread in the Neotropics and occurring in the Paleotropics as well; 93 collections studied (GU: 20; SU: 45; FG: 28)."
"taxon-18-Peperomia_pernambucensis","C America","continental region","Distribution: C America , Colombia , Venezuela , Trinidad , Guyana , French Guiana and N Brazil ; 30 collections studied (GU: 13; FG: 17)."
"taxon-18-Peperomia_pernambucensis","Colombia","country","Distribution: C America , Colombia , Venezuela , Trinidad , Guyana , French Guiana and N Brazil ; 30 collections studied (GU: 13; FG: 17)."
"taxon-18-Peperomia_pernambucensis","Venezuela","country","Distribution: C America , Colombia , Venezuela , Trinidad , Guyana , French Guiana and N Brazil ; 30 collections studied (GU: 13; FG: 17)."
"taxon-18-Peperomia_pernambucensis","Trinidad","country","Distribution: C America , Colombia , Venezuela , Trinidad , Guyana , French Guiana and N Brazil ; 30 collections studied (GU: 13; FG: 17)."
"taxon-18-Peperomia_pernambucensis","Guyana","country","Distribution: C America , Colombia , Venezuela , Trinidad , Guyana , French Guiana and N Brazil ; 30 collections studied (GU: 13; FG: 17)."
"taxon-18-Peperomia_pernambucensis","French Guiana","country","Distribution: C America , Colombia , Venezuela , Trinidad , Guyana , French Guiana and N Brazil ; 30 collections studied (GU: 13; FG: 17)."
"taxon-18-Peperomia_pernambucensis","N Brazil","region","Distribution: C America , Colombia , Venezuela , Trinidad , Guyana , French Guiana and N Brazil ; 30 collections studied (GU: 13; FG: 17)."
"taxon-19-Peperomia_popayanensis","Colombia","country","Distribution: Known from the type collection in Colombia and one collection from French Guiana , that may belong to the species: Sommet Tabulaire, 750 m elev., Cremers 6349 (CAY)."
"taxon-19-Peperomia_popayanensis","French Guiana","country","Distribution: Known from the type collection in Colombia and one collection from French Guiana , that may belong to the species: Sommet Tabulaire, 750 m elev., Cremers 6349 (CAY)."
"taxon-20-Peperomia_purpurinervis","Venezuela","country","Distribution: Venezuela , Guyana and Brazil ( Roraima ); 6 collections studied (GU: 4)."
"taxon-20-Peperomia_purpurinervis","Guyana","country","Distribution: Venezuela , Guyana and Brazil ( Roraima ); 6 collections studied (GU: 4)."
"taxon-20-Peperomia_purpurinervis","Brazil","country","Distribution: Venezuela , Guyana and Brazil ( Roraima ); 6 collections studied (GU: 4)."
"taxon-20-Peperomia_purpurinervis","Roraima","state","Distribution: Venezuela , Guyana and Brazil ( Roraima ); 6 collections studied (GU: 4)."
"taxon-21-Peperomia_quadrangularis","West Indies","region","Distribution: West Indies , Panama and northern S America ; over 50 collections studied (GU: 34; SU: 15; FG: 4)."
"taxon-21-Peperomia_quadrangularis","Panama","country","Distribution: West Indies , Panama and northern S America ; over 50 collections studied (GU: 34; SU: 15; FG: 4)."
"taxon-21-Peperomia_quadrangularis","northern S America","continental region","Distribution: West Indies , Panama and northern S America ; over 50 collections studied (GU: 34; SU: 15; FG: 4)."
"taxon-22-Peperomia_quadrifolia","West Indies","region","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-22-Peperomia_quadrifolia","Mexico","country","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-22-Peperomia_quadrifolia","C America","continental region","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-22-Peperomia_quadrifolia","Venezuela","country","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-22-Peperomia_quadrifolia","Colombia","country","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-22-Peperomia_quadrifolia","Guyana","country","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-22-Peperomia_quadrifolia","Brazil","country","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-22-Peperomia_quadrifolia","Peru","country","Distribution: West Indies , Mexico , C America , Venezuela , Colombia , Guyana , Brazil and Peru ; 2 collections studied (GU: 1)."
"taxon-23-Peperomia_reptans","Colombia","country","Distribution: Colombia , Venezuela and Guyana ; 8 collections studied (GU: 8)."
