"taxonID","scientificName","namePublishedIn","taxonomicStatus"
"taxon-12-Peperomia_macrostachya","Piper myosuroides","Pl. Guian. Rar. 9 t. 5 1805","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia myosuroides","Sp. Pl. 1 157 1831 as 'myusoroides'.","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia elongata","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 1 62 1816","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia nematostachya","Jahrb. Gewächsk. 1 3 63 1820","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia macrostachya","Piperac. N. South Amer. 661 1950","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia myriocarpa","Syst. Piperac. 185 1843","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia parkeriana","London J. Bot. 4 427 1845","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia piperea","J. Bot. 4 143 1866","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia surinamensis","A. DC. Prodr. 16 1 408 1869","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia elongata","Maguire et al. Bull. Torrey Bot. Club 75 290 1948","synonym"
"taxon-12-Peperomia_macrostachya","Peperomia elongata","Piperac. N. South Amer. 659 1950","synonym"
"taxon-13-Peperomia_magnoliifolia","Piper magnoliifolium","Collecteana 3 210 1791 as ‘magnoliaefolia’.","synonym"
"taxon-15-Peperomia_obtusifolia","Piper obtusifolium","Sp. Pl. 30 1753","synonym"
"taxon-15-Peperomia_obtusifolia","Piper cuneifolium","Collectanea 4 127 1791","synonym"
"taxon-15-Peperomia_obtusifolia","Peperomia cuneifolia","Sp. Pl. 1 146 1831","synonym"
"taxon-16-Peperomia_ouabianae","Peperomia silvestris","Notizbl. Bot. Gart. Berlin-Dahlem 7 62 494 1917","synonym"
"taxon-16-Peperomia_ouabianae","Peperomia tafelbergensis","Maguire et. al. Bull. Torrey Bot. Club 75 292 1948","synonym"
"taxon-17-Peperomia_pellucida","Piper pellucidum","Sp. Pl. 30 1753","synonym"
"taxon-18-Peperomia_pernambucensis","Peperomia paniculata","Bull. Soc. Imp. Naturalistes Moscou 31 2 542 t. 3 1859","synonym"
"taxon-18-Peperomia_pernambucensis","Peperomia longifolia","A. DC. Prodr. 16 1 405 1869","synonym"
"taxon-21-Peperomia_quadrangularis","Piper quadrangulare","Trans. Linn. Soc. London 9 202 t. 21, f. 1 1808","synonym"
"taxon-21-Peperomia_quadrangularis","Peperomia angulata","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 1 66 1816","synonym"
"taxon-21-Peperomia_quadrangularis","Piper angulatum","Lam. Encycl. Suppl. 4 468 1816","synonym"
"taxon-21-Peperomia_quadrangularis","Peperomia muscosa","Jahrb. Gewächsk. 1 3 64 1820","synonym"
"taxon-21-Peperomia_quadrangularis","Piper muscosum","Mant. 1 245 1822","synonym"
"taxon-22-Peperomia_quadrifolia","Piper quadrifolium","Sp. Pl. ed. 2 43 1762","synonym"
"taxon-23-Peperomia_reptans","Peperomia duidana","Gleason Bull. Torrey Bot. Club 58 354 1931","synonym"
"taxon-24-Peperomia_rhombea","Piper rhombeum","Enum. 1 353 1804","synonym"
"taxon-25-Peperomia_rotundifolia","Piper rotundifolium","Sp. Pl. 30 1753","synonym"
"taxon-25-Peperomia_rotundifolia","Piper nummulariifolium","Prodr. 16 1788 as 'nummularifolium'.","synonym"
"taxon-25-Peperomia_rotundifolia","Peperomia nummulariifolia","Nov. Gen. Sp. ed. qu. 1 66 1816 as 'nummularifolia'.","synonym"
"taxon-25-Peperomia_rotundifolia","Acrocarpidium nummulariifolium","Linnaea 20 118 1847 as 'nummularifolium' and 'obcordata'.","synonym"
"taxon-25-Peperomia_rotundifolia","Peperomia nummulariifolia","A. DC. Prodr. 16 1 421 1869 as 'nummularifolium'.","synonym"
"taxon-25-Peperomia_rotundifolia","Peperomia rotundifolia","Kongl. Svenska Vetenskapsakad. Handl. 33 2 101 1900","synonym"
"taxon-25-Peperomia_rotundifolia","Peperomia rotundifolia","Kongl. Svenska Vetenskapsakad. Handl. 33 2 101 1900","synonym"
"taxon-25-Peperomia_rotundifolia","Peperomia rotundifolia","Urb. Symb. Antill. 3 230 1902","synonym"
"taxon-25-Peperomia_rotundifolia","Peperomia bartlettii","Notizbl. Bot. Gart. Berlin-Dahlem 7 62 470 1917","synonym"
"taxon-25-Peperomia_rotundifolia","Peperomia lanjouwii","Acta Bot. Neerl. 6 393 1957","synonym"
"taxon-26-Peperomia_serpens","Piper serpens","Prodr. 16 1788","synonym"
"taxon-27-Peperomia_tenella","Piper tenellum","Prodr. 16 1788","synonym"
"taxon-27-Peperomia_tenella","Acrocarpidium tenellum","Syst. Piperac. 53 1843","synonym"
"taxon-28-Peperomia_tetraphylla","Piper tetraphyllum","Fl. Insul. Austr. Prodr. 5 1786","synonym"
"taxon-28-Peperomia_tetraphylla","Piper reflexum","Suppl. Pl. 91 1781","synonym"
"taxon-28-Peperomia_tetraphylla","Peperomia reflexa","Sp. Pl. 1 180 1831","synonym"
"taxon-30-Peperomia_urocarpa","Acrocarpidium urocarpum","Syst. Piperac. 60 1843","synonym"
"taxon-2-PIPER","Artanthe","Comm. Phytogr. 32 40 1840","synonym"
"taxon-2-PIPER","Oxodium","","synonym"
"taxon-2-PIPER","Enckea","Linnaea 13 590 1840","synonym"
"taxon-2-PIPER","Gonistum","","synonym"
"taxon-2-PIPER","Lepianthes","Sylva Tell. 84 1838","synonym"
"taxon-2-PIPER","Nematanthera","Linnaea 18 606 1845 ('1844')","synonym"
"taxon-2-PIPER","Ottonia","Neue Entdeck. Pflanzenk. 1 255 1820","synonym"
"taxon-2-PIPER","Peltobryon","Syst. Piperac. 46 1843","synonym"
"taxon-2-PIPER","Pothomorphe","Comm. Phytogr. 32 36 1840","synonym"
"taxon-2-PIPER","Lepianthes","","synonym"
"taxon-2-PIPER","Quebitea","Hist. Pl. Guiane 838 1775","synonym"
"taxon-2-PIPER","Schilleria","Linnaea 13 676 1840 ('1839')","synonym"
"taxon-2-PIPER","Oxodium","","synonym"
"taxon-2-PIPER","Steffensia","Linnaea 13 609 1840 ('1839') (non Göpp. 1836)","synonym"
"taxon-1-Piper_adenandrum","Artanthe adenandra","Syst. Piperac. 515 1844","synonym"
"taxon-1-Piper_adenandrum","Piper oblongifolium","A. DC. Prodr. 16 1 273 1869 non (Klotzsch) C. DC.","synonym"
"taxon-2-Piper_aduncum","Steffensia adunca","Linnaea 13 633 1840 ('1839')","synonym"
"taxon-2-Piper_aduncum","Artanthe adunca","Syst. Piperac. 449 1844","synonym"
"taxon-3-Piper_aequale","Piper jericoense","Piperac. N. South Amer. 397, f. 359 1950","synonym"
"taxon-5-Piper_amalago","Piper medium","Icon. Pl. Rar. 1 2 1787","synonym"
"taxon-5-Piper_amalago","Piper amalago","Brittonia 14 189 1962","synonym"
"taxon-5-Piper_amalago","","Fl. Venez. 2 2 320 1984","synonym"
"taxon-5-Piper_amalago","Piper ceanothifolium","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 1 56 1816","synonym"
"taxon-5-Piper_amalago","Piper amalago","Fl. Venez. 2 2 322 1984","synonym"
"taxon-7-Piper_anonifolium","Steffensia anonifolia","Linnaea 13 619 1840 ('1839'), as 'anonaefolia'","synonym"
"taxon-7-Piper_anonifolium","Artanthe apiculata","J. Bot. (Hooker) 4 321 1841","synonym"
"taxon-7-Piper_anonifolium","Piper hohenackeri","A. DC. Prodr. 16 1 243 1869","synonym"
"taxon-7-Piper_anonifolium","Piper citrifolium","Piperac. N. South Amer. 384 1950 as to description and specimens cited non Lam.","synonym"
"taxon-7-Piper_anonifolium","Piper citrifolium","Acta Bot. Neerl. 6 258 1957 as to description and specimens cited non Lam.","synonym"
"taxon-7-Piper_anonifolium","Piper anonifolium","Bol. Inst. Bot. (São Paulo) 3 82 1966","synonym"
"taxon-7b-Piper_anonifolium","Artanthe parkeriana","London J. Bot. 4 467 1845","synonym"
"taxon-7b-Piper_anonifolium","Piper parkerianum","A. DC. Prodr. 16 1 373 1869","synonym"
"taxon-7b-Piper_anonifolium","Piper citrifolium","Piperac. N. South Amer. 385 1950","synonym"
"taxon-7b-Piper_anonifolium","Piper brachystachyum","A. DC. Prodr. 16 1 296 1869","synonym"
"taxon-7b-Piper_anonifolium","Piper miquelii","Candollea 1 238, 261 1923","synonym"
"taxon-8-Piper_arboreum","Piper verrucosum","Prodr. 15 1788","synonym"
"taxon-8-Piper_arboreum","Artanthe lessertiana","Syst. Piperac. 405 1844","synonym"
"taxon-8-Piper_arboreum","Piper geniculatum","Prodr. 15 1788","synonym"
"taxon-8-Piper_arboreum","Steffensia geniculata","Linnaea 13 612 1840 ('1839')","synonym"
"taxon-8-Piper_arboreum","Piper falcifolium","Contr. U.S. Natl. Herb. 26 25 1927","synonym"
"taxon-8-Piper_arboreum","Piper arboreum","Ann. Missouri Bot. Gard. 37 65 1950","synonym"
"taxon-8-Piper_arboreum","Piper arboreum","Ann. Missouri Bot. Gard. 37 64 1950","synonym"
"taxon-8-Piper_arboreum","Piper arboreum","Piperac. N. South Amer. 374 1950","synonym"
"taxon-11-Piper_avellanum","Artanthe avellana","Syst. Piperac. 478 1844","synonym"
"taxon-11-Piper_avellanum","Artanthe gabrieliana","Syst. Piperac. 476 1844","synonym"
"taxon-11-Piper_avellanum","Piper gabrielianum","A. DC. Prodr. 16 1 268 1869 as 'gabrielanum'.","synonym"
"taxon-11-Piper_avellanum","Piper marowynense","A. DC. Prodr. 16 1 268 1869","synonym"
"taxon-11-Piper_avellanum","Piper acarouanyanum","A. DC. Prodr. 16 1 311 1869","synonym"
"taxon-11-Piper_avellanum","Piper moraballianum","Bull. Misc. Inform. Kew 1933 338 1933","synonym"
"taxon-12-Piper_bartlingianum","Artanthe bartlingiana","Syst. Piperac. 510 1844","synonym"
"taxon-12-Piper_bartlingianum","Artanthe warakabacoura","London J. Bot. 4 469 1845","synonym"
"taxon-12-Piper_bartlingianum","Piper warakabacoura","A. DC. Prodr. 16 1 257 1869 as 'warakaboura'.","synonym"
"taxon-14-Piper_brasiliense","Peltobryon pubescens","Linnaea 20 134 1847","synonym"
"taxon-14-Piper_brasiliense","Piper liesneri","Fl. Venez. 2 2 467 f. 67 1984","synonym"
"taxon-18-Piper_consanguineum","Steffensia consanguinea","Linnaea 13 623 1840 ('1839')","synonym"
"taxon-18-Piper_consanguineum","Artanthe leprieurii","Syst. Piperac. 525 1844","synonym"
"taxon-18-Piper_consanguineum","Piper leprieurii","Enum. Vasc. Pl. Surinam 141 1906","synonym"
"taxon-18-Piper_consanguineum","Piper surinamense","A. DC. Prodr. 16 1 296 1869","synonym"
"taxon-19-Piper_coruscans","Piper pseudochurumayu","A. DC. Prodr. 16 1 288 1869","synonym"
"taxon-19-Piper_coruscans","Piper coruscans","Fl. Venez. 2 2 383 1984","synonym"
"taxon-19-Piper_coruscans","Piper orenocanum","Piperac. N. South Amer. 285 1950","synonym"
"taxon-21-Piper_cyrtopodum","Peltobryon cyrtopodum","Mart. Fl. Bras. 4 1 219 1853","synonym"
"taxon-21-Piper_cyrtopodum","Piper kappleri","J. Bot. 4 213 1866","synonym"
"taxon-21-Piper_cyrtopodum","Piper marowinianum","A. DC. Prodr. 16 1 337 1869","synonym"
"taxon-21-Piper_cyrtopodum","Piper subciliatum","Annuaire Conserv. Jard. Bot. Genève 2 263 1898","synonym"
"taxon-22-Piper_demeraranum","Artanthe demerarana","London J. Bot. 4 464 1845","synonym"
"taxon-22-Piper_demeraranum","Piper lenormandianum","A. DC. Prodr. 16 1 299 1869","synonym"
"taxon-22-Piper_demeraranum","Piper rubescens","A. DC. Prodr. 16 1 300 1869","synonym"
"taxon-22-Piper_demeraranum","demeraranum","Piperac. N. South Amer. 380 1950","synonym"
"taxon-24-Piper_divaricatum","Piper romboutsii","Trel. & Yunck. Piperac. N. South Amer. 395 1950","synonym"
"taxon-26-Piper_dumosum","Artanthe adenophora","Syst. Piperac. 514 1844","synonym"
"taxon-26-Piper_dumosum","Piper adenophorum","A. DC. Prodr. 16 1 274 1869","synonym"
"taxon-27-Piper_eucalyptifolium","Artanthe rhynchostachya","Syst. Piperac. 526 1844","synonym"
"taxon-27-Piper_eucalyptifolium","Piper rhynchostachyum","A. DC. Prodr. 16 1 326 1869","synonym"
"taxon-29-Piper_flexuosum","Arthanthe flexicaulis","Syst. Piperac. 533 1844","synonym"
"taxon-29-Piper_flexuosum","Piper flexicaule","A. DC. Prodr. 16 1 308 1869","synonym"
"taxon-30-Piper_fuligineum","Steffensia fuliginea","Linnaea 13 655 1840 ('1839')","synonym"
"taxon-30-Piper_fuligineum","Artanthe amplectens","Linnaea 20 154 1847","synonym"
"taxon-30-Piper_fuligineum","Piper amplectens","A. DC. Prodr. 16 1 293 1869","synonym"
"taxon-30-Piper_fuligineum","Piper palustre","A. DC. Prodr. 16 1 293 1869","synonym"
"taxon-31-Piper_glabrescens","Artanthe glabrescens","London J. Bot. 4 461 1845","synonym"
"taxon-32-Piper_guianense","Artanthe guianensis","Benth. J. Bot. (Hooker) 4 322 1841","synonym"
"taxon-32-Piper_guianense","Artanthe schomburgkii","Benth. J. Bot. (Hooker) 4 322 1841","synonym"
"taxon-32-Piper_guianense","Artanthe peduncularis","Syst. Piperac. 531 1844","synonym"
"taxon-32-Piper_guianense","Piper pedunculare","A. DC. Prodr. 16 1 291 1869","synonym"
"taxon-32-Piper_guianense","Artanthe oblongifolia","Benth. J. Bot. (Hooker) 4 322 1841","synonym"
"taxon-32-Piper_guianense","Piper oblongifolium","A. DC. Prodr. 16 1 273 1869","synonym"
"taxon-32-Piper_guianense","Piper oblongifolium","A. DC. Prodr. 16 1 273 1869","synonym"
"taxon-34-Piper_hispidum","Piper hirsutum","Fl. Ind. Occid. 1 60 1797","synonym"
"taxon-34-Piper_hispidum","Piper asperifolium","Actes Soc. Hist. Nat. Paris 1 105 1792","synonym"
"taxon-34-Piper_hispidum","Piper hispidum","A. DC. Prodr. 16 1 276 1869","synonym"
"taxon-34-Piper_hispidum","Piper hispidum","Piperac. N. South Amer. 273, f. 236 1950","synonym"
"taxon-34-Piper_hispidum","Piper trachydermum","Contr. U.S. Natl. Herb. 26 33 1927","synonym"
"taxon-34-Piper_hispidum","Piper hispidum","Ann. Missouri Bot. Gard. 37 33 1950","synonym"
"taxon-35-Piper_hostmannianum","Artanthe hostmanniana","London J. Bot. 4 465 1845","synonym"
"taxon-35-Piper_hostmannianum","Piper hostmannianum","A. DC. Prodr. 16 1 287 1869","synonym"
"taxon-35-Piper_hostmannianum","Piper gleasonii","Trel. & Yunck. Piperac. N. South Amer. 364 1950","synonym"
"taxon-36-Piper_humistratum","Quebitea guianensis","Pl. Hist. Guiane 2 838 Table Noms Latins 25, 4: t. 327 as 'guyannensis' 1775","synonym"
"taxon-37-Piper_hymenophyllum","Artanthe hymenophylla","Syst. Piperac. 532 1844","synonym"
"taxon-37-Piper_hymenophyllum","Piper kegelii","A. DC. Prodr. 16 1 323 1869","synonym"
"taxon-37-Piper_hymenophyllum","Nematanthera guianensis","Linnaea 18 607 f. 11 1845 ('1844')","synonym"
"taxon-37-Piper_hymenophyllum","Piper nematanthera","A. DC. Prodr. 16 1 367 1869","synonym"
"taxon-37-Piper_hymenophyllum","Piper sagotii","J. Bot. 4 162 1866 as 'sagoti'.","synonym"
"taxon-37-Piper_hymenophyllum","Piper nematanthera","Piperac. N. South Amer. 378 f. 339 1950","synonym"
"taxon-38-Piper_inaequale","Piper amapense","Brittonia 8 234 1957","synonym"
"taxon-39-Piper_insipiens","Artanthe glabella","Syst. Piperac. 518 1844","synonym"
"taxon-39-Piper_insipiens","Piper glabellum","A. DC. Prodr. 16 1 312 1869 non Swartz 1788.","synonym"
"taxon-40-Piper_marginatum","","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 1 58 1816 as ‘catalpaefolium’;","synonym"
"taxon-40-Piper_marginatum","Piper marginatum","A. DC. Prodr. 16 1 246 1869 as ‘catalpaefolium’.","synonym"
"taxon-40-Piper_marginatum","Piper marginatum","Fl. Venez. 2 2 480 f. 69 1984 as 'catalpaefolium'.","synonym"
"taxon-40-Piper_marginatum","Piper anisatum","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 1 58 1816","synonym"
"taxon-40-Piper_marginatum","Piper marginatum","Urb. Symb. Antill. 3 172 1902","synonym"
"taxon-40-Piper_marginatum","Piper marginatum","Ann. Missouri Bot. Gard. 37 17 1950","synonym"
"taxon-43-Piper_obliquum","Piper caracasanum","Link Jahrb. Gewächsk. 1 3 61 1820","synonym"
"taxon-43-Piper_obliquum","Steffensia insignis","Linnaea 13 667 1840 ('1839')","synonym"
"taxon-43-Piper_obliquum","Piper insigne","Nomencl. Bot. ed. 2. 2 341 1841","synonym"
"taxon-43-Piper_obliquum","Artanthe insignis","Syst. Piperac. 394 1844","synonym"
"taxon-43-Piper_obliquum","Piper submelanostictum","Notizbl. Bot. Gart. Berlin-Dahlem 7 62 443 1917","synonym"
"taxon-43-Piper_obliquum","Piper submelanostictum","Maguire et al. Bull. Torrey Bot. Club 75 289 1948","synonym"
"taxon-43-Piper_obliquum","Piper saramaccanum","Maguire et al. Bull. Torrey Bot. Club 75 288 1948","synonym"
"taxon-43-Piper_obliquum","Piper divulgatum","Piperac. N. South Amer., 153 f. 130 1950","synonym"
"taxon-44-Piper_paramaribense","Piper maguirei","Maguire et al. Bull. Torrey Bot. Club 75 289 1948","synonym"
"taxon-44-Piper_paramaribense","Piper fockei","Piperac. N. South Amer. 1 355 f. 322 1950","synonym"
"taxon-45-Piper_peltatum","Lepianthes peltata","J. Arnold Arbor. 54 381 1973","synonym"
"taxon-45-Piper_peltatum","Pothomorphe peltata","Comm. Phytogr. 37 1840","synonym"
"taxon-49-Piper_poiteanum","Enckea dubia","Linnaea 13 606 1840 ('1839')","synonym"
"taxon-53-Piper_rudgeanum","Artanthe rudgeana","Linnaea 22 77 1849","synonym"
"taxon-55-Piper_salicifolium","Artanthe salicifolia","Syst. Piperac. 533 1844","synonym"
"taxon-56-Piper_trichoneuron","Artanthe trichoneura","Syst. Piperac. 483 1844","synonym"
"taxon-56-Piper_trichoneuron","Artanthe berbicensis","Syst. Piperac. 500 1844","synonym"
"taxon-56-Piper_trichoneuron","Piper hostmannianum","A. DC. Prodr. 16 1 287 1869","synonym"
"taxon-56-Piper_trichoneuron","Artanthe kegeliana","Linnaea 22 77 1849","synonym"
"taxon-56-Piper_trichoneuron","Piper kegelianum","A. DC. Prodr. 16 1 372 1869","synonym"
"taxon-56-Piper_trichoneuron","Piper gleasonii","Maguire et al. Bull. Torrey Bot. Club 75 287 1948","synonym"
"taxon-57-Piper_tuberculatum","Piper arboreum","Bull. Brit. Mus. (Nat. Hist.) Bot. 19 156 1989","synonym"
"taxon-Piper_modestum","Artanthe modesta","Syst. Piperac. 517 1844","synonym"
