"taxonID","description"
"taxon-7-Chelonanthus_viridiflorus","Herb, up to 1.2 m high , unbranched or sparsely branched. Stems and branches up to 0.7 cm in diam. , terete, not winged ; internodes 1.1-14.3 cm long . Leaves sessile, cauline evenly; blade membranaceous , elliptic (ovate towards apices of branches) , 1.3-15.5 x 0.3-7.9 cm , margin not thickened, flat , apex acute , base attenuate (obtuse just below inflorescence) . Inflorescence 1-34-flowered ; bracts ovate to oblong , 0.4-4.1 mm long , apex acute to obtuse ; pedicel 4-13 mm long . Flowers erect to horizontal ; calyx green , 6-14 x 5-10 mm , lobes fused for 1/6-1/5 of total length , ovate to oblong , 4-11 x 3-8 mm , margin membranaceous , apex acute ; corolla white to greenish-white to pale yellow with dark green spot on apex of each corolla lobe , funnel-shaped , 28-80 mm long , 15-28 mm wide at mouth , lobes ovate , 4-11 x 3-12 mm , apex acute to obtuse ; stamens not exserted from corolla mouth, filaments 13-38 mm long , straight, anthers white , oblong , 1.5-3.2 mm long , straight; pollen exine differentially reticulated with complete muri or sometimes fragmented into globules and elongated processes (according to Nilsson 1970, 2002); pistil 23-54 mm long , ovary 5-6 x 3-5 mm , style 16-41 mm long , stigma lobe orbicular , 1.7-4.2 x 1.7-3.6 mm . Fruit erect , brown , ovate to oblong , 6-22 x 5-11 mm ; seeds brown , 0.1-0.6 mm in diam."
"taxon-3-CHORISEPALUM","Small trees or shrubs, sometimes epiphytic or scandent . Leaves petiolate, 1.8-13.2 cm long ; 7-21-veined . Inflorescences terminal, less often axillary , cymose, or flowers solitary, dichasial (if cymose); bracts and bracteoles scale-like. Flowers pedicellate, with 4-merous calyx and 6-merous corolla , actinomorphic; calyx divided to base, coriaceous , campanulate , lobes triangular, ovate, to oblong-elliptic, usually not winged or keeled (winged in C. sipapoanum ) , apex acute to acuminate ; corolla bud apex tapering; corolla fused for 2/3-4/5 of total length , thin, salver-shaped, funnel-shaped or tubular , 25-70 mm long ; androecium actinomorphic; stamens inserted in tube near base of corolla, of equal length, base of filaments without specialized structures, anthers linear , with sterile appendage (barely there in C. rotundifolium ); pollen in monads; pistil with disk, stigma bilamellate. Fruit a capsule, with deciduous (initially persistent) calyx and deciduous corolla, fruit walls becoming twisted and broken into 4 valves at dehiscence , with prominently visible and loose vascular veins in center and on inner fruit wall surface; seeds flattened, lenticular, rimmed , testa pattern papillose to rounded and smooth (C. psychotrioides), alveolate."
"taxon-1-Chorisepalum_carnosum","Climbing or scandent shrub, sometimes epiphytic, up to 3 m high , branched. Stems and branches 0.5 cm in diam. , terete, not winged ; internodes 3.3-9.5 cm long . Leaves petiolate, evenly distributed; petiole 0.7-1 cm long ; blade coriaceous to subsucculent, somewhat shining and smooth above with inconspicuous venation, broadly elliptic to broadly ovate , 3.1-10.5 x 3.3-5.8 cm , margin revolute, apex obtuse or sometimes mucronate to acute , base rounded to broadly cuneate . Inflorescence 1-flowered ; bracts scale-like, ovate , 2-3 x 1-1.5 mm ; pedicel 40-60 mm long , terete . Flowers erect ; calyx green , lobes triangular-ovate , 36-50 x ca. 10 mm , margin slightly hyaline, apex acuminate , outer lobes not winged ; corolla purple-brown, purplish in bud , salver-shaped , 55-65 mm long , 18-25 mm wide at mouth , lobes ovate , ca. 20 x 10-11 mm , apex acute ; stamens included in corolla, filaments 4-5 mm long , straight, anthers yellow , linear , ca. 8 mm long , straight after anthesis; pollen exine coarsely reticulate; pistil ca. 20 mm long , ovary 12 x 3 mm , style 8 mm long , stigma lobe suborbicular , 3-4 x 3-4 mm . Fruit erect , brown, young fruit green , ellipsoid-ovoid , 25-35 x 8-10 mm ; seeds unknown."
"taxon-2-Chorisepalum_psychotrioides","Tree, sprawling vine, or shrub, sometimes epiphytic, up to 8 m high , branched. Branches 0.6 cm in diam. , quadrangular to terete, slightly winged in upper internodes ; internodes 1.2-8 cm long . Leaves petiolate, evenly distributed; petiole 0.9-2 cm long ; blade coriaceous to coriaceous-chartaceous , dull above with conspicuous venation, ovate-elliptic , 4-13.2 x 2.1-8.2 cm , margin slightly or not recurved , apex short- to long-acuminate , base acute, cuneate or widely cuneate . Inflorescence 2-9-flowered ; bracts scale-like, triangular , 1-3 x 1-2 mm ; pedicel 15-28 mm long . Flowers erect ; calyx green , lobes oblong-elliptic , 25-33 x 5-7 mm , margin slightly hyaline, apex long-acuminate ; corolla olive-green to green, with purple markings , salver-shaped , 30-40 mm long , 6-9 mm wide at mouth , lobes ovate , 4-6 x 8-11 mm , apex acute, sometimes aristate ; stamens reaching corolla mouth but not exserted, filaments ca. 10-11 mm long , straight, anthers yellow to brown , linear , ca. 2-3 mm long , straight; pollen exine coarsely reticulate; pistil ca. 23 mm long , ovary ca. 11 x 2-3 mm , style ca. 13 mm long , stigma lobe elliptic 2-3 x 1 mm . Fruit erect , green, golden-brown, or brown , ellipsoid , 11-16 x 8-12 mm ; seeds light to medium brown , ca. 1 mm in diam."
"taxon-3-Chorisepalum_rotundifolium","Shrub, up to 4 m high , branched. Branches 0.9 cm in diam. , terete to slightly quadrangular, not winged ; internodes 1.5-6 cm long . Leaves petiolate, evenly distributed; petiole 0.4-1 cm long ; blade coriaceous to thickly coriaceous , dull above with conspicuous venation, obovate, suborbicular to elliptic , 1.8-7.2(-14.2) x 1.2-5.3(-11) cm , margin slightly to strongly recurved , apex rounded, sometimes mucronate , base rounded to cuneate . Inflorescence 1-8-flowered ; bracts scale-like, ovate-triangular , 1-3 x 2-3 mm ; pedicel 8-11 mm long . Flowers erect ; calyx green , lobes narrowly ovate-elliptic , 15-22 x 7-11 mm , margin scarcely hyaline, apex acuminate ; corolla green to brownish , salver-shaped , 25-30 mm long , 7-11 mm wide at mouth , lobes ovate , 9-12 x 3-4 mm , apex acute to long-acuminate ; stamens reaching corolla mouth but not exserted, filaments ca. 4-5 mm long , straight, anthers yellow , linear-oblong , 2-4 mm long , straight to slightly bent; pollen exine coarsely reticulate; pistil not seen. Fruit erect , green, becoming brown with age , ellipsoid , 11-20 x 8-9 mm ; seeds light brown , 0.7-1.5 mm in diam."
"taxon-4-Chorisepalum_sipapoanum","Shrub or small tree, up to 5 m high , branched. Branches 0.8 cm in diam. , quadrangular to terete, not winged ; internodes 1.5-6.1 cm long . Leaves petiolate, evenly distributed; petiole 0.5-1 cm long ; blade coriaceous, somewhat shining and smooth above with inconspicuous venation, narrowly elliptic, lanceolate to ovate , 4-7(-11) x 1-3.5(-5.5) cm , margin not thickened, revolute, apex acute to acuminate with obtuse tip , base rounded to narrowly cuneate . Inflorescence 1(-3)-flowered ; bracts scale-like, ovate , 2-3 x 3-4 mm ; pedicel 15-25 mm long , quadrangular . Flowers erect ; calyx green , lobes narrowly triangular-ovate , 32-40 x ca. 12 mm , margin somewhat hyaline, apex acuminate , outer lobes winged ; corolla green , funnel-shaped , 45-58 mm long , ca. 15 mm wide at mouth , lobes ovate , ca. 20 x 14-16 mm , apex aristate; stamens reaching corolla mouth but not exserted, filaments ca. 32 mm long , straight, anthers yellow , linear, sagittate , ca. 8 mm long , slightly bent; pollen exine not seen; pistil ca. 38 mm long , ovary ca. 10 x 2-3 mm , style ca. 28 mm long , stigma lobe elliptic , ca. 4 x 1 mm . Fruit erect to horizontal , brown , ellipsoid , 15-21 x 8-12 mm ; seeds light brown , ca. 1 mm in diam."
"taxon-4-COUTOUBEA","Annual herbs, mostly woody at base , sometimes creeping . Leaves sessile or petiolate, margin slightly revolute, apex acute or acuminate ; venation pinnate. Inflorescences axillary and/or terminal , spikes or racemes, sometimes composed of 2 or 3 spikes or racemes (rarely a solitary flower). Flowers sessile or pedicellate, opposite, decussate or verticillate, 4-merous ; calyx tubular to campanulate , calyx lobes 4 , imbricate, (very) weakly keeled, margin membranous , apex (long-)acuminate; corolla salver-shaped , 4-lobed , tube with conspicuous longitudinal veins, persistent around fruit; stamens 4 , filaments filiform , inserted on corolla tube with a flat membranous structure, anthers sagittate, introrse; pollen in tetrads; stigma 2-lobed . Fruit a capsule with persistent calyx and corolla tube; seeds triangular with 3 hollow sides, sometimes globose , foveolate."
"taxon-1-Coutoubea_humilis","Small creeping herb, 8-28 cm long , rooting at nodes. Stem at base 0.1-0.2 cm in diam. , quadrangular , simple or poorly branched; internodes 0.5-6 cm long . Leaves petiolate; petiole 0.3-2 cm long ; blade fleshy (dried chartaceous to membranous) , ovate to narrowly elliptic , 1.8-10.5 x 0.6-3 cm , base attenuate ; primary and secondary veins slightly prominent or sunken above, prominent beneath. Inflorescence a terminal (and axillary) raceme, 0.2-4 cm long , including peduncle of 0-1 cm long ; bracts and bracteoles ovate , ca. 1 mm long , acuminate (basal bracts sometimes leaf-like, up to 10 mm long ) ; pedicels 0-1 mm long . Flowers horizontal, congested, decussate; calyx chartaceous , 3-5 mm long , calyx lobes 2-3.5 x 1-1.5 mm , apex acuminate ; corolla white or tinged with green , membranous , 5-8 mm long , corolla lobes erect , 2.5-4 x 0.6-1.5 mm , apex acute ; filaments white , 2 mm long , anthers white or pale orange , ca. 1 mm long ; ovary ovoid , 3 x 1.5 mm , style 2 mm long , stigma lobes 0.5-1 x 0.5 mm . Fruit green , narrowly ovoid , 5-8 x 1.5-4 mm ; seeds pale brown , 0.4 mm in diam."
"taxon-2-Coutoubea_ramosa","Herbs, 30-150 cm high , woody at base . Stem at base 0.2-0.5 cm in diam. , terete to quadrangular , smooth , much branched; internodes 0.5-6 cm long . Leaves sessile, fleshy (dried chartaceous to membranous) , narrowly elliptic, narrowly ovate-elliptic or linear , base attenuate to narrowly cuneate , semi-amplexicaule; primary vein flat, sunken or slightly prominent above, prominent beneath . Inflorescence a terminal or axillary raceme; bracts and bracteoles ovate, acuminate (bracts sometimes leaf-like). Flowers horizontal to somewhat erect , pedicellate, loose, decussate; calyx coriaceous , calyx lobes acuminate ; corolla chartaceous to membranous . Fruit narrowly ellipsoid or ovoid ; seeds pale brown , triangular with 3 hollow sides or sometimes almost globose ."
"taxon-2a-Coutoubea_ramosa","Leaves pale green , narrowly elliptic, narrowly ovate-elliptic or linear , 3.5-15 x 0.5-2.5(-4) cm ; secondary veins, if visible, slightly prominent above and beneath. Inflorescence 7-30 cm long , including peduncle of 0.5-2 cm long ; bracts and bracteoles ovate , 1-4 mm long (basal bracts sometimes leaf-like, up to 60 mm long ) ; pedicels 1-2 mm long . Flowers horizontal, regularly arranged; calyx yellow or green , 5-7.5 mm long , calyx lobes 3-5.5 x 1-2 mm ; corolla white or, in throat, pink to purple , 10-16 mm long , corolla lobes erect or in all directions , 5-9 x 1.5-3 mm , apex acuminate ; filaments white , 3-3.5 mm long , anthers white or yellow , 2.5-3.5 mm long ; ovary narrowly ellipsoid , 4 x 1.5 mm , style white , 5-6 mm long , stigma lobes white or pale yellow , 1-1.5 x 0.5-1 mm . Fruiting pedicel 2-3 mm long . Fruit dark green or greenish-black , narrowly ellipsoid to ovoid , 6-8 x 2.5-3 mm ; seeds 0.4 mm in diam."
"taxon-2b-Coutoubea_ramosa","Leaves dark green , narrowly elliptic to narrowly ovate , 2.5-15.5 x 0.2-3 cm ; secondary veins, if visible, flat , sunken or slightly prominent above, slightly prominent beneath. Inflorescence sometimes composed of 2 or 3 racemes (2)4-17 cm long , including peduncle of up to 5 cm long ; bracts leaf-like, 6-55 mm long, smaller in upper part , bracteoles ovate, ca. 1 mm long ( sometimes very narrowly elliptic , up to 7 mm long ) , pedicels 0.5-2 mm long . Flowers horizontal or slightly erect , irregularly arranged; calyx green , 4-6.5 mm long , calyx lobes 2.5-4 x 1-2 mm , margin light green ; corolla white, pink or slightly purple tinged or -striped, in throat purple or deep violet , 8-12 mm long , corolla lobes erect or as a funnel , 3-5 x 1.5-2 mm , apex acute to acuminate ; filaments white , 2-2.5 mm long , anthers olive-coloured , 1.5-2 mm long ; ovary ovoid , 4 x 2 mm , style white , 3 mm long , stigma lobes white , 0.5-1 x 0.5-1 mm , hanging downwards. Fruiting pedicel 1-4 mm long . Fruit dark green , ellipsoid , 5-8 x 2-5 mm ; seeds 0.3 mm in diam."
"taxon-2c-Coutoubea_ramosa","Herb, up to 30 cm high . Leaves chartaceous , linear , 4.5-9 x 0.3-0.7 cm , exserting inflorescences keeping these hidden; primary vein sunken above, prominent beneath, secondary veins not visible. Inflorescence sometimes composed of 3 racemes, 2.5-5 cm long , including peduncle of 1.5-2 cm long ; bracts leaf-like, up to 45 mm long, smaller in upper part , bracteoles ovate , ca. 2 mm long ; pedicels 0.5-1 mm long . Flowers horizontal or slightly erect , irregularly arranged; calyx 5 mm long , calyx lobes 2.5-3.5 x 1.5 mm ; corolla white tinged with pink , 9-10 mm long , corolla lobes erect or in all directions , ca. 4.5 x 1.5 mm , apex acuminate ; filaments ca. 2.5 mm long , anthers 2-2.5 mm long ; style ca. 2 mm long , stigma lobes 1 x 0.5 mm . Fruiting pedicel ca. 1.5 mm long . Fruit ovoid , 6 x 2.5 mm ; seeds 0.3 mm in diam."
"taxon-3-Coutoubea_reflexa","Annual herb, 10-100 cm high , woody at base . Stem at base 0.2-0.7 cm in diam. , terete, sometimes angular in upper part , smooth , simple or poorly branched; internodes 0.5-6.5(-15.5) cm long . Leaves sessile, coriaceous , narrowly elliptic or narrowly obovate , 1.5-10 x 0.2-1.5 cm , above shiny, below dull , base narrowly cuneate , semi-amplexicaule; primary vein slightly prominent above, prominent beneath, secondary veins, if visible, slightly prominent beneath. Inflorescence terminal or axillary , composed of 2-3 spikes, 4-32 cm long , including peduncle of up to 11.5 cm long ; bracts and bracteoles ovate , 2.5-4.5 mm long , acuminate . Flowers horizontal or slightly erect , sessile, loose, decussate; calyx green , coriaceous , 8-10 mm long , calyx lobes triangular-ovate , 4-6 x 1.5-2 mm , apex acuminate ; corolla white to pale pink, in throat green , chartaceous , 15-19 mm long , corolla lobes reflexed, narrowly ovate , 7-9 x 2-5 mm , apex acuminate ; filaments white , 3 mm long , anthers yellow , 4-5 mm long ; ovary ovoid or fusiform , 4-7 x 1.5 mm , style white , 3-4 mm long , stigma lobes pale yellow , cupshaped, 1-2 x 0.5-2 mm . Fruit (narrowly) ovoid , 7-8 x 2-3 mm ; seeds 0.5 mm in diam."
