WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000337412,distribution,EN,"Thailand, Gabon, Madagascar, Mauritius, Sri Lanka (type), Vietnam, Cambodia, W. Malesia.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337412,Forest Herbarium,All rights reserved,"Actinoschoenus thouarsii. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 419. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02036,6,4
wfo-0000337413,distribution,EN,"From India (type) through Malesia to Australia, also S. China and Taiwan to Micronesia and the Bonin Is.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000337413,Forest Herbarium,All rights reserved,"Actinoscirpus grossus. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 274. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01833,6,4
wfo-0000340708,distribution,EN,Thailand (type) and Indo-China.,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340708,Forest Herbarium,All rights reserved,"Ascolepis dipsacoides siamensis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 403. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02015,6,4
wfo-0000340746,distribution,EN,"Thailand, Tropical Africa (Angola, type), Vietnam.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000340746,Forest Herbarium,All rights reserved,"Ascolepis pusilla. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 405. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02016,6,4
wfo-0000341696,distribution,EN,Afghanistan and Turkestan through N. India (type) eastwards to Indo-China.,"D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000341696,Forest Herbarium,All rights reserved,"Bolboschoenus maritimus affinis. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 271. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01831,6,4
wfo-0000342079,distribution,EN,"Old World tropics and subtropics (India, type); also S.E. USA.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342079,Forest Herbarium,All rights reserved,"Bulbostylis barbata. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 345. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01934,6,4
wfo-0000342153,distribution,EN,"Widespread in the Old World tropics (India, type).","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342153,Forest Herbarium,All rights reserved,"Bulbostylis densa. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01932,6,4
wfo-0000342305,distribution,EN,"Widespread in tropical Africa (Madagascar, type) and Asia.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000342305,Forest Herbarium,All rights reserved,"Bulbostylis puberula. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 343. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01933,6,4
wfo-0000344453,distribution,EN,"Thailand, S. China (type), Hainan, Vietnam, Sumatra and Java.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344453,Forest Herbarium,All rights reserved,"Carex anomocarya. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 472. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02109,6,4
wfo-0000344790,distribution,EN,"Thailand, India (type) to Taiwan, Malesia.","D.A. Simpson, T. Koyama",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000344790,Forest Herbarium,All rights reserved,"Carex baccans. Flora of Thailand. Vol. 6. Part 4, 1998. Pg. 452. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02079,6,4
