WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000328936,ver-THA-0000328936.01,khao kluai (ขาวกล้วย)(General),0.0,ref-THA-0000328936,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02951,Forest Herbarium,All rights reserved,"Acmena acuminatissima. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 780. Accessed 2021-07-31",7,4
wfo-0000328936,ver-THA-0000328936.02,khao na (ขาวนา)(General),0.0,ref-THA-0000328936,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02951,Forest Herbarium,All rights reserved,"Acmena acuminatissima. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 780. Accessed 2021-07-31",7,4
wfo-0000532305,ver-THA-0000532305.01,kafak lueang (กาฝากเหลือง)(Narathiwat),0.0,ref-THA-0000532305,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02829,Forest Herbarium,All rights reserved,"Amyema beccarii. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 667. Accessed 2021-07-31",7,4
wfo-0000310830,ver-THA-0000310830.01,siao noi (เสียวน้อย)(Ubon Ratchathani),0.0,ref-THA-0000310830,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",7,4
wfo-0000310830,ver-THA-0000310830.02,son hom (สนหอม)(Chanthaburi),0.0,ref-THA-0000310830,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",7,4
wfo-0000310830,ver-THA-0000310830.03,"kan thin daeng (ก้านถินแดง)(Surat Thani, Pattani)",0.0,ref-THA-0000310830,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",7,4
wfo-0000310830,ver-THA-0000310830.04,"son na (สนนา)(Surat Thani, Pattani)",0.0,ref-THA-0000310830,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",7,4
wfo-0000310830,ver-THA-0000310830.05,son soi (สนสร้อย)(Nakhon Si Thammarat),0.0,ref-THA-0000310830,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",7,4
wfo-0000310830,ver-THA-0000310830.06,son sai (สนทราย)(Pattani),0.0,ref-THA-0000310830,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",7,4
wfo-0000310830,ver-THA-0000310830.07,son thet (สนเทศ)(Pattani),0.0,ref-THA-0000310830,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",7,4
