WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000310830,"The dried leaves are used either as a herbal tea which relieves fever and sunstroke or as a clothes preservative. The essential oils are used in scents and soaps. The wood is hard, dark brown and durable but rarely of sufficient diameter for building.",use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000310830,7,4,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953
wfo-0000573923,"Root used in decoction as part of mixed drug, against stones in the urinary tract, crushed leaves applied to burns.",use,EN,"P. Opie, J. Parnell",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000573923,7,4,"Buddleja asiatica. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 656. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02820
wfo-0001233989,Fruits are edible. A decoction of the leaves can be used as an antiseptic and to treat stomach complaints.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001233989,7,4,"Cleistocalyx nervosum paniala. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 788. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02960
wfo-0000938025,The wood is used for the handles of tools and other small objects. The leaves are strongly astringent.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000938025,7,4,"Decaspermum parviflorum parviflorum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 793. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02966
wfo-0001366308,The wood is used for the handles of tools and other small objects. The leaves are strongly astringent.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001366308,7,4,"Decaspermum parviflorum quadripartitum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 793. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02967
wfo-0001229927,Decoction of the whole plant is used as an emetics and anti-febrifuge.,use,EN,T. Wongprasert,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001229927,7,4,"Dichroa febrifuga. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 662. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02826
wfo-0000954651,Cultivated as an ornamental.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954651,7,4,"Eucalyptus cinerea. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 795. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02971
wfo-0000954656,Cultivated for its wood which is usually used for paper and pulp-making.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954656,7,4,"Eucalyptus citriodora. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 795. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02972
wfo-0000954796,Cultivated for its wood which is usually used for paper and pulp-making. Fallen pieces of the bark is mixed with other plant material and chewed in Indonesia.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954796,7,4,"Eucalyptus deglupta. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 795. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02973
wfo-0000954998,"Cultivated for its wood. The oil may be used as a febrifuge, vermifuge and antibiotic.",use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954998,7,4,"Eucalyptus globulus. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 796. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02974
wfo-0001086255,Cultivated for its timber.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001086255,7,4,"Eucalyptus grandis. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 796. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02975
wfo-0000956012,Cultivated for its timber and as a source of pollen and nectar for honey. The oil is reportedly midly anesthetic and antiseptic.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000956012,7,4,"Eucalyptus tereticornis. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 797. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02977
wfo-0000226621,A refreshing herbal tea is made from the leaves. The wood is used for the handles of tools.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000226621,7,4,"Leptospermum javanicum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 800. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02983
wfo-0000284421,"The fruit is rich in vitamin C and is eaten either raw or stewed or is made into jam or jelly or canned. The juice of the fruit is sometimes drunk. The leaves, which contain 10% tannin, are used to dye silk and cotton black and a decoction from them is also used to treat diarrhoea, stomach-ache, intestinal worms and as a skin lotion. The wood is used for the handles of small tools. <i>Psidium cujavillus</i>, a form with small toothed leaves, is occasionally grown.",use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000284421,7,4,"Psidium guajava. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 803. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02987
wfo-0000296296,"The wood is very hard and durable and is used for small components of house construction. Apparently, this species has similar pharmacological properties to <i>Rhodomyrtus tomentosa</i>.",use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000296296,7,4,"Rhodamnia dumetorum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 806. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02993
wfo-0000296387,"The fruit is edible. The leaves, roots and fruits appear to relieve digestive complaints of various types and a decoction can be used externally to wash and clean wounds.",use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000296387,7,4,"Rhodomyrtus tomentosa. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 809. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02996
wfo-0000318208,Fruits are edible.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000318208,7,4,"Syzygium albiflorum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 828. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03000
wfo-0000318257,Fruits are edible. The grated bark can be added to water and may be used to treat thrush.,use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000318257,7,4,"Syzygium aqueum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 831. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03005
wfo-0000318267,"The source of Clove oil, used as an antibacterial and antifungal agent, as a local anethesetic and as a mouth deodorant.",use,EN,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000318267,7,4,"Syzygium aromaticum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 832. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03006
