"taxonID","locality","localityType","distributionText"
"taxon-1b-Abolboda_acaulis","S Venezuela","region","Distribution: SW Guyana W through S Venezuela to Cerro Yapacana in T.F. Amazonas , often admixed with the type variety."
"taxon-1b-Abolboda_acaulis","Cerro Yapacana in T.F. Amazonas","region","Distribution: SW Guyana W through S Venezuela to Cerro Yapacana in T.F. Amazonas , often admixed with the type variety."
"taxon-2-Abolboda_americana","South America","continent","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","SE Colombia","region","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","French Guiana","country","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","Amazonian and NE coastal Brazil","region","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","Amapa","state","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","Amazonas","state","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","Bahia","state","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","Paraiba","state","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","Para","state","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-2-Abolboda_americana","Trinidad","region","Distribution: South America from SE Colombia E to French Guiana S into Amazonian and NE coastal Brazil ( Amapa , Amazonas , Bahia , Paraiba , Para ); Trinidad ."
"taxon-3-Abolboda_grandis","South America","continent","Distribution: South America , Colombia E to Suriname , south into Amazonian Brazil ."
"taxon-3-Abolboda_grandis","Colombia","country","Distribution: South America , Colombia E to Suriname , south into Amazonian Brazil ."
"taxon-3-Abolboda_grandis","Suriname","country","Distribution: South America , Colombia E to Suriname , south into Amazonian Brazil ."
"taxon-3-Abolboda_grandis","Amazonian Brazil","region","Distribution: South America , Colombia E to Suriname , south into Amazonian Brazil ."
"taxon-3a-Abolboda_grandis","SE Colombia","region","Distribution: SE Colombia E to Suriname , S into Amazonian Brazil ."
"taxon-3a-Abolboda_grandis","Suriname","country","Distribution: SE Colombia E to Suriname , S into Amazonian Brazil ."
"taxon-3a-Abolboda_grandis","Amazonian Brazil","region","Distribution: SE Colombia E to Suriname , S into Amazonian Brazil ."
"taxon-3b-Abolboda_grandis","Amazonas","state","Distribution: Amazonas , Venezuela E to Suriname , S into Amazonian Brazil"
"taxon-3b-Abolboda_grandis","Venezuela","country","Distribution: Amazonas , Venezuela E to Suriname , S into Amazonian Brazil"
"taxon-3b-Abolboda_grandis","Suriname","country","Distribution: Amazonas , Venezuela E to Suriname , S into Amazonian Brazil"
"taxon-3b-Abolboda_grandis","Amazonian Brazil","region","Distribution: Amazonas , Venezuela E to Suriname , S into Amazonian Brazil"
"taxon-4-Abolboda_killipii","Amazonas","state","Distribution: Amazonas E through Bolivar , Venezuela to Suriname , S into Amazonian Brazil ."
"taxon-4-Abolboda_killipii","Bolivar","state","Distribution: Amazonas E through Bolivar , Venezuela to Suriname , S into Amazonian Brazil ."
"taxon-4-Abolboda_killipii","Venezuela","country","Distribution: Amazonas E through Bolivar , Venezuela to Suriname , S into Amazonian Brazil ."
"taxon-4-Abolboda_killipii","Suriname","country","Distribution: Amazonas E through Bolivar , Venezuela to Suriname , S into Amazonian Brazil ."
"taxon-4-Abolboda_killipii","Amazonian Brazil","region","Distribution: Amazonas E through Bolivar , Venezuela to Suriname , S into Amazonian Brazil ."
"taxon-5-Abolboda_macrostachya","SE Colombia","region","Distribution: SE Colombia E across S Venezuela into Guyana , S into contiguous Amazonian Brazil ( Amazonas , Terr. Roraima ). Two varieties, but only one of these presently known from the Guianas ."
"taxon-5-Abolboda_macrostachya","S Venezuela","region","Distribution: SE Colombia E across S Venezuela into Guyana , S into contiguous Amazonian Brazil ( Amazonas , Terr. Roraima ). Two varieties, but only one of these presently known from the Guianas ."
"taxon-5-Abolboda_macrostachya","Guyana","country","Distribution: SE Colombia E across S Venezuela into Guyana , S into contiguous Amazonian Brazil ( Amazonas , Terr. Roraima ). Two varieties, but only one of these presently known from the Guianas ."
"taxon-5-Abolboda_macrostachya","contiguous Amazonian Brazil","region","Distribution: SE Colombia E across S Venezuela into Guyana , S into contiguous Amazonian Brazil ( Amazonas , Terr. Roraima ). Two varieties, but only one of these presently known from the Guianas ."
"taxon-5-Abolboda_macrostachya","Amazonas","state","Distribution: SE Colombia E across S Venezuela into Guyana , S into contiguous Amazonian Brazil ( Amazonas , Terr. Roraima ). Two varieties, but only one of these presently known from the Guianas ."
"taxon-5-Abolboda_macrostachya","Terr. Roraima","state","Distribution: SE Colombia E across S Venezuela into Guyana , S into contiguous Amazonian Brazil ( Amazonas , Terr. Roraima ). Two varieties, but only one of these presently known from the Guianas ."
"taxon-5-Abolboda_macrostachya","Guianas","region","Distribution: SE Colombia E across S Venezuela into Guyana , S into contiguous Amazonian Brazil ( Amazonas , Terr. Roraima ). Two varieties, but only one of these presently known from the Guianas ."
"taxon-5a-Abolboda_macrostachya","Amazonian Brazil","region","Distribution: Amazonian Brazil ( Amazonas , Terr. Roraima ), S Venezuela ( Amazonas ) and contiguous SE Colombia ."
"taxon-5a-Abolboda_macrostachya","Amazonas","state","Distribution: Amazonian Brazil ( Amazonas , Terr. Roraima ), S Venezuela ( Amazonas ) and contiguous SE Colombia ."
"taxon-5a-Abolboda_macrostachya","Terr. Roraima","state","Distribution: Amazonian Brazil ( Amazonas , Terr. Roraima ), S Venezuela ( Amazonas ) and contiguous SE Colombia ."
"taxon-5a-Abolboda_macrostachya","S Venezuela","region","Distribution: Amazonian Brazil ( Amazonas , Terr. Roraima ), S Venezuela ( Amazonas ) and contiguous SE Colombia ."
"taxon-5a-Abolboda_macrostachya","Amazonas","state","Distribution: Amazonian Brazil ( Amazonas , Terr. Roraima ), S Venezuela ( Amazonas ) and contiguous SE Colombia ."
"taxon-5a-Abolboda_macrostachya","contiguous SE Colombia","region","Distribution: Amazonian Brazil ( Amazonas , Terr. Roraima ), S Venezuela ( Amazonas ) and contiguous SE Colombia ."
"taxon-5b-Abolboda_macrostachya","Cerro Sipapo","locality","Distribution: Cerro Sipapo in Amazonas , E through S Bolivar , Venezuela , E to E Guyana ."
"taxon-5b-Abolboda_macrostachya","Amazonas","state","Distribution: Cerro Sipapo in Amazonas , E through S Bolivar , Venezuela , E to E Guyana ."
"taxon-5b-Abolboda_macrostachya","S Bolivar","region","Distribution: Cerro Sipapo in Amazonas , E through S Bolivar , Venezuela , E to E Guyana ."
"taxon-5b-Abolboda_macrostachya","Venezuela","country","Distribution: Cerro Sipapo in Amazonas , E through S Bolivar , Venezuela , E to E Guyana ."
"taxon-5b-Abolboda_macrostachya","E Guyana","region","Distribution: Cerro Sipapo in Amazonas , E through S Bolivar , Venezuela , E to E Guyana ."
"taxon-6-Abolboda_poarchon","Suriname","country","Distribution: Suriname (?) S through Amazonian Brazil , central Brazil , to Paraguay ."
"taxon-6-Abolboda_poarchon","Amazonian Brazil","region","Distribution: Suriname (?) S through Amazonian Brazil , central Brazil , to Paraguay ."
"taxon-6-Abolboda_poarchon","central Brazil","region","Distribution: Suriname (?) S through Amazonian Brazil , central Brazil , to Paraguay ."
"taxon-6-Abolboda_poarchon","Paraguay","country","Distribution: Suriname (?) S through Amazonian Brazil , central Brazil , to Paraguay ."
"taxon-7-Abolboda_pulchella","SE Colombia","region","Distribution: SE Colombia E to French Guiana , southward E of the Andes deep into central Brazil ( Minas Gerais , Sao Paulo )."
"taxon-7-Abolboda_pulchella","French Guiana","country","Distribution: SE Colombia E to French Guiana , southward E of the Andes deep into central Brazil ( Minas Gerais , Sao Paulo )."
"taxon-7-Abolboda_pulchella","E of the Andes","region","Distribution: SE Colombia E to French Guiana , southward E of the Andes deep into central Brazil ( Minas Gerais , Sao Paulo )."
"taxon-7-Abolboda_pulchella","central Brazil","region","Distribution: SE Colombia E to French Guiana , southward E of the Andes deep into central Brazil ( Minas Gerais , Sao Paulo )."
"taxon-7-Abolboda_pulchella","Minas Gerais","state","Distribution: SE Colombia E to French Guiana , southward E of the Andes deep into central Brazil ( Minas Gerais , Sao Paulo )."
"taxon-7-Abolboda_pulchella","Sao Paulo","state","Distribution: SE Colombia E to French Guiana , southward E of the Andes deep into central Brazil ( Minas Gerais , Sao Paulo )."
"taxon-2-ORECTANTHE","S Venezuela","region","Distribution: S Venezuela from Amazonas E into SW Guyana and in contiguous highland Brazil on the Roraima sandstones, usually in boggy pockets amongst rocks and in full sun, at medium to high elevations, 500-2700 m."
"taxon-2-ORECTANTHE","Amazonas","state","Distribution: S Venezuela from Amazonas E into SW Guyana and in contiguous highland Brazil on the Roraima sandstones, usually in boggy pockets amongst rocks and in full sun, at medium to high elevations, 500-2700 m."
"taxon-2-ORECTANTHE","SW Guyana","region","Distribution: S Venezuela from Amazonas E into SW Guyana and in contiguous highland Brazil on the Roraima sandstones, usually in boggy pockets amongst rocks and in full sun, at medium to high elevations, 500-2700 m."
"taxon-2-ORECTANTHE","contiguous highland Brazil","region","Distribution: S Venezuela from Amazonas E into SW Guyana and in contiguous highland Brazil on the Roraima sandstones, usually in boggy pockets amongst rocks and in full sun, at medium to high elevations, 500-2700 m."
"taxon-2-ORECTANTHE","Roraima","state","Distribution: S Venezuela from Amazonas E into SW Guyana and in contiguous highland Brazil on the Roraima sandstones, usually in boggy pockets amongst rocks and in full sun, at medium to high elevations, 500-2700 m."
"taxon-1-Orectanthe_ptaritepuiana","Venezuela","country","Distribution: Venezuela , across S Bolivar E into SE Guyana in rocky, high-elevation savanna over Roraima Sandstone, 1500-2500 m."
"taxon-1-Orectanthe_ptaritepuiana","S Bolivar","region","Distribution: Venezuela , across S Bolivar E into SE Guyana in rocky, high-elevation savanna over Roraima Sandstone, 1500-2500 m."
"taxon-1-Orectanthe_ptaritepuiana","Guyana","country","Distribution: Venezuela , across S Bolivar E into SE Guyana in rocky, high-elevation savanna over Roraima Sandstone, 1500-2500 m."
"taxon-1-Orectanthe_ptaritepuiana","Roraima","state","Distribution: Venezuela , across S Bolivar E into SE Guyana in rocky, high-elevation savanna over Roraima Sandstone, 1500-2500 m."
"taxon-2-Orectanthe_sceptrum","Amazonas","state","Distribution: Amazonas , Venezuela E to Guyana and S in contiguous Brazil , in boggy rocky open sites atop Roraima Sandstone, 500-2700 m."
"taxon-2-Orectanthe_sceptrum","Venezuela","country","Distribution: Amazonas , Venezuela E to Guyana and S in contiguous Brazil , in boggy rocky open sites atop Roraima Sandstone, 500-2700 m."
"taxon-2-Orectanthe_sceptrum","Guyana","country","Distribution: Amazonas , Venezuela E to Guyana and S in contiguous Brazil , in boggy rocky open sites atop Roraima Sandstone, 500-2700 m."
"taxon-2-Orectanthe_sceptrum","contiguous Brazil","region","Distribution: Amazonas , Venezuela E to Guyana and S in contiguous Brazil , in boggy rocky open sites atop Roraima Sandstone, 500-2700 m."
"taxon-2-Orectanthe_sceptrum","Roraima","state","Distribution: Amazonas , Venezuela E to Guyana and S in contiguous Brazil , in boggy rocky open sites atop Roraima Sandstone, 500-2700 m."
"taxon-3-XYRIS","worldwide","world","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-3-XYRIS","east Asia","continental region","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-3-XYRIS","Australia","continent","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-3-XYRIS","temperate to tropical America","continental region","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-3-XYRIS","Guayana Highlands","region","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-3-XYRIS","Amazonia","region","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-3-XYRIS","Brazilian Planalto","region","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-3-XYRIS","Guianas","region","Distribution: A genus of over 200 species worldwide , represented in east Asia and Australia and particularly in temperate to tropical America with greatest diversity and abundance in the savannas of the Guayana Highlands , in Amazonia and the Brazilian Planalto . 26 species are known from the Guianas ."
"taxon-1-Xyris_albescens","Amazonas","state","Distribution: Amazonas E through Bolivar , Venezuela , E to W Guyana"
"taxon-1-Xyris_albescens","Bolivar","state","Distribution: Amazonas E through Bolivar , Venezuela , E to W Guyana"
"taxon-1-Xyris_albescens","Venezuela","country","Distribution: Amazonas E through Bolivar , Venezuela , E to W Guyana"
"taxon-1-Xyris_albescens","E to W Guyana","region","Distribution: Amazonas E through Bolivar , Venezuela , E to W Guyana"
"taxon-2-Xyris_anceps","South America","continent","Distribution: Widespread and weedy in South America from French Guiana S, mostly in disturbed lowland sites, to S Brazil ; Africa (including Madagascar )."
"taxon-2-Xyris_anceps","French Guiana","country","Distribution: Widespread and weedy in South America from French Guiana S, mostly in disturbed lowland sites, to S Brazil ; Africa (including Madagascar )."
"taxon-2-Xyris_anceps","S Brazil","region","Distribution: Widespread and weedy in South America from French Guiana S, mostly in disturbed lowland sites, to S Brazil ; Africa (including Madagascar )."
"taxon-2-Xyris_anceps","Africa","continent","Distribution: Widespread and weedy in South America from French Guiana S, mostly in disturbed lowland sites, to S Brazil ; Africa (including Madagascar )."
"taxon-2-Xyris_anceps","Madagascar","country","Distribution: Widespread and weedy in South America from French Guiana S, mostly in disturbed lowland sites, to S Brazil ; Africa (including Madagascar )."
"taxon-3-Xyris_bicephala","Gran Sabana","region","Distribution: Gran Sabana of Bolivar E to SE Guyana in boggy savanna over Roraima Sandstone, 800-2400 m."
"taxon-3-Xyris_bicephala","Bolivar","state","Distribution: Gran Sabana of Bolivar E to SE Guyana in boggy savanna over Roraima Sandstone, 800-2400 m."
"taxon-3-Xyris_bicephala","E to SE Guyana","region","Distribution: Gran Sabana of Bolivar E to SE Guyana in boggy savanna over Roraima Sandstone, 800-2400 m."
"taxon-3-Xyris_bicephala","Roraima","state","Distribution: Gran Sabana of Bolivar E to SE Guyana in boggy savanna over Roraima Sandstone, 800-2400 m."
"taxon-4-Xyris_concinna","Plateau crests across S Bolivar","region","Distribution: Plateau crests across S Bolivar , Venezuela to Venezuela-Guyana border at Mt. Roraima"
"taxon-4-Xyris_concinna","Venezuela","country","Distribution: Plateau crests across S Bolivar , Venezuela to Venezuela-Guyana border at Mt. Roraima"
"taxon-4-Xyris_concinna","Venezuela-Guyana border","region","Distribution: Plateau crests across S Bolivar , Venezuela to Venezuela-Guyana border at Mt. Roraima"
"taxon-4-Xyris_concinna","Mt. Roraima","locality","Distribution: Plateau crests across S Bolivar , Venezuela to Venezuela-Guyana border at Mt. Roraima"
"taxon-5-Xyris_connosepala","Suriname","country","Distribution: Known only from the type locality, in wet Sphagnum-filled cracks in rocks atop Thble Mountain, Suriname , 300-400 m."
"taxon-6-Xyris_cyperoides","S Bolivar","region","Distribution: S Bolivar , Venezuela , E to Suriname and in contiguous Brazil"
"taxon-6-Xyris_cyperoides","Venezuela","country","Distribution: S Bolivar , Venezuela , E to Suriname and in contiguous Brazil"
"taxon-6-Xyris_cyperoides","Suriname","country","Distribution: S Bolivar , Venezuela , E to Suriname and in contiguous Brazil"
"taxon-6-Xyris_cyperoides","contiguous Brazil","region","Distribution: S Bolivar , Venezuela , E to Suriname and in contiguous Brazil"
"taxon-7-Xyris_decussata","Chimanta Massif","region","Distribution: Chimanta Massif , Bolivar , Venezuela E to Mt. Roraima on the border of Venezuela , Brazil and Guyana"
"taxon-7-Xyris_decussata","Bolivar","state","Distribution: Chimanta Massif , Bolivar , Venezuela E to Mt. Roraima on the border of Venezuela , Brazil and Guyana"
"taxon-7-Xyris_decussata","Venezuela","country","Distribution: Chimanta Massif , Bolivar , Venezuela E to Mt. Roraima on the border of Venezuela , Brazil and Guyana"
"taxon-7-Xyris_decussata","Mt. Roraima","locality","Distribution: Chimanta Massif , Bolivar , Venezuela E to Mt. Roraima on the border of Venezuela , Brazil and Guyana"
"taxon-7-Xyris_decussata","Venezuela","country","Distribution: Chimanta Massif , Bolivar , Venezuela E to Mt. Roraima on the border of Venezuela , Brazil and Guyana"
"taxon-7-Xyris_decussata","Brazil","country","Distribution: Chimanta Massif , Bolivar , Venezuela E to Mt. Roraima on the border of Venezuela , Brazil and Guyana"
"taxon-7-Xyris_decussata","Guyana","country","Distribution: Chimanta Massif , Bolivar , Venezuela E to Mt. Roraima on the border of Venezuela , Brazil and Guyana"
"taxon-8-Xyris_fallax","Colombia","country","Distribution: Colombia E to French Guiana and Trinidad , S east of the Andes into the Planalto of Brazil"
"taxon-8-Xyris_fallax","French Guiana","country","Distribution: Colombia E to French Guiana and Trinidad , S east of the Andes into the Planalto of Brazil"
"taxon-8-Xyris_fallax","Trinidad","region","Distribution: Colombia E to French Guiana and Trinidad , S east of the Andes into the Planalto of Brazil"
"taxon-8-Xyris_fallax","Andes","region","Distribution: Colombia E to French Guiana and Trinidad , S east of the Andes into the Planalto of Brazil"
"taxon-8-Xyris_fallax","Planalto of Brazil","region","Distribution: Colombia E to French Guiana and Trinidad , S east of the Andes into the Planalto of Brazil"
"taxon-9-Xyris_guianensis","S Colombia","region","Distribution: S Colombia E across S Venezuela to Suriname and in contiguous Brazil (to Goias?)"
"taxon-9-Xyris_guianensis","S Venezuela","region","Distribution: S Colombia E across S Venezuela to Suriname and in contiguous Brazil (to Goias?)"
"taxon-9-Xyris_guianensis","Suriname","country","Distribution: S Colombia E across S Venezuela to Suriname and in contiguous Brazil (to Goias?)"
"taxon-9-Xyris_guianensis","contiguous Brazil (to Goias?)","region","Distribution: S Colombia E across S Venezuela to Suriname and in contiguous Brazil (to Goias?)"
"taxon-10-Xyris_hymenachne","SE Colombia","region","Distribution: SE Colombia E to Mt. Roraima , Guyana , and in Brazil E of the Andes S to Santa Catarina , SE Brazil ."
"taxon-10-Xyris_hymenachne","Mt. Roraima","locality","Distribution: SE Colombia E to Mt. Roraima , Guyana , and in Brazil E of the Andes S to Santa Catarina , SE Brazil ."
"taxon-10-Xyris_hymenachne","Guyana","country","Distribution: SE Colombia E to Mt. Roraima , Guyana , and in Brazil E of the Andes S to Santa Catarina , SE Brazil ."
"taxon-10-Xyris_hymenachne","Brazil","country","Distribution: SE Colombia E to Mt. Roraima , Guyana , and in Brazil E of the Andes S to Santa Catarina , SE Brazil ."
"taxon-10-Xyris_hymenachne","Andes","region","Distribution: SE Colombia E to Mt. Roraima , Guyana , and in Brazil E of the Andes S to Santa Catarina , SE Brazil ."
"taxon-10-Xyris_hymenachne","Santa Catarina","state","Distribution: SE Colombia E to Mt. Roraima , Guyana , and in Brazil E of the Andes S to Santa Catarina , SE Brazil ."
"taxon-10-Xyris_hymenachne","SE Brazil","region","Distribution: SE Colombia E to Mt. Roraima , Guyana , and in Brazil E of the Andes S to Santa Catarina , SE Brazil ."
"taxon-11-Xyris_involucrata","SE Colombia","region","Distribution: SE Colombia E through S Venezuela to Guyana and in contiguous Brazil ."
"taxon-11-Xyris_involucrata","S Venezuela","region","Distribution: SE Colombia E through S Venezuela to Guyana and in contiguous Brazil ."
"taxon-11-Xyris_involucrata","Guyana","country","Distribution: SE Colombia E through S Venezuela to Guyana and in contiguous Brazil ."
"taxon-11-Xyris_involucrata","contiguous Brazil","region","Distribution: SE Colombia E through S Venezuela to Guyana and in contiguous Brazil ."
"taxon-12-Xyris_jupicai","South America","continent","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-12-Xyris_jupicai","Andean Colombia","region","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-12-Xyris_jupicai","French Guiana","country","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-12-Xyris_jupicai","Trinidad","region","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-12-Xyris_jupicai","South America","continent","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-12-Xyris_jupicai","Andes","region","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-12-Xyris_jupicai","Argentina","country","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-12-Xyris_jupicai","in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces","continental region","Distribution: In South America from Andean Colombia eastward to French Guiana and Trinidad , and southward through South America E of the Andes to Argentina ; in North America through the Atlantic and Gulf Coastal Plain into adjacent provinces ."
"taxon-13-Xyris_kukenaniana","Mt. Roraima","locality","Distribution: Known only from the type locality, which is near Mt. Roraima and to be expected there."
"taxon-14-Xyris_lanulobractea","Gran Sabana","region","Distribution: Gran Sabana of S Bolivar , Venezuela E to SW Guyana and contiguous Amazonian Brazil"
"taxon-14-Xyris_lanulobractea","S Bolivar","region","Distribution: Gran Sabana of S Bolivar , Venezuela E to SW Guyana and contiguous Amazonian Brazil"
"taxon-14-Xyris_lanulobractea","Venezuela","country","Distribution: Gran Sabana of S Bolivar , Venezuela E to SW Guyana and contiguous Amazonian Brazil"
"taxon-14-Xyris_lanulobractea","SW Guyana","region","Distribution: Gran Sabana of S Bolivar , Venezuela E to SW Guyana and contiguous Amazonian Brazil"
