"taxonID","description"
"taxon-5-Abolboda_macrostachya","Smooth, tufted, often robust perennial, 15-20 cm high from a simple or branched, caudiciform rhizome to 2 cm thick . Leaves linear-lorate to linear-triangular, 7-45 cm x 6-25 mm , compressed, flat to subconduplicate , margins thin, hyaline, entire , tip subulate , surfaces pale green to glaucous . Scape stiff , fistulose, terete to angulate-sulcate , distally 2-4.2 mm thick , often reddened , scape bracts (1-)2(-3) equidistant pairs , lance-linear to oblong , 1-6.5 cm ; spikes cylindric-ellipsoid to lance-cylindric , 3.5-7(-10) x 1.5 cm , multiflowered , all bracts flowering or lowermost empty, erect , tightly spirally imbricate, ovate to oblong-ovate, 14-20 mm , acute or short acuminate , margins broad, thin, hyaline, dorsal area apically raised . Sepals 2 , lateral , strongly folded, lance-elliptic, 15-23 mm , acute tips exserted, keels broad, entire ; corolla 20-40 mm , blue-violet ; anthers 3-4 mm ; staminodes filamentous or lacking; lateral stylar appendages recurved , flabellate-clavate , 3-3.5 mm . Capsule obovoid , 6-10 mm , valve tips acuminate or sharply bifid , smooth ; seeds variously faceted, ca. 1 mm , with several strong longitudinal ribs connected by transverse lower ridges ."
"taxon-5a-Abolboda_macrostachya","Plant 17-55 cm high . Leaves lorate-linear to linear-triangular , 7-35 cm x (4-)6-20 mm . Scapes distally 2-3 mm thick , scape bracts (1-)2(-3) pairs , to 4 cm ; spikes 3.5-8 x 0.8-1 cm , flowering bracts 14-16 mm . Sepals 15-17 mm . Capsule 6-7 mm ."
"taxon-5b-Abolboda_macrostachya","Like var. macrostachya, even more robust, to 120 cm , rhizome to 10 cm x 10-20 mm . Leaves mostly linear-lorate , 15-45 cm x 10-25 mm , flat or folded . Scapes distally 3-4.2 mm thick , scape bracts 1(-2) pairs , 4-6.5 cm ; spikes 4-7(-10) x l-1.5 cm , floral bracts 14-20 mm . Sepals 16-23 mm , anthers 3.5-4 mm . Capsule 9-10 mm , valve tips narrowly bifid ."
"taxon-6-Abolboda_poarchon","Coarse to slender , smooth , stout-rhizomatous perennial, stems short . Leaves often excurved, stiff , (6-)10-25 cm , blades compressed but firm , linear to linear-triangular, 2-4 mm wide , abruptly acute to acuminate or subulate-aristate , margins thickened-rounded, sharply revolute, surface coarsely veined. Scape 10-40 cm , distally terete, 1.5-2.1 mm thick , rarely sulcate , scape bracts 1 pair , mostly unequal, oblong-linear , (2-)3-5 cm ; spikes variable in size and pigmentation, narrowly turbinate to obovate, ellipsoid or ovoid , 1.5-3 cm , flowers several to many , all bracts markedly shorter than sepals , ovate, 9-13 mm , acuminate-aristate . Lateral sepals incurved, 10-16 mm , margins scarious, broad, pale , keel thin, broad, spinulose-tipped; corolla 14-16 mm , blue or blue-violet ; anthers 2-2.5 mm ; lateral stylar appendages reflexed, flattened-clavate, basally auriculate . Capsule ellipsoid , ca. 4 mm long , valve tips short-acuminate , papillose ; seeds ovoid to ellipsoid or subprismatic, 0.7-0.8 mm , dark brown to black , coarsely and irregularly ribbed, the intervals broad , nearly smooth ."
"taxon-7-Abolboda_pulchella","Smooth, slender , perennial by slender rhizome or by lateral buds from ascending to erect caudices . Leaves often dimorphic, those of juvenile rosettes stubby, scale-like or linear-triangular, curved , to 2 cm , of later rosettes variably elongate-linear , 2-15 cm , strongly convex-backed by a strong midvein , blades otherwise flattened and thin-margined, tips gradually narrowed, terete or trigonous, apically thickened and blunt, sometimes with an excentric aristula or mucro . Scape 10-30 cm x 0.8-1.5 mm (distally) , terete, rarely angulate or sulcate , scale bracts 1 pair , unequal, 1.5-3 cm ; spikes ellipsoid to narrowly obovoid (turbinate) , 8-15 mm , few-flowered , bracts broadly ovate, 6-11 mm , dorsal area broadly ovate, midrib excurrent as short, thick, blunt cusp , margin broad, scarious. Sepals 2 , lanciform, as long as bract, tip slightly exserted, keel curved, entire, acute ; corolla 14-15 mm , light blue-violet ; anthers 2-2.5 mm ; lateral stylar appendages recurved , broadly short-clavate, basally auriculate . Capsule broadly ellipsoid to short-cylindric, 4 mm , apically umbilicate , valve tips bilobed , lobes rounded ; seeds mostly broadly obovoid, 0.5-0.6 mm , nearly black, coarsely irregularly longitudinally thick-ribbed , intervals paler , broad , nearly smooth ."
"taxon-2-ORECTANTHE","Coarse, smooth , perennials 0.5-2 m high ; stems either short, stout, producing dense basal rosettes, or lax, decumbent, elongate and cloaked by higher, looser spirals of leaves. Leaves polystichous, narrowly panduriform, 5-40 cm , firm, bases dilated, clasping with a broad, maroon or red-brown patch , blades variably linear, lingulate to flat, finely multiveined, apically sharply subulate , margins thin, entire aging lacerate . Scapes 1-several from axils of upper leaves, fistulose, terete , 0.2-2 m , to 2 cm thick at base ; spikes burr-like, multiflorous , hemispheric to broadly turbinate or globose, 5-10 cm broad across spreading sepal tips ; outer bracts in 1(-2) whorls of 3 , often empty, floral bracts much shorter than sepals , ovate to broadly lanceolate . Sepals 3 , subequal, lanciform-navicular, acuminate, the laterals with broad curved keel, the third thinner and without keel ; petals connate , unequal, forming a spreading -excurved, yellow (rarely reddish) , two-lipped corolla to 6 cm long , limb about as long as excurved tube and throat , trilobed , upper lobe largest, broadest, forming a hood , the lower 2 spreading outward, forward, slightly down and forming the lower lip ; staminodes none ; stamens 3 , adnate to upper corolla tube , filaments longer than anthers , anthers ca. 1 cm long ; placentation axile, style elongate, apically curved , with terminal , patelliform, papillose, later fimbriolate , stigma , stylar appendages linear, firm, doubled back to form an inverted ""U"" , arising from ovary summit around style base and 2-2.4 cm long . Capsule ovoid to obovoid , trilobed , 1.5-2 cm , valves thick, tips shallowly bilobed ; seeds numerous , irregularly curvate-triangular, 2-4 mm , edged with a broad wing around embryo , 1 edge forming a narrow, ascending thumb-like lobe , surface finely curved-striate , lustrous brown ."
"taxon-1-Orectanthe_ptaritepuiana","Stems elongate , often to 15 cm or more , densely leafy but with leaves ascending in high spiral , the growth often sprawling, often branched, erect only toward tip , leaf margins not or indistinctly red-brown . Scapes 2-several ; involucre sepals and corolla as in O. sceptrum ; 3 sterile, land-form bracts, distinctly longer than the inner cephalar bracts and up to 6 cm long ."
"taxon-2-Orectanthe_sceptrum","Stems short, caudiciform , erect , rarely over 20 cm . Leaves many in a strong basal rosette, their margins red-brown . Scapes usually solitary, then much longer than stem , rarely 2 or more ; involucral bracts 3 , all with flowers, broadly ovate to broadly lanciform, in latter case distinctly longer than the inner bracts ."
"taxon-3-XYRIS","Annual to perennial, scapose, rosulate, stems mostly short, cespitose, rarely rhizomatous. Leaves equitant, distichous, sheaths open, clasping, usually broad-based , with margins entire to ciliate or fimbriate , apically either narrowing gradually or abruptly to blade or there producing a ligule or auricle , blades mostly laterally compressed and 2-margined, mostly linear, less often thickened and ventrally sulcate to terete . Scapes single or few per shoot , arising from axillary buds , sheathed at base by a single, bladeless or bladed bract, terminating in a single spike (except in no. 3); spikes cone-like , chaffy-bracted , with 1 to many flowers; bracts in spiral or decussate, the lower 2-several empty, rarely forming a ""leafy"" involucre, commonly grading larger into the few to many flowering bracts , all or some with thicker central zone (dorsal area) of distinctly different texture and color or lacking dorsal area entirely. Sepals 3 , generally hidden by subtending bract with 2 lateral , boat-shaped, free or connate , with variously margined keel and flanking a membranaceous inner (adaxial) sepal which enfolds the corolla in bud, detaching as the flower opens ; petals 3 , free (rarely connate), long-clawed, only the broad blades and claw tips exserted, these mostly yellow (in Africa some are blue) ; staminodes 3 (rarely lacking) , mostly 2-branched with branches bearded ; stamens mostly with flattened filaments and narrow, basifixed, introrse or laterally dehiscent anthers ; ovary 1-or-3-locular , placentation marginal, parietal, basal, central or transitional , style tubular, slender, conduplicate, elongate, 3-branched just above petal claws, each branch terminating in a ""U""-shaped stigma ; stylar appendages absent. Capsules usually thinvalved; seeds (l-) few to many , mostly small and ovoid to fusiform , mostly longitudinally ribbed , opaque or translucent , embryo tiny, basal or lateral-basal ."
"taxon-1-Xyris_albescens","Cespitose perennial, 40-100 cm high , stems short . Leaves spreading-ascending in a narrow fan , elongate-linear , 20-60 cm , sheath at least 1/2 as long as blade, castaneous to red-brown, lustrous , entire , blade flattened , (3-)5-6 mm wide , margin densely white -ciliate . Scape distally somewhat flattened , (2-)2.5-3 mm wide , margins white -ciliate ; spikes broadly ovoid, globose or hemispheric , (1-)1.5 cm , blunt, lustrous brown , many-flowered , empty bracts many , flower bracts larger, narrowly ovate to oblong, 6-9 mm , rounded, entire, often cucullate, convex, dorsal area mostly absent . Lateral sepals equilateral, narrow, 6-7 mm , acute , keel scabro-ciliate to villosulous ; petals narrowly obovate , 6-7 mm ; staminodes bearded , anthers ca. 2.5 mm . Capsule ca. 5 mm , valves septate at base , placentation axile ; seeds fusiform-cylindric , 2-3 mm , including terminal scale of 0.5-0.7 mm ."
"taxon-2-Xyris_anceps","Smooth, soft-based annual, (10-)15-80 cm high . Leaves erect or in a fan , sheath stramineous to pink , keeled, entire , keel papillose , blade 5-30 cm , flattened , margins thin or thickened, then papillose. Scapes distally 1-3 mm wide , 2-ribbed , often flattened , ribs papillose ; spikes broadly ovoid to subglobose or hemispheric , 0.4-1.5 cm , bracts thin, lustrous brown , in spiral, empty bracts few , flower bracts larger, broadly obovate to suborbicular, 45.5 mm , rounded, entire, convex, keeled at apex, there with dorsal area . Lateral sepals free, subequilateral, narrow, 4-5 mm , keel smooth ; petals obovate , ca. 3 mm ; staminodes bearded ; anthers ca. 1 mm . Capsule ca, 3.5 mm , umbilicate, valves firm, lustrous brown , placentation parietal ; seeds ovoid to ellipsoid , 0.35-0.15 mm ."
"taxon-3-Xyris_bicephala","Smooth, cespitose perennial, 25-100 cm high , stems short to elongate, encased in fans of closely imbricate , stiff , castaneous to nearly black leaf bases . Leaves 20-50 cm , blade flattened , 5-10 mm wide , margins densely white -ciliate . Scapes distally flattened , 2.5-4 mm wide , margins densely white -ciliate ; spikes mostly 2 , broadly ovoid to subglobose , 0.8-1.5 cm , deep brown to castaneous , bracts subdecussate , empty ones several , grading into the larger floral ones , these broadly ovate-elliptic to oblong, 5-8 mm , rounded, entire to finely lacerate, rarely red -ciliolate, ecarinate, uniform or with indistinct dorsal area . Lateral sepals free, equilateral, narrow, 5.5-6.6 mm , keel distally red -ciliolate to fimbriolate ; petals obovate 5.5-6 mm ; staminodes bearded ; anthers ca. 2 mm . Capsule 4-4.5 mm , placentation basal-axile , valves septate at base ; seeds few , cylindric-fusiform , 2.5-3 mm long , including long pale apical scale ."
"taxon-4-Xyris_concinna","Densely cespitose smooth perennial 8-20 cm high , stem short, to ca. 10 cm . Leaves numerous and imbricate in a fan , 5-10 cm , sheaths abruptly dilated at base, there strongly rounded with firm castaneous , entire to ciliolate margins , blades flattened , 1.5-2.5 mm wide , margins papillose to minutely scabro-ciliate . Scapes stiff , distally linear, terete to oval , ca. 1 mm thick , with one strong papillose or scabridulous rib and many fine ones ; spikes ovoid becoming obovoid , 5-7 mm , red-brown , bracts in a spiral, the empty ones 2-4 , ovate, grading larger to the floral ones , these ovate to oblong, acute to acuminate, keeled, ca. 6 mm , back papillose without dorsal area . Lateral sepals free, equilateral, narrow, oblanceolate , keel usually ciliate from middle to tip ; petals elliptic , ca. 5 mm ; staminodes bearded ; anthers ca. 2 mm . Capsule ca. 3 mm , valves eseptate , placentation basal ; seeds fusiform , ca. 1 mm long , translucent, red-brown ."
"taxon-5-Xyris_connosepala","Delicate, smooth , cespitose annual, 10-20 cm high , stem contracted . Leaves in a narrow fan , 2-5 cm long , sheath red-brown , keeled , blade flattened , 0.8-1.2 mm wide , margins with narrow, pale, smooth , thickened band . Scape sheaths ca. as long as leaves ; scapes filiform, maroon , terete , with low but strong rib ; spikes ellipsoid becoming turbinate , to 0.5 cm , empty bracts 4 , decussate, keeled , flower bracts larger, 2-3 , ovate, 3-4 mm , acute, entire, ecarinate with lanceolate dorsal area . Lateral sepals connate in basal 1/3 , lobes subequilateral, oblong , keel papillose-tuberculate at middle or above ; petals obovate , 3 mm ; staminodes bearded ; anthers ca. 1 mm . Capsule ca. 1.5 mm , valves eseptate , placentation central ; seeds ellipsoid , ca. 0.5 mm long , deep brown ."
"taxon-6-Xyris_cyperoides","Densely cespitose, smooth perennial 8-20 cm high , stems mostly short . Leaves erect or ascending , sheath brown, shining , entire, with ligule to 1.5 mm at apex , blade filiform, 0.2-0.4 mm wide , somewhat flattened to terete or angulate , margins scabridulous . Scapes filiform, terete , 0.3-0.4 mm thick , 1-several with fine ribs ; spikes ellipsoid becoming turbinate , ca. 4 mm , bracts decussate, in 3 pairs, lance-ovate to triangular-ovate , empty ones 4 , inner pair ca. as long as the 2 flowering bracts , these 2 , ca. 3 mm . Lateral sepals free, subequilateral, oblong, keel entire ; petals obtriangular , ca. 3 mm ; staminodes bearded ; anthers ca. 1.2 mm . Capsule ca. 2 mm , valves eseptate , placentation central ; seeds broadly ellipsoid , 0.5 mm , amber ."
"taxon-7-Xyris_decussata","Cespitose, thick-based perennial, 15-43 cm high , stem short, to 15 cm . Leaves stiff , closely imbricate in a fan , 10-20 cm , sheath entire, ca. as long as blades , entire, castaneous , ligule short, triangular , blade flattened, 3-5 mm wide , blunt , margins incrassate, dark brown , densely rusty-ciliate . Scapes distally flattened , 2-3 mm wide , 2-ribbed , ribs rusty-ciliate ; spikes ovoid to depressed-globose , ca. 1 cm , dark brown , bracts firm, subdecussate, without dorsal area , empty bracts several , upspike gradually broadening and longer , flower bracts ovate to broadly oblong, ca. 6 mm , broadly to narrowly rounded at apex, subentire, ecarinate . Lateral sepals free, subequilateral, oblanceolate , ca. 6 mm , keel entire to ciliate or lacero-ciliate toward apex ; petals elliptic , ca. 5 mm ; staminodes bearded ; anthers 1.5-1.7 mm . Capsules 4-5 mm , valves septate toward base , placentation basalcentral ; seeds narrowly cylindric-oblanceoloid , 1.5-1.7 mm long including a pale, amber , conic apiculus ."
"taxon-8-Xyris_fallax","Slender to coarse , smooth perennial 20-100 cm high ; stems short, sometimes rhizomatous. Leaves erect or in a fan , (5-)10-30(-40) cm , soft, often with maroon pigment , sheath ciliate or entire, narrowing to blade , apically with short-triangular ligule , blade flattened , 1-5(-7) mm wide , margins lustrous , thickened, smooth, less often papillose or scabridulous . Scapes distally terete , 1-2 mm thick , with several strong ribs ; spikes ovoid to lance-cylindric or ellipsoid , 1-2 cm , many-flowered , empty bracts several , grading larger into flowering bracts , these broadly ovate to obovate, 5-7 mm , subentire, narrowly rounded, convex, with distinct dorsal area bisected by a distinct, evidently branched midvein . Lateral sepals free, subequilateral, linear-oblanceolate , 4.5-5 mm , keel lacero-ciliate from middle to apex ; petals obovate , 4-5 mm ; staminodes bearded ; anthers ca. 1.5 mm . Capsule 3-5 mm , placentation parietal ; seeds cylindric or fusiform , 1-1.5 mm , amber ."
"taxon-9-Xyris_guianensis","Low, cespitose, smooth , annual 5-30 cm high . Leaves in a fan , 2.5-7 cm , often maroon or red-brown , about as long as scape sheath, sheath about half as long as blade or less , keel often papillose-ciliolate , margin entire , continuous with blade or with auricles, blade flattened , 0.5-1 mm wide , margins narrow, incrassate, pale or dark , smooth or rarely ciliolate . Scapes filiform, distally terete or slightly compressed, ca. 0.5 mm thick , ecostate to slightly bicostate , ribs smooth ; spikes ellipsoid becoming turbinate , 4-7 mm , pale red-brown , bracts few, decussate, with strong lance-ovate dorsal area with strong midvein , empty bracts 4 , smaller and narrower than the flowering ones and grading into them , these oblong 4.5-5 mm , less keeled, subacute, scarious-margined . Lateral sepals free, subequilateral, oblanceolate 4-5 mm , keel smooth or papillose to ciliolate above middle ; petals obovate , ca. 3 mm ; staminodes bearded ; anthers ca. 1 mm . Capsule ca. 2.5 mm , placentation basal-central , valves eseptate ; seeds ovoid to ellipsoid , ca. 0.5 mm , amber ."
"taxon-10-Xyris_hymenachne","Solitary to cespitose, often sub-bulbous, slender , smooth perennial, 20-60 cm high , stem contracted . Leaves in a fan or ascending , 5-20 cm , sheath entire to sparsely ciliate at base , dull brown or stramineous , eligulate , blade flattened , 1.5-4 mm wide , margins thin or slightly thickened, smooth to ciliolate , surface smooth to papillose-rugulose . Scapes distally subterete, uni-multicostate , ribs smooth to papillose or ciliolate ; spikes obovoid to subglobose , 5-8 mm , pale dull brown , bracts in a spiral, with convex, papillose back and no dorsal area, with broad, pale, scario-lacerate borders, empty bracts 2-4 , slightly shorter than the flowering ones , these obovate to broadly oblong , 7-8 mm . Lateral sepals free, inequilateral, curved, 4-6 mm , keel ciliate or fimbria-ciliate from middle to apex ; petals obovate , ca. 5 mm ; staminodes bearded ; anthers ca. 1.5 mm . Capsule ca. 4 mm , placentation basal , valves eseptate ; seeds cylindric-fusiform or ellipsoid , 0.6-0.7 mm , amber ."
"taxon-11-Xyris_involucrata","Short-lived, mostly tufted, smoothish herbs, 20-60 cm high ; stem short. Leaves in a fan , 10-30 cm , sheath at least as long as blade , entire, keeled , base castaneous , ligule lacking , blade flattened , margins white -ciliate . Scapes rigid, distally flattened , 3-4 mm wide , margins winged , white -ciliate ; spikes hemispheric to broadly ovoid or subglobose , 0.5-1 cm , bracts numerous in a tight spiral, outer ones forming a leafy involucre, these bracts with keel and margins ciliate , inner empty bracts abruptly smaller, grading to slightly shorter flowering bracts , these firm, rhombic to oblong-obovate , 4-5 mm , tips acute or short-acuminate, often villosulous , back shallowly convex with a large, red-brown dorsal area . Lateral sepals free, subequilateral, curved, ca. 3 mm , blunt, keel reddish -ciliate from below middle to apex ; petals elliptic , 4-5 mm ; staminodes bearded ; anthers ca. 1.5 mm . Capsule ca. 2 mm , placentation basal , valves eseptate ; seeds ellipsoid-cylindric , 0.5-0.6 mm , dark amber ."
"taxon-12-Xyris_jupicai","Smooth, often cespitose, annual or short-lived perennial, 10-100 cm high ; stems short. Leaves erect or in a fan , 10-60 cm , sheath often as long as blade , entire, with or without a short ligule ; blades flattened , 2-10 mm wide , margins mostly thin, smooth or papillose. Scapes distally terete or oval, 1-1.5 mm wide , multistriate and 1-2-ribbed , ribs strong, usually papillose-tuberculate ; spikes ovoid to short-cylindric , 0.5-1.5 (-2.5) cm , bracts many in a spiral, lowest ones empty, grading larger into the flowering ones , these obovate to ovate, 5-7 mm , apically rounded to subacute, mostly entire, convex, ecarinate, dorsal area evident . Lateral sepals equilateral, narrow, slightly curved, 3-7 mm , keel broad, lacerate from middle to apex ; petals broadly obovate , 3-5 mm ; staminodes bearded ; anthers ca.1.5 mm. Capsule 3-4 mm long , placentation parietal ; seeds broadly ellipsoid , 0.4-0.5 mm , pale amber ."
"taxon-13-Xyris_kukenaniana","Cespitose perennial, 1-2 m high ; stem short; leaves in a fan , 6-10 cm , sheath long-ciliate , rugulose , red-brown , eligulate or with short, pilose ligule , blade linear, slightly compressed , 1-1.5 mm wide , white -ciliate or scabrociliate , smooth or papillose . Scapes distally elliptic in cross-section , ca. 1 mm wide , 2-3(-4)-costate , 2 ribs broad, flat , making pale scabro-ciliate edges ; spikes ovoid , 7-8 mm , dark red-brown or sooty brown , bracts several , subdecussate, without dorsal area, minutely papillose , empty bracts several 2-3.5 mm , white -ciliate at apex , grading to larger fertile ones , these broadly obovate, ca. 5 mm , ecarinate, rounded, aging lacerate . Lateral sepals free, subequilateral, curved, 4.5-5 mm , keel narrow, sparsely long-ciliate ; petals obovate , ca. 4 mm ; staminodes bearded ; anthers 1.5 mm . Immature fruit valves with septa; seeds not seen."
