"taxonID","locality","localityType","distributionText"
"taxon-1-Cathedra_acuminata","Amazonian Colombia","region","Distribution: Mainly Amazonian Colombia , Venezuela , the Guianas , Peru , and Brazil ; 87 collections studied; 3 collections from Guyana ; 1 collection from French Guiana ."
"taxon-1-Cathedra_acuminata","Venezuela","country","Distribution: Mainly Amazonian Colombia , Venezuela , the Guianas , Peru , and Brazil ; 87 collections studied; 3 collections from Guyana ; 1 collection from French Guiana ."
"taxon-1-Cathedra_acuminata","Guianas","region","Distribution: Mainly Amazonian Colombia , Venezuela , the Guianas , Peru , and Brazil ; 87 collections studied; 3 collections from Guyana ; 1 collection from French Guiana ."
"taxon-1-Cathedra_acuminata","Peru","country","Distribution: Mainly Amazonian Colombia , Venezuela , the Guianas , Peru , and Brazil ; 87 collections studied; 3 collections from Guyana ; 1 collection from French Guiana ."
"taxon-1-Cathedra_acuminata","Brazil","country","Distribution: Mainly Amazonian Colombia , Venezuela , the Guianas , Peru , and Brazil ; 87 collections studied; 3 collections from Guyana ; 1 collection from French Guiana ."
"taxon-1-Cathedra_acuminata","Guyana","country","Distribution: Mainly Amazonian Colombia , Venezuela , the Guianas , Peru , and Brazil ; 87 collections studied; 3 collections from Guyana ; 1 collection from French Guiana ."
"taxon-1-Cathedra_acuminata","French Guiana","country","Distribution: Mainly Amazonian Colombia , Venezuela , the Guianas , Peru , and Brazil ; 87 collections studied; 3 collections from Guyana ; 1 collection from French Guiana ."
"taxon-3-CHAUNOCHITON","Amazonian Colombia","region","Distribution: 3 species in Amazonian Colombia , Venezuela , and Brazil ; 1 of these in the Guianas ."
"taxon-3-CHAUNOCHITON","Venezuela","country","Distribution: 3 species in Amazonian Colombia , Venezuela , and Brazil ; 1 of these in the Guianas ."
"taxon-3-CHAUNOCHITON","Brazil","country","Distribution: 3 species in Amazonian Colombia , Venezuela , and Brazil ; 1 of these in the Guianas ."
"taxon-3-CHAUNOCHITON","Guianas","region","Distribution: 3 species in Amazonian Colombia , Venezuela , and Brazil ; 1 of these in the Guianas ."
"taxon-1-Chaunochiton_kappleri","Amazonian Brazil","region","Distribution: Amazonian Brazil and the Guianas ; 77 collections studied, 37 from the Guianas (GU: 7; SU: 26; FG: 4)."
"taxon-1-Chaunochiton_kappleri","Guianas","region","Distribution: Amazonian Brazil and the Guianas ; 77 collections studied, 37 from the Guianas (GU: 7; SU: 26; FG: 4)."
"taxon-1-Chaunochiton_kappleri","Guianas","region","Distribution: Amazonian Brazil and the Guianas ; 77 collections studied, 37 from the Guianas (GU: 7; SU: 26; FG: 4)."
"taxon-4-DULACIA","neotropics","world","Distribution: 13 species in the neotropics (from Amazonian Colombia to Bolivia and SE Brazil ); 3 species in the Guianas ."
"taxon-4-DULACIA","Amazonian Colombia","region","Distribution: 13 species in the neotropics (from Amazonian Colombia to Bolivia and SE Brazil ); 3 species in the Guianas ."
"taxon-4-DULACIA","Bolivia","country","Distribution: 13 species in the neotropics (from Amazonian Colombia to Bolivia and SE Brazil ); 3 species in the Guianas ."
"taxon-4-DULACIA","SE Brazil","region","Distribution: 13 species in the neotropics (from Amazonian Colombia to Bolivia and SE Brazil ); 3 species in the Guianas ."
"taxon-4-DULACIA","Guianas","region","Distribution: 13 species in the neotropics (from Amazonian Colombia to Bolivia and SE Brazil ); 3 species in the Guianas ."
"taxon-1-Dulacia_crassa","Guyana","country","Distribution: Guyana , in forests on slopes of Mt. Roraima and in the Kaieteur savanna 2 collections studied."
"taxon-1-Dulacia_crassa","Mt. Roraima","locality","Distribution: Guyana , in forests on slopes of Mt. Roraima and in the Kaieteur savanna 2 collections studied."
"taxon-1-Dulacia_crassa","Kaieteur savanna","region","Distribution: Guyana , in forests on slopes of Mt. Roraima and in the Kaieteur savanna 2 collections studied."
"taxon-2-Dulacia_guianensis","Venezuela","country","Distribution: Venezuela , the Guianas , and Brazil ; 40 collections studied, 12 from the Guianas (GU: 6; SU: 3; FG: 3)."
"taxon-2-Dulacia_guianensis","Guianas","region","Distribution: Venezuela , the Guianas , and Brazil ; 40 collections studied, 12 from the Guianas (GU: 6; SU: 3; FG: 3)."
"taxon-2-Dulacia_guianensis","Brazil","country","Distribution: Venezuela , the Guianas , and Brazil ; 40 collections studied, 12 from the Guianas (GU: 6; SU: 3; FG: 3)."
"taxon-2-Dulacia_guianensis","Guianas","region","Distribution: Venezuela , the Guianas , and Brazil ; 40 collections studied, 12 from the Guianas (GU: 6; SU: 3; FG: 3)."
"taxon-3-Dulacia_redmondii","Colombia","country","Distribution: Colombia , Venezuela , Guyana ; 36 collections studied, 1 collection from Guyana : Parabara savanna (FD 7646, NY)."
"taxon-3-Dulacia_redmondii","Venezuela","country","Distribution: Colombia , Venezuela , Guyana ; 36 collections studied, 1 collection from Guyana : Parabara savanna (FD 7646, NY)."
"taxon-3-Dulacia_redmondii","Guyana","country","Distribution: Colombia , Venezuela , Guyana ; 36 collections studied, 1 collection from Guyana : Parabara savanna (FD 7646, NY)."
"taxon-3-Dulacia_redmondii","Guyana","country","Distribution: Colombia , Venezuela , Guyana ; 36 collections studied, 1 collection from Guyana : Parabara savanna (FD 7646, NY)."
"taxon-3-Dulacia_redmondii","Parabara savanna","region","Distribution: Colombia , Venezuela , Guyana ; 36 collections studied, 1 collection from Guyana : Parabara savanna (FD 7646, NY)."
"taxon-5-HEISTERIA","tropical Africa","continental region","Distribution: About 33 species, 3 in tropical Africa , the remaining species in C and S America (6 in the Guianas )."
"taxon-5-HEISTERIA","C and S America","continental region","Distribution: About 33 species, 3 in tropical Africa , the remaining species in C and S America (6 in the Guianas )."
"taxon-5-HEISTERIA","Guianas","region","Distribution: About 33 species, 3 in tropical Africa , the remaining species in C and S America (6 in the Guianas )."
"taxon-1-Heisteria_barbata","Amazonian Colombia","region","Distribution: Amazonian Colombia , Venezuela , French Guiana , Peru and Brazil ; rare in French Guiana ; 48collections studied, 1 from French Guiana ."
"taxon-1-Heisteria_barbata","Venezuela","country","Distribution: Amazonian Colombia , Venezuela , French Guiana , Peru and Brazil ; rare in French Guiana ; 48collections studied, 1 from French Guiana ."
"taxon-1-Heisteria_barbata","French Guiana","country","Distribution: Amazonian Colombia , Venezuela , French Guiana , Peru and Brazil ; rare in French Guiana ; 48collections studied, 1 from French Guiana ."
"taxon-1-Heisteria_barbata","Peru","country","Distribution: Amazonian Colombia , Venezuela , French Guiana , Peru and Brazil ; rare in French Guiana ; 48collections studied, 1 from French Guiana ."
"taxon-1-Heisteria_barbata","Brazil","country","Distribution: Amazonian Colombia , Venezuela , French Guiana , Peru and Brazil ; rare in French Guiana ; 48collections studied, 1 from French Guiana ."
"taxon-1-Heisteria_barbata","French Guiana","country","Distribution: Amazonian Colombia , Venezuela , French Guiana , Peru and Brazil ; rare in French Guiana ; 48collections studied, 1 from French Guiana ."
"taxon-1-Heisteria_barbata","French Guiana","country","Distribution: Amazonian Colombia , Venezuela , French Guiana , Peru and Brazil ; rare in French Guiana ; 48collections studied, 1 from French Guiana ."
"taxon-2-Heisteria_cauliflora","Guianas","region","Distribution: Rather common in the Guianas and adjacent Brazil ; over 200 collections studied (GU: 41; SU: 70; FG: 100)."
"taxon-2-Heisteria_cauliflora","Brazil","country","Distribution: Rather common in the Guianas and adjacent Brazil ; over 200 collections studied (GU: 41; SU: 70; FG: 100)."
"taxon-3-Heisteria_densifrons","Amazonian Venezuela","region","Distribution: Amazonian Venezuela , the Guianas , Peru , and Brazil ; locally common in the Guianas ; over 200 spe- cimens studied (GU: 4; SU: 21; FG: 85)."
"taxon-3-Heisteria_densifrons","Guianas","region","Distribution: Amazonian Venezuela , the Guianas , Peru , and Brazil ; locally common in the Guianas ; over 200 spe- cimens studied (GU: 4; SU: 21; FG: 85)."
"taxon-3-Heisteria_densifrons","Peru","country","Distribution: Amazonian Venezuela , the Guianas , Peru , and Brazil ; locally common in the Guianas ; over 200 spe- cimens studied (GU: 4; SU: 21; FG: 85)."
"taxon-3-Heisteria_densifrons","Brazil","country","Distribution: Amazonian Venezuela , the Guianas , Peru , and Brazil ; locally common in the Guianas ; over 200 spe- cimens studied (GU: 4; SU: 21; FG: 85)."
"taxon-3-Heisteria_densifrons","Guianas","region","Distribution: Amazonian Venezuela , the Guianas , Peru , and Brazil ; locally common in the Guianas ; over 200 spe- cimens studied (GU: 4; SU: 21; FG: 85)."
"taxon-4-Heisteria_maguirei","Venezuela","country","Distribution: Venezuela ( Delta Amacuro ), Guyana , and Brazil ( Amapa ); 15 collections studied, 8 from Guyana ."
"taxon-4-Heisteria_maguirei","Delta Amacuro","region","Distribution: Venezuela ( Delta Amacuro ), Guyana , and Brazil ( Amapa ); 15 collections studied, 8 from Guyana ."
"taxon-4-Heisteria_maguirei","Guyana","country","Distribution: Venezuela ( Delta Amacuro ), Guyana , and Brazil ( Amapa ); 15 collections studied, 8 from Guyana ."
"taxon-4-Heisteria_maguirei","Brazil","country","Distribution: Venezuela ( Delta Amacuro ), Guyana , and Brazil ( Amapa ); 15 collections studied, 8 from Guyana ."
"taxon-4-Heisteria_maguirei","Amapa","state","Distribution: Venezuela ( Delta Amacuro ), Guyana , and Brazil ( Amapa ); 15 collections studied, 8 from Guyana ."
"taxon-4-Heisteria_maguirei","Guyana","country","Distribution: Venezuela ( Delta Amacuro ), Guyana , and Brazil ( Amapa ); 15 collections studied, 8 from Guyana ."
"taxon-5-Heisteria_ovata","Colombia","country","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-5-Heisteria_ovata","Venezuela","country","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-5-Heisteria_ovata","Guianas","region","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-5-Heisteria_ovata","E Peru","region","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-5-Heisteria_ovata","Brazil","country","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-5-Heisteria_ovata","Bolivia","country","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-5-Heisteria_ovata","Guianas","region","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-5-Heisteria_ovata","Guianas","region","Distribution: Colombia , Venezuela , the Guianas , E Peru , Brazil , and Bolivia ; rare in the Guianas . Over 100 specimens studied, 8 from the Guianas (GU: 3; SU: 4; FG: 1)."
"taxon-6-Heisteria_scandens","Costa Rica","country","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Panama","country","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Amazonian Colombia","region","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Guianas","region","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Ecuador","country","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Peru","country","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Brazil","country","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Bolivia","country","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Guianas","region","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-Heisteria_scandens","Guianas","region","Distribution: Costa Rica and Panama , widespread in Amazonian Colombia , the Guianas , Ecuador , Peru , Brazil , and Bolivia ; rare in the Guianas ; 87 collections studied, 13 from the Guianas (GU: 1; SU: 7; FG: 5)."
"taxon-6-MABUREA","Guyana","country","Distribution: Monotypic, endemic in Guyana ."
"taxon-1-Maburea_trinervis","Guyana","country","Distribution: endemic in Guyana ; 11 collections studied."
"taxon-7-MINQUARTIA","C and northern South America","continental region","Distribution: Monotypic, in C and northern South America ."
"taxon-1-Minquartia_guianensis","Nicaragua","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Costa Rica","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Panama","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Guianas","region","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Amazonian Colombia","region","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Venezuela","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Ecuador","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Peru","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Bolivia","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Brazil","country","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Guianas","region","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-1-Minquartia_guianensis","Guianas","region","Distribution: from Nicaragua to Costa Rica and Panama , in the Guianas , Amazonian Colombia . Venezuela , Ecuador , Peru , Bolivia , and Brazil ; locally common in the Guianas . Over 150 specimens studied, 65 from the Guianas (GU: 5; SU: 20; FG: 40)."
"taxon-8-PTYCHOPETALUM","tropical W and C Africa","continental region","Distribution: 4 species, 2 in tropical W and C Africa , and 2 in tropical South America , 1 of these in the Guianas ."
"taxon-8-PTYCHOPETALUM","tropical South America","continental region","Distribution: 4 species, 2 in tropical W and C Africa , and 2 in tropical South America , 1 of these in the Guianas ."
"taxon-8-PTYCHOPETALUM","Guianas","region","Distribution: 4 species, 2 in tropical W and C Africa , and 2 in tropical South America , 1 of these in the Guianas ."
"taxon-1-Ptychopetalum_olacoides","Guianas","region","Distribution: Guianas and Amazonian Brazil ; common in Surinam and French Guiana . 85 collections studied; 43 from the Guianas (SU: 15; FG: 28)."
"taxon-1-Ptychopetalum_olacoides","Amazonian Brazil","region","Distribution: Guianas and Amazonian Brazil ; common in Surinam and French Guiana . 85 collections studied; 43 from the Guianas (SU: 15; FG: 28)."
"taxon-1-Ptychopetalum_olacoides","Surinam","country","Distribution: Guianas and Amazonian Brazil ; common in Surinam and French Guiana . 85 collections studied; 43 from the Guianas (SU: 15; FG: 28)."
"taxon-1-Ptychopetalum_olacoides","French Guiana","country","Distribution: Guianas and Amazonian Brazil ; common in Surinam and French Guiana . 85 collections studied; 43 from the Guianas (SU: 15; FG: 28)."
"taxon-1-Ptychopetalum_olacoides","Guianas","region","Distribution: Guianas and Amazonian Brazil ; common in Surinam and French Guiana . 85 collections studied; 43 from the Guianas (SU: 15; FG: 28)."
"taxon-9-SCHOEPFIA","tropical Asia","continental region","Distribution: 23 species, 4 in tropical Asia / Malesia , the others in C and S America , 1 of these occurs in Surinam ."
"taxon-9-SCHOEPFIA","Malesia","region","Distribution: 23 species, 4 in tropical Asia / Malesia , the others in C and S America , 1 of these occurs in Surinam ."
"taxon-9-SCHOEPFIA","C and S America","continental region","Distribution: 23 species, 4 in tropical Asia / Malesia , the others in C and S America , 1 of these occurs in Surinam ."
"taxon-9-SCHOEPFIA","Surinam","country","Distribution: 23 species, 4 in tropical Asia / Malesia , the others in C and S America , 1 of these occurs in Surinam ."
"taxon-1-Schoepfia_lucida","Amazonian Venezuela","region","Distribution: Amazonian Venezuela , Surinam , and Brazil ( Mato Grosso ); very rare in the Guianas , only once collected in Surinam (type). 12 collections studied."
"taxon-1-Schoepfia_lucida","Surinam","country","Distribution: Amazonian Venezuela , Surinam , and Brazil ( Mato Grosso ); very rare in the Guianas , only once collected in Surinam (type). 12 collections studied."
"taxon-1-Schoepfia_lucida","Brazil","country","Distribution: Amazonian Venezuela , Surinam , and Brazil ( Mato Grosso ); very rare in the Guianas , only once collected in Surinam (type). 12 collections studied."
"taxon-1-Schoepfia_lucida","Mato Grosso","state","Distribution: Amazonian Venezuela , Surinam , and Brazil ( Mato Grosso ); very rare in the Guianas , only once collected in Surinam (type). 12 collections studied."
"taxon-1-Schoepfia_lucida","Guianas","region","Distribution: Amazonian Venezuela , Surinam , and Brazil ( Mato Grosso ); very rare in the Guianas , only once collected in Surinam (type). 12 collections studied."
"taxon-10-XIMENIA","tropics and subtropics","world","Distribution: 8 species in the tropics and subtropics , of rather close affinity. 1 var. of X. americana in the Guianas ."
"taxon-10-XIMENIA","Guianas","region","Distribution: 8 species in the tropics and subtropics , of rather close affinity. 1 var. of X. americana in the Guianas ."
"taxon-Ximenia_americana","Pantropical and -subtropical","world","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","Florida","state","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","Keys","region","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","West Indies","region","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","C and S America","continental region","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","S Brazil","region","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","C Argentina","region","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","Guianas","region","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-Ximenia_americana","Guianas","region","Distribution: Pantropical and -subtropical . From Florida , the Keys and West Indies to C and S America ; southern limit from S Brazil to C Argentina . Locally common in the Guianas . Over 300 collections studied, 32 from the Guianas (GU: 10; SU: 16; FG: 6)."
"taxon-103-OPILIACEAE","tropics","world","Distribution: About 30 species in 10 genera, around the tropics ; in the neotropics ca. 10 species in 1 genus; in the Guianas 2 species."
"taxon-103-OPILIACEAE","neotropics","world","Distribution: About 30 species in 10 genera, around the tropics ; in the neotropics ca. 10 species in 1 genus; in the Guianas 2 species."
"taxon-103-OPILIACEAE","Guianas","region","Distribution: About 30 species in 10 genera, around the tropics ; in the neotropics ca. 10 species in 1 genus; in the Guianas 2 species."
"taxon-1-AGONANDRA","Central and South America","continental region","Distribution: About 10 species in Central and South America , 2 of which occur in the Guianas ."
"taxon-1-AGONANDRA","Guianas","region","Distribution: About 10 species in Central and South America , 2 of which occur in the Guianas ."
"taxon-1-Agonandra_brasiliensis","Panama","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
"taxon-1-Agonandra_brasiliensis","Colombia","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
"taxon-1-Agonandra_brasiliensis","Venezuela","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
"taxon-1-Agonandra_brasiliensis","Guyana","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
"taxon-1-Agonandra_brasiliensis","Brazil","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
"taxon-1-Agonandra_brasiliensis","Bolivia","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
"taxon-1-Agonandra_brasiliensis","Paraguay","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
"taxon-1-Agonandra_brasiliensis","Guyana","country","Distribution: Panama , Colombia , Venezuela , Guyana , Brazil , Bolivia , Paraguay ; over 100 collections studied; 1 collection from Guyana only."
