"taxonID","description"
"taxon-3-Dulacia_redmondii","Erect, sometimes prostrate (sub)shrub or treelet, 0.1-0.5(-1.5) m high with a sometimes branched xylopodium ; bark fissured in squares , grayish-whitish . Branchlets erect , slender , puberulous . Leaves drooping; petioles puberulous , 1-2 mm long ; blades fleshy-coriaceous, not wax-coated , ovate-lanceolate , 1.3-3.1 x 0.5-1 cm , apex (sub)acute , base obtuse to rounded , pale olive-green and wrinkled all over when dry , glabrous or puberulous on primary vein and margin , primary vein grooved above, secondary veins 2-3 pairs . Racemes axillary and terminal , 3-6-flowered , puberulous or subglabrous , rachis 7-15(-20) mm long ; bracts lanceolate , 1.5-2 mm long ; pedicels 0.8-1(-1.5) mm long . Flowers glabrous ; calyx shortly cup-shaped , ca. 2 mm diam. ; petals ligulate-lanceolate , fleshy , pale olive , 4.5-5 x 0.8-1.2 mm ; stamens about 2/3 as long as the petals , anthers ovoid-oblong, mucronulate , filaments short hairy distally ; staminodes short-hairy at middle only ; free part of ovary hemispherical, glabrous , abruptly narrowed to the style . Fruit ovoid to subglobose , apex truncate, apiculate by the remaining style-base , 0.9-1 x (0.4-)0.6-0.8 cm , glabrous , orange or vermillion ."
"taxon-5-HEISTERIA","Glabrous shrubs (rarely scandent , or lianas) or trees with slender branches . Leaves usually rather densely pellucid-micropunctulate against strong light, the discolorous lactifers generally visible beneath with the naked eye . Flowers small, few to numerous in axillary fascicles , sessile or pedicelled. Calyx small, cup-shaped, 5 (rarely 6)-dentate or -lobed , usually much accrescent and brilliantly colored towards fruiting stage, very rarely remaining practically unaltered and pale ; petals 5 (very rarely 6) , alternating with the calyx lobes , free or a little coherent at base, usually hairy inside , caducous; stamens usually 10 (rarely 12) , filaments adnate below to the base of the petals, free otherwise, ligulate or filiform , anthers small, subglobose ; disc completely adnate to the lower 10-sulcate part of the ovary ; ovary superior, 1-locular above, 3-locular below , style short conical , stigma shortly 3-lobed . Drupe globose to ellipsoid, or oblongoid , pericarp thin-fleshy , whitish or yellowish to red , subtended or covered at full maturity by the generally much accrescent thin fleshy to coriaceous , shallowly to deeply 5(-6)-lobed fruit-calyx , endosperm copious, containing both starchy and fatty substances, embryo at apex of endosperm, cotyledons orbicular , foliaceous."
"taxon-1-Heisteria_barbata","Glabrous tree, 10-25 m tall ; stem to 40(-80) cm diam. Branchlets subterete, striate , dark red-brown in dry state . Petioles 4-7(-10) x 1-1.5 mm , deeply grooved ; blades firmly chartaceous to subcoriaceous , dark reddish to olive-brown above, paler beneath, shiny on both surfaces though more obviously so above , ovate-elliptic to elliptic or oblong , 6-12(-15) x (2-)3.5-5(-6) cm , apex abruptly acuminate for 1-1.5 cm , tip obtuse and often curved , base broadly attenuate to rounded, subinequilateral , primary vein slightly raised above, strongly so beneath , secondary veins 6-8 pairs curved-ascending and subparallel to each other, looping before the edge, slightly raised above, more distinctly so beneath . Fascicles of (1-)8-15 flowers from axillary multibracteolate small cushions ; pedicels slender to filiform , 3-5 mm long . Calyx cup-shaped, flattish , shortly 5-lobed , 1 mm long ; petals oblong acuminate , hirsute only in the middle adaxially , 2 mm long ; stamens 10 , filaments 2 mm long ; ovary adnate below to a thickish 10-sulcate disc . Drupe subglobular to broadly ellipsoid , 6-8 mm diam. , shiny, dark green, becoming blue-green to purplish-blackish when dry ; fruit-calyx green , suborbicular , spreading or finally reflexed , 15-20 mm diam. when expanded ; peduncle 10-20 mm long ."
"taxon-2-Heisteria_cauliflora","Glabrous shrub or treelet, 1.5-6 m tall ; stem to 6 cm diam. Branches somewhat subscandent, branchlets subangular , rugulose all over . Petioles (8-)10-15 x 1.5-2(-2.5) mm ; blades subcoriaceous to coriaceous , lanceolate or elliptic-lanceolate, usually oblong-lanceolate, variable in size, (10-)12-20(-26) x (2.5-)3-6(-9) cm , tip suboblique, bluntish , base broadly cuneate to obtuse or rounded , primary vein slightly raised above, strongly so beneath , secondary veins consisting of a basal curved-ascending pair , and 10-14(-20) upper main pairs , straight in a wide angle to the primary vein and more or less parallel, either flattened or often slightly impressed above, prominent to various degree beneath . Flowers several from mostly defoliate axils, sometimes from the stem; pedicels ca. 1 mm long ; bracts numerous , small, forming small cushions . Calyx 5-lobed to almost the base , lobes triangular, acute , 1.5 mm ; petals 5 , lanceolate , white or cream, sometimes pink in upper half , hairy inside , 3(-4) mm long ; stamens 10 , filaments flattish ; ovary depressed-globose . Drupe ellipsoid , smooth , (9-)10(-12) x 5-7 mm , white to gray or yellowish, finally bluish on apex ; fruit-calyx pink, turning orange or usually red , 5-lobed to almost the base , 25(-35) mm diam. when expanded , lobes ovate, obtuse, partly covering each other, remaining erect , loosely enclosing the drupe ; peduncle (1-)2 mm long ."
"taxon-3-Heisteria_densifrons","Glabrous, subscandent shrub, treelet, or tree 3-10(-16) m tall ; trunk to 15 cm diam. Branchlets finely striate, subterete . Petioles 5-10(-15) mm long ; blades thin-chartaceous to subcoriaceous , ovate to elliptic or oblong , (4-)10-18(-25) x 3-5 (-9) cm , apex more or less abruptly acuminate for 0.5-1.5 cm , tip blunt , base cuneate , primary vein slightly prominent above, more distinctly so beneath , secondary veins 6-9 pairs , arcuately ascending and rather distinctly looping before the margin, usually slightly impressed above, raised beneath . Flowers (1-)3-6 in a fascicle per axil, arising from a small cushion formed by numerous small bracts ; pedicels 1-2 mm long . Calyx patently cup-shaped , shortly 5(-6)-dentate , ca. 1 mm high , 2 mm diam. ; petals 5(-6) , ovate-lanceolate, coherent below , white , densely hispidulous-hairy inside , 4-5(-6) mm long ; stamens 10(-12) , filaments slender ; ovary depressed-globose , 10-sulcate , style thickish, short. Drupe ellipsoid-oblongoid , apex mucronulate, 10-11(-14) x 6-8 mm , pale yellow to orange at maturity ; the subtending fruit-calyx becoming thickish, but only slightly accrescent and including only the base of the drupe , greenish to dull red , 2-5(-7) mm diam. , 1.5-2(-3) mm high ; peduncle in fruit 1.5-4 mm long ."
"taxon-4-Heisteria_maguirei","Glabrous tree (4-)10-15(-26) m tall ; trunk to 25 cm diam. Branchlets striate, subterete . Petioles (7-)10-13 mm long ; blades coriaceous , broadly elliptic, ovate-elliptic or elliptic-oblong, variable in size , (9-)12-18(-20) x (4-)5-8(-9.5) cm , apex abruptly acuminate for ca. 1 cm , tip subacute , base broadly attenuate, subinequilateral , primary vein plane above, strongly prominent beneath , secondary veins 6-8(-9) pairs , looping before the margin, slightly raised beneath . Flowers 3-5 in a fascicle per axil, arising from a cushion formed by numerous bracts ; pedicel 3-5 mm long . Calyx 5-lobed to almost the base , lobes narrowly ovate, acuminate , 3.5-4 mm long ; petals ovate-lanceolate, acuminate , green , hairy inside , 3.5-4 mm long ; stamens 10 , filaments flattish . Drupe subglobose , apex apiculate , 13-15 mm diam. , greenish-white ; fruit-calyx red , 5-lobed to almost the base , (40-)45(-50) mm diam. when expanded , lobes ovate, obtuse , 17-20 x 15-20 mm ; peduncle in fruit 6-8(-10) mm long ."
"taxon-5-Heisteria_ovata","Glabrous shrub or tree, (2.5-)6-20(-25) m tall ; trunk (4-)10-40 cm diam. Branchlets subangular, striate, dark red or purplish in dry specimens , slender , older parts densely lenticellate and covered with a peeling brown cork . Petioles (4-)6-10(-17) x 1-1.5(-2) mm ; blades subcoriaceous , shiny above , variable in shape and size, ovate to elliptic-oblong, or occasionally ovate-lanceolate , (5-) 6-12(-19) x 2.5-6(-8) cm , apex shortly-, rarely long-attenuate or subacuminate, tip subacute or blunt , base attenuate to obtuse or rounded, subinequilateral , primary vein flattened or slightly impressed above, prominent beneath , secondary veins (5-) 6-8(-12) pairs , rather straight below, otherwise moderately curved-ascending, flattened above, slightly prominent beneath . Flowers few to rather numerous (-20) per axillary fascicle from small multibracteolate cushions ; pedicels slender , (2-)3(-5) mm long . Calyx cup-shaped, ca. 1 mm long , acutely 5-lobed halfway ; petals ovate-lanceolate, white, yellowish, or greenish , acute , hairy at middle of adaxial surface , 1.5(-2) mm long ; stamens 10 . Drupe subovoid-ellipsoid to ellipsoid-oblongoid, sometimes subglobose, apiculate, slightly striate lengthwise , (6-)8-10 x (4-)5-7 mm , yellowish or pale reddish ; fruit-calyx red to pale crimson , erect or mostly spreading , 5-lobed about halfway , (8-)10-20(-25) mm when expanded , lobes ovate-deltoid, obtuse ; fruiting peduncle slender , 4-6(-10) mm long ."
"taxon-6-Heisteria_scandens","Liana, sometimes (sub)scandent shrub, to 18 m tall , with slender flexuous branches . Branchlets very slender, subterete, slightly striate lengthwise , not rugulose . Petioles slender , deflexed, 7-13 x 1 mm ; blades thinly to firmly chartaceous , shiny above , ovate to ovate-elliptic, sometimes almost lanceolate-ovate , (4-)6-10(-13) x (2.5-)3-5(-6.5) cm , apex acuminate, tip subacute or obtuse , base broadly cuneate to obtuse or rounded, rarely subcordate , primary vein flattened or slightly impressed above, prominent beneath , secondary veins 1 (or rarely 2) basal pair(s), curved-ascending to almost half the length of the blade , and 3-4(-5) upper short pairs, curved-ascending, slightly prominent beneath . Fascicles of 8-20 (rarely 50) flowers from axillary small multibracteolate cushions ; pedicels slender, often almost filiform , (3-)6-8 mm long . Calyx minute, 1 mm long , 5-lobed halfway , lobes acuminate , each lobe with a minute apical fuscous gland ; petals 5 , ovate-lanceolate, acute , laxly hairy or subglabrous inside , (1.5-)2(-2.5) mm long , ca. 1 mm broad at base ; stamens 10 , unequal in length, filaments liguliform ; ovary conical, its base thickened and 10-sulcate . Drupe (sub)globose or obovoid , slightly 10-sulcate , 9-12 mm diam. , shiny, finally bright orange or cherry red ; fruit-calyx green , very shallowly lobed, strongly reflexed , (8-)12-14 mm diam. when expanded ; peduncle in fruit 12-15(-20) mm long ."
"taxon-6-MABUREA","Trees, trunk basally swollen . Leaves distinctly 3-5-veined . Inflorescences axillary , 1-3(-4)-flowered clusters in the upper axils of normal or aborted leaves, or grouped on spike-like axillary short shoots . Flowers hypogynous, small, subsessile, each flower subtended by a bract and 2 minute bracteoles. Calyx cupuliform , 5-denticulate , small, persistent, not accrescent; petals 5 , connate in the lower part , lobes triangular ; stamens 10 , filaments filiform, adnate to the basal parts of the petals , anthers subquadrate-suborbicular ; ovary superior, glabrous , 2-3-locular , style very short, stigma very slightly 3-lobed . Drupe with fleshy exocarp , thin woody endocarp and 1 large seed."
"taxon-1-Maburea_trinervis","Tree, 10-25 m tall ; stems 15-35 cm in diam. , unbuttressed ; bark gray-black , smooth . Branches terete , glabrous ; branchlets densely covered with appressed, whitish simple hairs when young . Petioles 10-25 x 0.5-2 mm , with distinct dark longitudinal and transversal ribs, much thickened distally , slightly hairy ; blades chartaceous , ovate or obovate, rarely narrowly so , 9-23 x 4.5-9 cm , apex shortly acuminate , base acute to obtuse , shiny green and glabrous above, dull green and sparsely covered with appressed simple hairs beneath , primary vein flattened or impressed above, strongly raised beneath , secondary veins 4 , originating from or near the base, the two outermost at a distance of 0.5-3 mm from the margin, impressed above, strongly raised beneath , tertiary veins 25-30 , subparallel, flattened above, distinctly raised below . Spike-like axillary shoots to 3 cm long , shortly pedunculate, rachis and flower-clusters densely covered with same hairs as the twigs , bracts triangular , 0.5-1.5 mm long . Flowers pale green . Calyx cup-shaped , 1.5 mm long , lobes deltate , 0.7 mm long and wide ; petals connate into a campanulate tube for 2 mm , free lobes triangular , 1.5 mm long , apically recurved , inner side with long erect hairs ; episepalous stamens with filaments 2 mm long , filaments of epipetalous stamens 1.5 mm long . Ovary subglobose, strongly thickened and crenulate in cross-section . Drupe globular to very broadly obovoid , 3.5 cm in diam. , dark green (in vivo) , seed globose , 2.5 cm in diam."
"taxon-7-MINQUARTIA","Trees with milky juice in bark and leaves ; trunk with deep grooves of limited length ; young parts covered with a rusty tomentum . Leaves persistent, with schizogenous secretory cavities with resinous contents and lactifers, often with spicular cells . Inflorescences axillary , pedunculate spikes, rather short, generally simple, rarely with few and short branches, many flowered . Flowers hypogynous, small, subsessile, 2-5-fascicled along rachis, each flower subtended by a minute ovate caducous bract . Calyx cupuliform , 5(-6)-denticulate , small, persistent, not accrescent; petals (4-)5-6(-7) , fleshy , connate in the lower half , lobes ovate oblong ; stamens generally 10, sometimes 15 (5 episepalous and 10 epipetalous) , filaments filiform, adnate to the basal parts of the petals , anthers subquadrate-suborbicular ; ovary superior, hairy , (3-)4(-5)-locular below, 1-locular above , style very short, stigma shortly 3-5-lobed . Drupe with thin-fleshy exocarp , endocarp crustaceous, tuberculate outside , embryo minute in top of the copious endosperm, the latter containing amylum, but no fatty substances."
"taxon-1-Minquartia_guianensis","Small to large tree, (2-)10-20(-30) m tall ; bole straight, angular, with rather deep, 0.5-2 m long grooves, older ones sometimes perforated , to 1.4 m diam. ; bark brownish-gray , with small oblong scales and vertical, straight cracks closely together , showing white latex when cut ; sapwood yellow , hard. Branches angular , glabrous ; branchlets as all young parts usually more or less densely grayish -, or mostly rusty-puberulent with branched hairs . Petioles broadly channeled, (5-) 20-30(-40) x 1-2(-3) mm ; blades chartaceous to coriaceous , oblong to elliptic, sometimes lanceolate , (6-)10-16(-35) x (2.5-)4-6(-13) cm , apex abruptly short-acuminate, tip acute or bluntish , base obtuse to rounded-truncate , grayish-olivaceous when dry , glabrous, shiny and often slightly tuberculate above , dull and often puberulous especially on the veins beneath , primary vein prominent on both surfaces, secondary veins (6-)10-14(-17) pairs , rather straight-ascending and subparallel, curved before the margin, slightly impressed above, prominent beneath , tertiary veins transverse, closely subparallel. Spikes solitary in the upper axils, simple, or rarely few-branched, shortly pedunculate, rusty-tomentellous in all outer parts , 2-6(-9) cm long . Flowers cream , scented , 2-5 per fascicle. Calyx obscurely 5(-6)-dentate , laxly set with dark glands , ca. 1 mm long ; petals connate into a campanulate tube for 1-1.5 mm , free lobes with subacut apexe , inner side with long erect hairs , 1-1.5 mm long ; stamens inserted just below the orifice, filaments glabrous ; ovary subglobose . Drupe ellipsoid, rarely subovoid , yellowish-reddish initially, becoming purplish-black at full maturity , 2-2.5(-3) x 1.5(-2) cm , on peduncle 2-3 mm long ."
"taxon-8-PTYCHOPETALUM","Glabrous shrubs or trees. Flowers heterostylous , fragrant, arranged in short axillary few-flowered racemes ; pedicels subtended by a caducous bracteole. Calyx small, 5(-6)-dentate or -lobed , not accrescent; petals (4-)5(-6) , initially coherent, finally free, linear-oblong, concave, inflexed with their membranous crenulate margin , hairy within ; stamens usually twice the number of petals, rarely fewer by abortion , the epipetalous ones shorter, their filaments adnate to the petals , the episepalous ones longer, their filaments almost free , anthers small, oblong ; disc obscure; ovary free, 1-locular , with 2 or 3 anatropous pendent ovules , style rather short, slenderly columnar , stigma subcapitate , 3-lobed . Drupe with a thin pericarp and crustaceous endocarp ; seed 1 , endosperm copious, corrugate-sublobate, exclusively containing fatty substances, with a small embryo at its apex."
"taxon-1-Ptychopetalum_olacoides","Tree 5-15(-20) m tall , trunk grooved lengthwise , to 25 cm diam. Branchlets terete, slightly striately winged lengthwise . Petioles deeply grooved above, (2-)3-4(-6) mm long ; blades subcoriaceous . lanceolate-oblong , (6-)9-11(-13) x (2-)2.5-3(-4) cm , apex gradually attenuate or subacuminate for 1-1.5 cm , tip acute , base broadly attenuate to acute , in dry state dark greenish-blackish above, brown beneath, dull on both surfaces , more or less densely tuberculate mainly beneath in mature leaves , primary vein a little impressed above, prominent beneath, secondary veins 6-8(-12) pairs , perpendicular to the primary vein, curved and anastomosing before the margin, obscurely raised beneath . Racemes 1-2(-3) per axil, cyme-like , 5-8-flowered , glabrous , (1.5-)2(-3) cm long ; pedicels 2-3(-5) mm long . Calyx barely 1 mm , 5-dentate in the dolichostylous, almost obsolete in the brachystylous form ; petals white , 10-13 x ca. 2 mm , white -hairy inside , the upper margin involute ; stamens 10 or sometimes 7 or 8 by abortion ; ovary oblong-conoid, with the style included ca. 8 mm long in the dolichostylous , and ca. 5 mm long in the brachystylous form . Drupe oblongoid-ellipsoid , pinkish, finally changing to purplish-blackish, pruinose , 1.5-1.8 x 1.3-1.6 cm ."
"taxon-9-SCHOEPFIA","Glabrous shrubs or low trees. Flowers often dimorphous and heterostylous, fragrant, in short axillary fascicled spikes , base of inflorescence set with a few small imbricate persistent bracts, bract and 2 bracteoles at apex of pedicel more or less united into a small acutely 3-lobed epicalyx ; calyx inconspicuous, i.e. adnate to the cup-shaped truncate flower-axis ; petals (3-)4-5(-6) , fused in the lower half or 2/3 into a tube , with a tuft of hairs inside behind each anther , free lobes revolute ; stamens as many as petals , epipetalous, the slender filaments adnate to the corolla tube for nearly their full length , anthers 2-celled ; disc epigynous, annular, fleshy ; upper half of the ovary superior, included by the disc, lower half within the flower-axis, 3-locular below, 1-locular above , style slender, in the dolichostylous form as long as the corolla tube and with a well developed stigma, in the brachystylous form half as long , the stigma then a little below the anthers and smaller. Drupe subtended by the persistent epicalyx, crowned by the remains of the calyx and disc , epicarp originating from the somewhat accrescent flower-axis, thin, fleshy , endocarp pergamentaceous to crustaceous , striate lengthwise ; seed 1 , embryo at apex of the fleshy endosperm which contains fatty substances, and little or no amylum ."
