WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000537190,general,EN,"Small herb, 10–25 cm high; stems simple, glabrous erect curved at base. Leaves clustered just below the inflorescence; stipules ovate-auriculate, few mm; petioles distinct 5–20 mm; lamina lanceolate, 4–7 by 0.5–3 cm, at base tapering towards the petiole, apex acute; upper surface glabrous or nearly so, lower pale green, appressed hairy. Inflorescence racemose, terminal, 3–6 cm, with pubescent axis. Flowers subsessile; bracts caduceus. Sepals lanceolate, 4–6 mm, with glandular bristles, 1–2 mm. Petals pink or whitish, 7–9 mm, obovate, emarginated. Fruit ellipsoid, ca 3 mm.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000537190,Forest Herbarium,All rights reserved,"Anisadenia saxatilis. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 194. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01742,6,3
wfo-0000541072,general,EN,"Tree 10–30 m high, bark grey or whitish, smooth or rugose. Pulp spongy, white. Branchlets pubescent to glabrescent. Leaves acute to acuminate, usually with a pronounced tip, 6–10 mm long, base cuneate to acute, 7–11.5 by 2.5–5 cm, coriaceous, green, shining, glabrous above, glabrous below or with scattered hair along the margin and midrib; secondary nerves 12–18 pairs, prominent on both sides; petiole pubescent, 3–7 mm long. Inflorescence in fascicles, 4–6-flowered; peduncle pubescent, 3–5 mm long. Flowers greenish; pedicel pubescent, 5–10 mm long. Calyx-tube puberulous outside and inside, 3–4 mm long; calyx-lobes 3–4 by 2–3.5 mm, puberulous on both sides (calyx much enlarged after flowering). Petals densely pilose, 1–1.5 mm long. Stamens with filaments 1–1.5 mm long; anthers 1 mm long. Ovary puberulous, 2–3 mm long; style not distinct; stigma capitate to oblong, 1 mm long. Fruit suborbicular, puberulous, 2.5–3.5 by 2–2.5 cm, at the base surrounded by the persistent calyx, increasing in size after flowering; seeds 10 by 5 mm.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000541072,Forest Herbarium,All rights reserved,"Aquilaria crassna. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 228. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01787,6,3
wfo-0000541078,general,EN,"Tree to 14 m tall. Leaves acuminate, base cuneate to obtuse or rounded, 6.5–14 by 2.5–5.5 cm, subcoriaceous, lower surface densely pubescent esp. on the midrib, sometimes glabrescent; petiole pubescent, 5–7 mm long. Inflorescence axillary, 5–14 flowered; peduncle pubescent, 0–10 mm long. Flowers white or light yellow, pedicel up to 20 mm long. Calyx-tube cylincric, 6–8 mm long, densely pubescent outside; calyx-lobes ovate and obtuse, 2–3 mm long, densely pubescent outside and densely puberulous inside. Petals densely villous, ca 1 mm long. Stamens sessile, anthers ca 1 mm long. Ovary sessile, densely puberulous, 5 mm long; stigma capitate. Fruit (acc. to Ding Hou) oblanceolate. Seed ovoid, puberulous, glabrescent, shortly beaked at the apex, the glabrous appendage ca 10 mm long.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000541078,Forest Herbarium,All rights reserved,"Aquilaria hirta. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 230. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01789,6,3
wfo-0001142510,general,EN,"Tree up to 40 m tall, bark whitish to greyish, smooth; branchlets slender, pubescent glabrescent. Leaves acuminate, sometimes with a rather pronounced tip, 0.5–1 cm long, 5–15 cm by 2–5.2 cm, base cuneate, chartaceous, glabrous or with scattered hairs along the midrib beneath; secondary nerves 12–16 pairs, elevated beneath, obscure above; petiole pubescent or glabrous, 3–6 mm long. Inflorescence terminal or axillary, 8–10-flowered; peduncle pubescent to slightly hairy, 4–10 mm long. Flowers green or yellowish; pedicel slightly hairy, 2–5 mm long. Calyx-tube 3–5 mm long puberulous outside, almost glabrous inside; calyx-lobes 2–3 by 1.5–2 mm, puberulous on both sides. Petals pilose, 1–1.5 mm long. Stamens with filaments 1–2 mm long; anthers 1–1.5 mm long. Ovary pubescent, 1–2 mm long; style not distinct; stigma globose, 1 mm. Fruit oblong, 2.5–4 by 1.5–2.5 cm (unripe), pubescent. Seed ovoid, 10 by 6 mm, covered with red hairs, beak ca 4 mm long, appendage twisted, as long as the seed.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001142510,Forest Herbarium,All rights reserved,"Aquilaria malaccensis. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 227. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01786,6,3
wfo-0000541096,general,EN,"Shrubs or small trees up to 2 m tall. Leaves acuminate, base cuneate to obtuse, (14–)19–27.5 by (5–)7–10.5 cm, chartaceous, lower surface slightly pubescent to glabrescent; petiole pubescent or glabrous, 5–10 mm long. Inflorescence axillary, 8–20-flowered; peduncle puberulous, 1–3 cm long. Flowers white; pedicel puberulous, 6–13 mm long. Calyx-tube 5–12 mm long, outside slightly puberulous or glabrous, inside hairy towards base; calyx-lobes 3–5 by 1.2–2.5 mm, ± puberulous on the upper half inside, sparsely hairy or glabrous outside, ciliated. Petals united at the base, erose, villous, 1–1.5 mm long. Stamens sessile; anthers 1.5–2 mm long. Ovary sessile, puberulous, 2–3 mm long; style 0.5–1 mm long; stigma globose, 1 mm. Fruit elliptic; seed narrowly elliptic, sparsely puberulous, the glabrous appenage attached along one side of the elongate part.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000541096,Forest Herbarium,All rights reserved,"Aquilaria subintegra. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 230. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01788,6,3
wfo-0000586648,general,EN,"Slender annual (? or perennial) herb. Stems ascending to 20 cm, glabrous or with scattered simple hairs especially at stem base. Leaves few, simple or rarely with 1–2 small basal lobes, thin-textured, ± ovate-orbicular in outline, subentire to crenate; basal leaves ca 4–6 by 3 cm with a ca 8 mm petiole. Racemes short, lax, ca 5–10-flowered. Petals white, ca 3 mm. Fruiting pedicels ascending-erect, ca 7 mm. Siliqua ± erect, ca 25 by 0.9 mm; valves brownish-green. Seeds ca 1 by 0.5 mm, apically finely winged.",I. Hedge,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000586648,Forest Herbarium,All rights reserved,"Cardamine circaeoides. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 181. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01718,6,3
wfo-0000586924,general,EN,"Annual. Stems ± slender, often branched from the base, with erect or ascending branches to ca 50 cm but usually less, glabrous or with scattered simple hairs more numerous at stem base. Leaves pinnate, the basal ones forming a rosette; segments ± ovate, crenate or lobed. Petals ca 3 by 1.5 mm, scarcely exceeding the sepals, rarely absent. Fruiting pedicels erect-spreading, 3.5–7 mm. Siliqua ± erect, over-topping the flowers, ca 15–20 by 0.9 mm; style 0–0.5 mm. Seeds 0.9 by 0.5 mm, broad oblong, brown with a minute wing at apex, smooth.",I. Hedge,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000586924,Forest Herbarium,All rights reserved,"Cardamine hirsuta. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 180. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01717,6,3
wfo-0000637556,general,EN,"Shrub or small tree up to 4 m high. Leaves narrowly elliptic to elliptic, gradually narrowed at both ends, (3–)6–12(–15) by 1.5–4.5 cm, herbaceous to thinly coriaceous, glabrous, glaucous beneath; nerves distinct below, obscure above; petiole 2–5 mm long. Inflorescence axillary heads with two green, often red-tinged involucral, caducous bracts, broadly ovate, 8–10 mm by 10–12 mm, minutely pubescent especially towards the top; peduncle slender, 2–5 cm long, glabrous, slightly pilose at top, often nodding; at the base with 2–4 bracteoles, 2–2.5 by 0.5–1 mm wide, slightly pilose. Flowers 6–14, pale yellow or white, sessile. Calyx-tube 6–11 mm long, yellowish or sericeous pilose outside, scented; calyx-lobes ovate, 2.5–4 by 1.2–3 mm. Stamens included or the upper slightly exserted; filaments ca 0.5 mm long; anthers 1.2 mm long. Ovary 1.5–2 mm long, densely pilose at the top; style 1–2.5 mm long; stigma globose, usually inclined; disc often lobed, 0.5–2 mm. Fruit 8–12 by 5 mm, black or black-purple.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000637556,Forest Herbarium,All rights reserved,"Daphne composita. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 243. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01807,6,3
wfo-0000637911,general,EN,"Shrub up to 3.5 m high; branches erect, young ones glabrous or hairy. Leaves narrowly elliptic to ovate-elliptic, acute to acuminate at both ends, (6–)9–14(–19) by 1.9–4.6 cm wide, light green, shining, thinly coriaceous, glabrous; petiole 5–10 mm long. Inflorescence terminal clusters, often also on side branches; bracts early deciduous; peduncle to 5 mm long, hirsute. Flowers 5–14, white or cream-coloured; pedicel 1–2 mm long. Calyx-tube 10–15 mm long, pubescent outside, fragrant; calyx-lobes narrowly ovate, acute to acuminate, 5–8 by 2–4 mm, ± pubescent. Stamens sub-sessile, anthers 1–2 mm long. Ovary ± 3 mm long, glabrous; style ± 2 mm long; disc slightly crenulated, 0.8–1.2 mm. Fruit 8–11 by 5 mm, orange-red.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000637911,Forest Herbarium,All rights reserved,"Daphne sureil. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 244. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01808,6,3
wfo-0000668124,general,EN,"Erect shrubs with thick rootstock up to 1 m or trees growing to 5 m; branches pubescent to glabrescent. Leaves subopposite to alternate, elliptic, apex obtuse, mucronate, base cuneate, coriaceous, upper side glabrous or slightly hairy at the base, lower side greyish or reddish pubescent especially along midrib and lateral veins, glabrescent, 2.5–4.5 by 1–2 cm, lateral veins 15–22 pairs; petioles pubescent or glabrous, 2–5 mm long. Inflorescence at the top of the young branches, paniculiform, 6–18-flowered; peduncle 2–5 cm long; bracts below the middle of the peduncle, up to 35 mm long and 20 mm wide, reddish pubescent on both sides. Flowers white. Calyx tube 6–12 mm long; calyx-lobes 3.5–5 by 1.5–2 mm. Petals 3–5 mm long. Stamens with filaments up to 0.5 mm long; anthers 1–1.5 mm long. Ovary fusiform, slightly sericeous at top, 2–2.5 mm long; style 1–1.5 mm long; stigma clavate. Fruit slightly puberulent at the top, 14 by 6 mm. Seed 7 by 4 mm.",B. Peterson,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000668124,Forest Herbarium,All rights reserved,"Enkleia thorelii. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 234. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01794,6,3
