WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000211685,"Tree up to 30 m high, often with buttresses; bark grayish; young shoots appressed yellowish tomentose. Leaves unpaired bipinnate. Petiole 5–20 cm; main rachis 10–60 cm long, pubescent when young later sub-glabrous. Pinnae 3–5 pairs. Leaflets 4–9 pairs, ovate to ovate-oblong, acuminate, slightly oblique, subsessile, when young pubescent beneath later glabrous, 2–15 by 2–7 cm. Racemes 1–3 together, dense, 20–25 cm. Pedicel 6–8 mm. Flowers reflxed after anthesis. Receptacle pubescent, 6–8 mm long. Sepals pubescent, 3–4 mm long with rounded apex. Petals red, linear-cuneate, 6–10 mm long. Filaments yellowish-orange with green base, glabrous, thick, twice the length of the petals. Ovary with 15–20 ovules. Pods long-stalked, 8–15 by 1–2 cm, flat, slightly torulose, with a 3–5 mm broad wing along the upper suture. Seeds pale brown, compressed.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000211685,4,1,"Acrocarpus fraxinifolius. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 50. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00688
wfo-0000186209,"Tree up to 30 m high, with a broad crown; bark smooth, grey; young shoots ± puberulous later glabrous. Leaves glabrous. Petioles ca 2 cm; rhachis 15–20 cm. Stipules minute, caduceus. Leaflets 3–5 pairs, oblong-ovoid, with ± rounded, slightly emargiuate apex; base truncate, 5–9 by 4–5 cm; petiolules 3–5 mm. Panicles 5–15 cm, grayish pubescent. Pedicels 7–10 mm. Bracts ovate-oblong, greyish pubescent, 6–9 mm; bracteoles similar, persistent. Receptacle 8–10 mm, greyish pubescent as the sepals. Sepals oblong, 10–12 mm. Petal pink, with a 5–12 mm long claw; lamina oblong, emarginate, 7–9 mm long. Stamens 7, filaments 30 mm, pubescent at base; anthers 3–4 mm long, opening by a slit; staminodes 3, short, filiform. Ovary hairy ca 7 mm, with a 7 mm long stipe; style glabrous, 20–25 mm long, slightly enlarged towards the stigma. Pods brown, woody-valved; valves 5–7 mm thick, 15–20 by 7–9 cm. Seeds (excluded aril) 2.5–3 cm long, 2–2.5 cm broad, 0.8–1.2 cm thick; aril orange, cup-shaped, ca 1.5 cm long.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000186209,4,1,"Afzelia xylocarpa. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 127. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00777
wfo-0000184535,"Evergreen tree up to 15 m high; young shoots pendulous, finely puberulous. Leaves paripinnate; rachis 20–40 cm long including short, stout petiole. Stipules foliaceous, narrow lanceolate, caduceus, 2–3 cm long. Leaflets 6–8 pairs; petiolules thick, 4–7 mm; lamina oblong to ovate-oblong, with rounded base and long acuminate apex, glabrous, 5–15 by 3–4.5 cm, increasing in size upwards. Racemes red, terminal, lax, pendulous, 50–80 cm. Bracts early caduceus; bracteoles red, persistent, broadly lanceolate, acuminate, 4–9 by 2–3 cm. Pedicels red, finely pubescent, up to 6 cm. Receptacle red, as long as sepals. Sepals 4, petaloid, subequal, linear oblong, blunt, 3–5 by 0.5–2 cm. Petals 5, unequal; the lower 2 minute, setaceous, 2 mm long; lateral ones spathulate, red with rounded yellow apex; upper one fan shaped with wavy upper margin, red–spotted with a red V surrounded by a yellow, quadrangular patch near apex, 4.5 cm broad at apex; Stamens 10; 9 connate into a 3 cm long, pink sheet; 5 of these with up to 4cm of free filament, anthers 8 mm long; 4 alternate stamens with 0.2–0.3 cm of free filament and small anthers; upper stamen free, 2.5 cm long with small anther; anthers opening by a slit. Ovary with a stipe 0.7 cm long, adnate to the receptacle; style red, filiform, 4 cm long; stigma terminal, capitellate; ovules 3–6. Pods long-stalked, dehiscent, oblong, falcate, flat, glabrous, thickened towards the upper suture, 15–20 by 3–4 cm. Seeds 4–6, transversely ovate, orbicular, compressed.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000184535,4,1,"Amherstia nobilis. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 93. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00735
wfo-0000212858,"Erect shrub up to 3 m high; young branches greyish pubescent, later glabrous. Leaves ovate to rotundate, up to 14 by 13 cm, 9–11-nerved; bifid to ⅓(–½) with broad sinus, tip of lobes triangular acute; base cordate to subtruncate; upper surface glabrous, lower greyish-brown pubescent particularly on the nerves. Stipules linear, ca 1 cm long, caduceus. Petioles pubescent, 3–4 cm. Racemes branched, lateral and terminal, short, 3–10-flowered. Pedicels 5–15(–20) mm. Bracts linear-acuminate; bracteoles similar, inserted below the middle of the pedicel. Buds (including receptacle) up to 4 cm long, fusiform, thinly hairy to glabrous, apex with 5 free calyx-teeth, 3 mm long. Receptacle turbinate, ± striate, ca 5 mm long. Calyx spathaceous. Petals white, oblong, blunt, 4–6 by 2 cm, shortly clawed. Stamens 10 fertile, subequal; filaments 15–25 mm long, hairy at base; anthers 3–5 mm long. Ovary stipitate, subglabrous: style-subglabrous, up to 15 mm; stigma small, peltate. Pods dehiscent, up to 11 by 1.5 cm with sharp-edged, raised sutures. Seeds 5–11, flattened, up to 1 cm diam.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000212858,4,1,"Bauhinia acuminata. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 11. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00634
wfo-0000199456,"Large tendrilled climber; young branches rusty tomentose, later glabrescent to glabrous. Leaves ovate, up to 19 by 13 cm, 9–13-nerved; bifid to ½–⅔ with narrow sinus, tip of lobes triangular, obtuse to acuminate; base cordate to truncate; upper surface glabrous, lower brownish tomentose to glabrescent. Stipules ear-shaped, up to 6 mm long, caducous. Petioles glabrescent, 2–7 cm. Inflorescences lateral or terminal broad racemes or panicles, many-flowered; axis rusty tomentose to glabrescent. Pedicels up to 7 cm. Bracts linear-lanceolate up to 8 mm, bracteoles smaller, inserted near the middle of the pedicel. Buds oblong, brownish tomentose, ovoid fusiform. Receptacle short ca 1 mm. Calyx splitting in 2 during anthesis, forming right angles with the pedicel, 5–8 mm long. Petals pubescent, yellowish-green, subequal, blade deltoid with crenulate margin, 10 by 7–8 mm, sometimes purple blotched; claw 10–2.5 mm long. Stamens 2 fertile, filaments ca 2 cm long, pubescent; anthers 1–2.5 mm long; reduced stamens 7, 3–9 mm long; staminode 1, short, filiform, between the fertile stamens. Ovary stipitate, brownish pilose; style 7–10 mm, glabrous towards the small stigma. Pods glabrescent, smooth, 9 by 3 cm. Seeds 3–5, flattened, orbicular ca 1 cm diam.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000199456,4,1,"Bauhinia bassacensis. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 29. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00656
wfo-0000212869,"Tendrilled, erect and straggling shrub, up to 5 m high; branches greyish. Leaves consisting of 2 free, obliquely ovate leaflets with broadly rounded ends, ca 3 by 2 cm, 4–5-nerved; glabrous on both sides. Stipules minute. Petioles slender, 15–25 mm. Inflorescence: lateral or terminal, short racemes, ca 6 cm long. Pedicels 1 cm. Bracts scaly; bracteoles. subulate, minute, inserted below the middle of the pedicel. Buds ovoid, pointed, finely pubescent. Receptacle 5–8 mm long, striatc. Sepals 5, lanceolate, acute, 5–6 mm long. Petals white to purplish with darker veins, short clawed, 1–2 cm long, woolly pubescent outside, less hairy inside. Stamens 10 fertile, red, subequal, up to 2cm long; anthers 3 mm long. Ovary stipitate, glabrous, 8–10 mm, stipe 2–3 mm; style red, 5 mm; stigma peltate. Pods indehiscent, ± curved, ca 20 by 3 cm with rounded ends. Seeds 6–13, flat, shining, brown, trapezoid, 10 by 7 mm.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000212869,4,1,"Bauhinia binata. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 22. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00647
wfo-0000196998,"Shrub or small tree up to 6 m high; young branches reddish pubescent, later glabrous. Leaves broadly ovate; 4–8 by 5–10 cm, 9–11-nerved; bifid to ⅓ with broad sinus, tip of lobes rounded-acute; base slightly cordate; upper surface glabrous, lower with scattered brownish glands and ± densely hairy. Stipules falcate, ca 2 mm long. Petioles pubescent, 1–2 cm. Racemes short, dense, leaf-opposed, 2–5 cm long. Pedicels slender, 7–8 mm. Bracts linear, 2–3 mm, bracteoles smaller, inserted at base of the pedicel. Buds ovoid, acute, brownish pubescent, ca 5 mm long. Receptacle turbinate, very short. Calyx splitting into two segments, 3 mm long. Petals white, grabrous, narrowly ovate, tapering towards the short claw, 5–7 mm long. Stamens 10 fertile, outer whorl as long as petals, inner whorl shorter; anthers tiny. Ovary 2–3 mm long, densely hairy; style short; stigma indistinct. Pods dehiscent, 3–5 by 1 cm. Seeds 2–4.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000196998,4,1,"Bauhinia brachycarpa. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 17. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00641
wfo-0000199470,"Large, tendrilled climber; young branches greyish pubescent, later glabrous. Leaves ovate to rotundate, 3–15 by 5–14 cm, 9–11-nerved, bifid to ⅓ tip. of lobes deltoid-obtuse; base cordate; upper surface glabrous, lower pubescent on the nerves. Stipules falcate-auriculate, up to 10 mm on sterile shoots, smaller on flowering shoots, caducous. Petioles sparsely pubescent, 1–7 cm. Inflorescences lateral or terminal broad racemes or panicles, many-flowered, with greyish pubescent axis. Pedicels 4–7 cm. Bracts lanceolate to broadly ovate, varying in size; bracteoles narrower, inserted at about the middle of the pedicel. Buds greyish-brown pubescent, oblong with pointed apex, zygomorphic. Receptacle 3–4 mm long. Calyx during anthesis splitting into 5 reflexed segments, 8–9 mm long. Petals yellowish-green, subequal, blade spathulate with crenulate margin, 5–13 mm long, claw ca 15 mm long. Stamens 2–3 fertile; filaments up to 35 mm long; anthers ca 3 mm long; reduced stamens 8–7: 5–6, subequal, up to 10 mm long, 1 longer placed between the 2 fertiles. Disc produced into a 2–4 mm persistent, tubular outgrowth. Ovary brownish velvety pubescent; on a 5–7 mm velvety stipe, tapering towards the velvety style; stigma capitate. Pods dehisccnt, flat, woody-valved, glabrous, dark brown, ca 17 by 5 cm, narrowed towards the base. Seeds 2–8, flattened, orbioular, ca 15 mm diam.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000199470,4,1,"Bauhinia bracteata. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 31. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00657
wfo-0000199491,"Tendrilled climber or shrub; young branches densely greyish pubescent, later glabrous. Leaves entire, ovate, 3.5–9 by 1–5 cm, 5–7-nerved; apex obtuse to acuminate, base cordate; upper surface glabrous, lower ferrugincous pubescent. Stipules caducous (not seen). Petioles 1–3 cm. Racemes greyish pubescent, lateral or terminal, unbranched or branched up to 20 cm long. Pedicels ca 1 cm. Bracts subulate, 2 mm long; bracteoles minute, inserted below the middle of the pedicel. Buds globose, 2–3 mm diam. including the very short receptacle. Calyx splitting into ± free, oblanceolate, cucullate, obtuse, 3 mm long segments, later reflexed. Petals greenish, obovate with emarginate apex, ca 5 mm long including the short claw. Stamens 3 fertile; filaments 4–5 mm long; anthers ca 1 mm long; staminodes 2, minute; disc glabrous. Ovary glabrous, ca 2.5 mm long on a short stipe; style glabrous; ovules few. Pods strap-shaped, thin-valved, 4–5 by 1–1.3 cm diam.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000199491,4,1,"Bauhinia concreta. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 27. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00655
wfo-0000199492,"Tendrilled shrub to large climber; young branches greyish puberulous. Leaves broadly ovate to ovate-oblong, 5–7 by 2.5–6 cm, 5–7-nerved; entire to emarginate or bifid ⅕ with broad sinus, tip of lobes acute to subacute; base rounded to slightly cordate; upper surface glossy, subglabrous, lower pubescent to subglabrous. Stipules minute, acute. Petioles ± pubescent, 1–3.5 cm. Racemes lateral and terminal, lax- flowered, mainly unbranehed, 10-20 cm long; main axis greyish-pubescent. Pedicels capillary, up to 2 cm long. Bracts 1–2 mm long; bracteoles minute, inserted at about the middle of the pedicel. Buds ovoid-acute, pubescent, 2–3 mm long. Receptacle short. Calyx splitting into 2–3 segments. Petals greenish, 5–7 mm, unequal, two lower spathulate, 3 upper very narrow, claw 2–3 mm. Stamens 3 fertile; filaments 4–5 mm; anthers oblong, caduceus; staminodes 2, minute. Ovary glabrous, shortly stipitate, emerging laterally from the yellow, glabrous disc; style short; stigma inconspicuous. Pods dehiscent, strap-shaped, 5–6 by 1.5 cm, glossy, smooth, thin-valved, with a short curved beak. Seeds 2–6, flat, ca 1 cm diam.",general,EN,"K. Larsen, S.S. Larsen, J.E. Vidal",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000199492,4,1,"Bauhinia curtisii. Flora of Thailand. Vol. 4. Part 1, 1984. Pg. 24. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00651
