wfo_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
NULL,3001217,45413,Pseuderanthemum dispersum,ACANTHACEAE,Pseuderanthemum,dispersum,,,,Milne-Redh.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
NULL,7333795,176932,Rostellularia quinqueangularis,ACANTHACEAE,Rostellularia,quinqueangularis,,,,(J.Koenig ex Roxb.) Nees,Least Concern,,3.1,Unknown,Global
NULL,7416126,177334,Hygrophila difformis,ACANTHACEAE,Hygrophila,difformis,,,,Blume,Least Concern,,3.1,Unknown,Global
NULL,11047827,46381,Eranthemum austrosinensis,ACANTHACEAE,Eranthemum,austrosinensis,,,,H.S.Lo,Vulnerable,A2c,3.1,,Global
NULL,48154989,48154051,Mimulopsis marronia,ACANTHACEAE,Mimulopsis,marronia,,,,(Vollesen) E.Tripp,Least Concern,,3.1,Stable,Global
NULL,66176732,65611961,Barleria decaisniana,ACANTHACEAE,Barleria,decaisniana,,,,Nees,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
Unpublished,758548,158047,Strombosiopsis sp. nov. 'pentamera',STROMBOSIACEAE,Strombosiopsis,sp. nov. 'pentamera',,,,"Q.Luke, ined.",Vulnerable,D1,3.1,Stable,Global
NULL,153890436,153874166,Hydnocarpus cauliflorus,ACHARIACEAE,Hydnocarpus,cauliflorus,,,,Merr.,Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
NULL,11076481,46781,Delosperma klinghardtianum,AIZOACEAE,Delosperma,klinghardtianum,,,,Dinter & Schwantes,Least Concern,,3.1,Stable,Global
NULL,11081542,46774,Antimima quartzitica,AIZOACEAE,Antimima,quartzitica,,,,(Dinter) H.E.K.Hartmann,Least Concern,,3.1,Stable,Global
NULL,61481431,39070,Sesuvium edmondstonii,AIZOACEAE,Sesuvium,edmondstonii,,,,Hook.f.,Least Concern,,3.1,Stable,Global
NULL,120980143,120942044,Trianthema mozambiquensis,AIZOACEAE,Trianthema,mozambiquensis,,,,H.E.K.Hartmann & Liede,Data Deficient,,3.1,Unknown,Global
NULL,202850160,202850152,Conophytum loeschianum,AIZOACEAE,Conophytum,loeschianum,,,,Tischer,Endangered,A3d+4c,3.1,Unknown,Global
NULL,202850404,202850398,Conophytum smorenskaduense,AIZOACEAE,Conophytum,smorenskaduense,,,,de Boer,Critically Endangered,A3d; B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,1587000,179686,Celosia fadeniorum,AMARANTHACEAE,Celosia,fadeniorum,,,,C.C.Towns.,Endangered,B2ab(iii),3.1,Unknown,Global
NULL,10864007,44145,Achyranthes splendens,AMARANTHACEAE,Achyranthes,splendens,,,,Mart. ex Moq.,Vulnerable,B1ab(iii),3.1,Decreasing,Global
NULL,120121409,168966,Centrostachys aquatica,AMARANTHACEAE,Centrostachys,aquatica,,,,(R.Br.) Moq.,Least Concern,,3.1,Stable,Global
Unpublished,1574028,179289,Cleistanthus sp. nov. 'beentjei',PHYLLANTHACEAE,Cleistanthus,sp. nov. 'beentjei',,,,"Q.Luke, ined.",Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,5178659,157971,Cyrtanthus sanguineus,AMARYLLIDACEAE,Cyrtanthus,sanguineus,,,,(Lindl.) Walp.,Least Concern,,3.1,Unknown,Global
Unpublished,1578011,179420,Argomuellera sp. nov. 'mjikendae',EUPHORBIACEAE,Argomuellera,sp. nov. 'mjikendae',,,,"Q.Luke, ined.",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,11077287,46716,Strumaria barbarae,AMARYLLIDACEAE,Strumaria,barbarae,,,,Oberm.,Least Concern,,3.1,Stable,Global
NULL,20694791,20666644,Allium weschniakowii,AMARYLLIDACEAE,Allium,weschniakowii,,,,Regel,Data Deficient,,3.1,Unknown,Global
NULL,20695021,20666581,Allium semenowii,AMARYLLIDACEAE,Allium,semenowii,,,,Regel,Least Concern,,3.1,Stable,Global
NULL,135303932,135303925,Allium noeanum,AMARYLLIDACEAE,Allium,noeanum,,,,Reut. ex Regel,Endangered,"B2ab(ii,iii,v)",3.1,Unknown,Global
NULL,9712672,32520,Campnosperma zeylanica,ANACARDIACEAE,Campnosperma,zeylanica,,,,Thwaites,Vulnerable,A1c,2.3,,Global
NULL,10059858,37516,Mangifera persiciformis,ANACARDIACEAE,Mangifera,persiciformis,,,,Wu & Ming,Data Deficient,,2.3,,Global
NULL,20694841,20678215,Mangifera gedebi,ANACARDIACEAE,Mangifera,gedebi,,,,Miq.,Near Threatened,A2c,3.1,Unknown,Global
NULL,61527109,37509,Mangifera austro-indica,ANACARDIACEAE,Mangifera,austro-indica,,,,Kosterm.,Endangered,B2ab(iii),3.1,Unknown,Global
NULL,138014391,137401941,Antrocaryon nannanii,ANACARDIACEAE,Antrocaryon,nannanii,,,,De Wild.,Least Concern,,3.1,Decreasing,Global
NULL,147629432,147629430,Toxicodendron sylvestre,ANACARDIACEAE,Toxicodendron,sylvestre,,,,(Siebold & Zucc.) Kuntze,Least Concern,,3.1,Stable,Global
NULL,204818885,204818883,Trichoscypha reygaertii,ANACARDIACEAE,Trichoscypha,reygaertii,,,,De Wild.,Least Concern,,3.1,Stable,Global
NULL,218159273,217501061,Schinopsis heterophylla,ANACARDIACEAE,Schinopsis,heterophylla,,,,Ragonese & J.A.Castigl.,Data Deficient,,3.1,Decreasing,Global
NULL,2623267,199967,Bupleurum kosopolianskyi,APIACEAE,Bupleurum,kosopolianskyi,,,,Grossh.,Vulnerable,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
NULL,2642066,200217,Heracleum schelkovnikovii,APIACEAE,Heracleum,schelkovnikovii,,,,Woronow,Least Concern,,3.1,Stable,Global
NULL,10970346,45079,Rughidia cordatum,APIACEAE,Rughidia,cordatum,,,,(Balf.f.) M.F.Watson & E.L.Barclay,Least Concern,,3.1,Unknown,Global
NULL,10970456,45080,Rughidia milleri,APIACEAE,Rughidia,milleri,,,,M.F.Watson & E.L.Barclay,Vulnerable,D2,3.1,Unknown,Global
NULL,10975788,45046,Oreofraga morrisiana,APIACEAE,Oreofraga,morrisiana,,,,M.F.Watson & E.L.Barclay,Vulnerable,D2,3.1,Unknown,Global
NULL,11034712,46184,Lefebvrea kupense,APIACEAE,Lefebvrea,kupense,,,,(I.Darbysh. & Cheek) Cheek & I.Darbysh.,Vulnerable,D2,3.1,Unknown,Global
NULL,119886199,19349397,Daucus pumilus,APIACEAE,Daucus,pumilus,,,,(L.) Hoffmanns & Link,Least Concern,,3.1,Stable,Global
NULL,773321,158352,Strophanthus zimmermannii,APOCYNACEAE,Strophanthus,zimmermannii,,,,Monach.,Endangered,B2ab(iii),3.1,Decreasing,Global
NULL,64567909,64563598,Secamone oleaefolia,APOCYNACEAE,Secamone,oleaefolia,,,,Decne.,Least Concern,,3.1,Unknown,Global
NULL,70145241,70102454,Tabernaemontana sessilifolia,APOCYNACEAE,Tabernaemontana,sessilifolia,,,,Bak.,Least Concern,,3.1,Decreasing,Global
NULL,136095641,136095639,Tabernaemontana alfaroi,APOCYNACEAE,Tabernaemontana,alfaroi,,,,Donn.Sm.,Least Concern,,3.1,Stable,Global
NULL,149030010,141549302,Acokanthera schimperi,APOCYNACEAE,Acokanthera,schimperi,,,,(A.DC.) Schweinf.,Least Concern,,3.1,Stable,Global
NULL,149821936,146908130,Ochrosia moorei,APOCYNACEAE,Ochrosia,moorei,,,,(F.Muell.) Benth.,Critically Endangered,C2a(i),3.1,Unknown,Global
NULL,176519961,162382541,Malouetia cuatrecasasatis,APOCYNACEAE,Malouetia,cuatrecasasatis,,,,Woodson,Endangered,B2ab(iii),3.1,Stable,Global
NULL,240713313,240709988,Neobracea acunana,APOCYNACEAE,Neobracea,acunana,,,,Lippold,Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
NULL,263017315,263014420,Parsonsia catalpicarpa,APOCYNACEAE,Parsonsia,catalpicarpa,,,,Baill.,Vulnerable,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
NULL,44445342,44393549,Stylochaeton shabaensis,ARACEAE,Stylochaeton,shabaensis,,,,Malaisse & Bamps,Least Concern,,3.1,Unknown,Global
NULL,50742989,20946950,Stylochaeton pilosus,ARACEAE,Stylochaeton,pilosus,,,,Bogner,Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Decreasing,Global
NULL,67731102,64325342,Symplocarpus foetidus,ARACEAE,Symplocarpus,foetidus,,,,(L.) Salisb. ex Nutt.,Least Concern,,3.1,Unknown,Global
NULL,175651127,175651116,Cryptocoryne alba,ARACEAE,Cryptocoryne,alba,,,,de Wit,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
NULL,175653009,175652994,Cryptocoryne fusca,ARACEAE,Cryptocoryne,fusca,,,,de Wit,Least Concern,,3.1,Stable,Global
NULL,175653922,175653847,Cryptocoryne matakensis,ARACEAE,Cryptocoryne,matakensis,,,,"Bastmeijer, Nakamoto & N.Jacobsen",Least Concern,,3.1,Stable,Global
NULL,175654227,175654206,Cryptocoryne moehlmannii,ARACEAE,Cryptocoryne,moehlmannii,,,,de Wit,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
NULL,175654690,175654673,Cryptocoryne parva,ARACEAE,Cryptocoryne,parva,,,,de Wit,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,175655067,175655004,Cryptocoryne schulzei,ARACEAE,Cryptocoryne,schulzei,,,,de Wit,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,175655305,175655098,Cryptocoryne scurrilis,ARACEAE,Cryptocoryne,scurrilis,,,,de Wit,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
NULL,175657968,175657596,Cryptocoryne waseri,ARACEAE,Cryptocoryne,waseri,,,,"Bastmeijer, Babics & Kettner",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
NULL,175658006,175657988,Cryptocoryne wendtii,ARACEAE,Cryptocoryne,wendtii,,,,de Wit,Near Threatened,B2ab(iii),3.1,Unknown,Global
NULL,1970847,191136,Dendropanax dentiger,ARALIACEAE,Dendropanax,dentiger,,,,(Harms) Merr.,Least Concern,,3.1,Unknown,Global
NULL,1973229,191221,Heptapleurum pes-avis,ARALIACEAE,Heptapleurum,pes-avis,,,,(R.Vig.) Y.F.Deng,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,11052082,46456,Eleutherococcus cuspidatus,ARALIACEAE,Eleutherococcus,cuspidatus,,,,(C.Ho) H.Ohashi,Endangered,A2c,3.1,,Global
NULL,69234396,69222230,Polyscias muraltiana,ARALIACEAE,Polyscias,muraltiana,,,,Bernardi,Vulnerable,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
NULL,119362680,118214584,Sciodaphyllum manus-dei,ARALIACEAE,Sciodaphyllum,manus-dei,,,,"(Cuatrec.) Lowry, G.M.Plunkett & M.M.Mora",Least Concern,,3.1,Stable,Global
NULL,124606732,38917,Oreopanax peltatus,ARALIACEAE,Oreopanax,peltatus,,,,Linden ex Regel,Least Concern,,3.1,Stable,Global
NULL,144061833,144056396,Heptapleurum carolii,ARALIACEAE,Heptapleurum,carolii,,,,(Harms) Lowry & G.M.Plunkett,Data Deficient,,3.1,Unknown,Global
NULL,144061948,144059360,Heptapleurum rudolfii,ARALIACEAE,Heptapleurum,rudolfii,,,,(Harms) G.M.Plunkett & Lowry,Data Deficient,,3.1,Unknown,Global
NULL,153310007,153310005,Oreopanax cecropifolius,ARALIACEAE,Oreopanax,cecropifolius,,,,Cuatrec.,Least Concern,,3.1,Decreasing,Global
NULL,157177946,153933134,Osmoxylon simplicifolium,ARALIACEAE,Osmoxylon,simplicifolium,,,,(Elmer) Philipson,Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
NULL,177797019,177797013,Didymopanax longepetiolatus,ARALIACEAE,Didymopanax,longepetiolatus,,,,(Pohl ex DC.) Marchal,Least Concern,,3.1,Stable,Global
NULL,208176303,146484310,Astropanax abyssinicus,ARALIACEAE,Astropanax,abyssinicus,,,,(Hochst. ex A.Rich.) Seem.,Least Concern,,3.1,Unknown,Global
NULL,208256594,208256465,Sciodaphyllum sphaerocomum,ARALIACEAE,Sciodaphyllum,sphaerocomum,,,,Benth.,Least Concern,,3.1,Stable,Global
NULL,228550801,43027,Oreopanax ecuadorensis,ARALIACEAE,Oreopanax,ecuadorensis,,,,Seem.,Least Concern,,3.1,Unknown,Global
NULL,2439720,195988,Dypsis bernierana,ARECACEAE,Dypsis,bernierana,,,,(Baill.) Beentje & J.Dransf.,Vulnerable,B1ab(iii); D1,3.1,Decreasing,Global
NULL,2709063,201622,Acrocomia aculeata,ARECACEAE,Acrocomia,aculeata,,,,(Jacq.) Lodd. ex R.Keith,Least Concern,,3.1,Stable,Global
NULL,10138718,38614,Nephrosperma van-houtteanum,ARECACEAE,Nephrosperma,van-houtteanum,,,,(H.Wendl. ex Van Houtte) Balf.f.,Least Concern,,3.1,Stable,Global
Unpublished,10142180,38657,Pritchardia woodfordiana,ARECACEAE,Pritchardia,woodfordiana,,,,ined.,Data Deficient,,2.3,,Global
NULL,11068443,46601,Trachycarpus nana,ARECACEAE,Trachycarpus,nana,,,,Becc.,Endangered,A2c,3.1,,Global
NULL,59402914,59402905,Chamaedorea keelerorum,ARECACEAE,Chamaedorea,keelerorum,,,,Hodel & Cast.Mont,Least Concern,,3.1,Stable,Global
NULL,95315875,44392184,Eremospatha hookeri,ARECACEAE,Eremospatha,hookeri,,,,(G.Mann & H.Wendl.) H.Wendl,Least Concern,,3.1,Unknown,Global
NULL,95317749,95317746,Laccosperma korupensis,ARECACEAE,Laccosperma,korupensis,,,,Sunderl.,Least Concern,,3.1,Unknown,Global
NULL,197784911,117880752,Geonoma mooreana,ARECACEAE,Geonoma,mooreana,,,,de Nevers & Grayum,Least Concern,,3.1,Unknown,Global
NULL,197787929,117880745,Bactris panamensis,ARECACEAE,Bactris,panamensis,,,,de Nevers & Grayum,Least Concern,,3.1,Unknown,Global
NULL,197790058,67532801,Bactris charnleyae,ARECACEAE,Bactris,charnleyae,,,,"de Nevers, A.J.Hend. & Grayum",Data Deficient,,3.1,Unknown,Global
NULL,197791246,197791244,Bactris kunorum,ARECACEAE,Bactris,kunorum,,,,de Nevers & Grayum,Data Deficient,,3.1,Unknown,Global
NULL,20694781,20680962,Asparagus dauricus,ASPARAGACEAE,Asparagus,dauricus,,,,Fisch. ex Link,Data Deficient,,3.1,Unknown,Global
NULL,44510436,44392609,Dracaena rubroaurantiaca,ASPARAGACEAE,Dracaena,rubroaurantiaca,,,,De Wild.,Data Deficient,,3.1,Unknown,Global
NULL,137376234,136808736,Furcraea macdougallii,ASPARAGACEAE,Furcraea,macdougallii,,,,Matuda,Extinct in the Wild,,3.1,,Global
NULL,221000401,220978844,Chlorophytum mamillatum,ASPARAGACEAE,Chlorophytum,mamillatum,,,,Elden & Nordal,Endangered,B2ab(iii),3.1,Unknown,Global
NULL,2702306,201362,Aloe megalacantha,ASPHODELACEAE,Aloe,megalacantha,,,,M.G.Gilbert & Sebsebe ,Least Concern,,3.1,Decreasing,Global
NULL,83794760,44079,Astelia waialealae,ASTELIACEAE,Astelia,waialealae,,,,Wawra,Critically Endangered,C2a(i); D,3.1,Decreasing,Global
NULL,757046,158016,Blepharispermum brachycarpum,ASTERACEAE,Blepharispermum,brachycarpum,,,,T.Erikss.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,2636834,200150,Erigeron schalbusi,ASTERACEAE,Erigeron,schalbusi,,,,Vierh.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,7428059,177392,Anaphalis wightiana,ASTERACEAE,Anaphalis,wightiana,,,,DC.,Vulnerable,"B2ab(ii,iii)",3.1,Unknown,Global
NULL,9851933,34296,Olearia hectorii,ASTERACEAE,Olearia,hectorii,,,,Hook.f.,Endangered,C2a,2.3,,Global
NULL,10793756,43377,Dasphyllum argenteum,ASTERACEAE,Dasphyllum,argenteum,,,,Kunth,Vulnerable,D2,3.1,,Global
NULL,10793906,43378,Dasphyllum lehmannii,ASTERACEAE,Dasphyllum,lehmannii,,,,(Hieron.) Cabrera,Critically Endangered,B1ab(iii),3.1,,Global
NULL,10956802,44868,Pulicaria aromatica,ASTERACEAE,Pulicaria,aromatica,,,,(Balf.f.) King-Jones & N.Kilian,Endangered,B2ab(iii),3.1,Unknown,Global
NULL,58392264,58388777,Senecio quartziticolus,ASTERACEAE,Senecio,quartziticolus,,,,Humbert,Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
Unpublished,7467550,177840,Eugenia sp. nov. 'calcarea',MYRTACEAE,Eugenia,sp. nov. 'calcarea',,,,J.W. Dawson ined.,Vulnerable,A2ce; B1ab(iii)+2ab(iii),3.1,Unknown,Global
Unpublished,7467751,177841,Eugenia sp. nov. 'dagostini',MYRTACEAE,Eugenia,sp. nov. 'dagostini',,,,J.W. Dawson ined.,Endangered,A2ce; B1ab(iii)+2ab(iii),3.1,Unknown,Global
Unpublished,7467970,177842,Eugenia sp. nov. 'lepredourii',MYRTACEAE,Eugenia,sp. nov. 'lepredourii',,,,J.W. Dawson ined.,Critically Endangered,A2ce; C2a(i),3.1,Unknown,Global
Unpublished,7468176,177843,Eugenia sp. nov. 'metzdorfii',MYRTACEAE,Eugenia,sp. nov. 'metzdorfii',,,,J.W. Dawson ined.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,61482417,38797,Scalesia gordilloi,ASTERACEAE,Scalesia,gordilloi,,,,O.Hamann & Wium-Andersen,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Stable,Global
Unpublished,7472089,177863,Guettardella sp. nov. 'durisylvatica',RUBIACEAE,Guettardella,sp. nov. 'durisylvatica',,,,Achille ined.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,62768462,30491,Olearia traversiorum,ASTERACEAE,Olearia,traversiorum,,,,(F.Muell.) Hook.f.,Endangered,A3cde,3.1,Decreasing,Global
NULL,66103162,66102908,Helichrysum spenceranum,ASTERACEAE,Helichrysum,spenceranum,,,,Wild,Least Concern,,3.1,Stable,Global
NULL,67371334,37597,Petrobium arboreum,ASTERACEAE,Petrobium,arboreum,,,,(J.R.Forst. & G.Forst.) R.Br. ex Spreng.,Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(i); D",3.1,Decreasing,Global
NULL,67729806,64315276,Iva xanthifolia,ASTERACEAE,Iva,xanthifolia,,,,Nutt.,Least Concern,,3.1,Unknown,Global
NULL,121985755,121392654,Ageratina urbani,ASTERACEAE,Ageratina,urbani,,,,(Ekman ex Urb.) R.M.King & H.Rob.,Endangered,"B1ab(i,iii)",3.1,Unknown,Global
NULL,122063533,119852816,Mikania manomoi,ASTERACEAE,Mikania,manomoi,,,,D.J.N.Hind & Frisby,Endangered,D,3.1,Stable,Global
NULL,132787366,132786799,Loricaria thyoides,ASTERACEAE,Loricaria,thyoides,,,,Sch.Bip.,Least Concern,,3.1,Stable,Global
NULL,133163169,133162969,Senecio canescens,ASTERACEAE,Senecio,canescens,,,,(Bonpl.) Cuatrec.,Least Concern,,3.1,Decreasing,Global
NULL,147632211,147632209,Vernonia esculenta,ASTERACEAE,Vernonia,esculenta,,,,Hemsl. ex Hemsl.,Least Concern,,3.1,Stable,Global
NULL,148994191,137406962,Vernonia hochstetteri,ASTERACEAE,Vernonia,hochstetteri,,,,Sch.Bip.,Least Concern,,3.1,Stable,Global
NULL,149512939,149512937,Brachylaena elliptica,ASTERACEAE,Brachylaena,elliptica,,,,(Thunb.) Less.,Least Concern,,3.1,Stable,Global
NULL,153954512,153746218,Cirsium vinaceum,ASTERACEAE,Cirsium,vinaceum,,,,Woot. & Standl.,Endangered,A2bce,3.1,Decreasing,Global
NULL,162590537,151997545,Koanophyllon hylonomum,ASTERACEAE,Koanophyllon,hylonomum,,,,(B.L.Rob.) R.M.King & H.Rob.,Least Concern,,3.1,Unknown,Global
NULL,167074294,164143157,Tetrachyron orizabense,ASTERACEAE,Tetrachyron,orizabense,,,,(Klatt) Wussow & Urbatsch,Near Threatened,"B2b(i,ii,iii)",3.1,Decreasing,Global
NULL,193165916,193165913,Wunderlichia crulsiana,ASTERACEAE,Wunderlichia,crulsiana,,,,Taub.,Least Concern,,3.1,Unknown,Global
NULL,202323205,202323203,Lychnocephalus mello-barretoi,ASTERACEAE,Lychnocephalus,mello-barretoi,,,,"(G.M.Barroso) Loeuille, Semir & Pirani",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global
NULL,206225945,205103701,Koanophyllon celtidifolium,ASTERACEAE,Koanophyllon,celtidifolium,,,,(Lam.) R.M.King & H.Rob.,Least Concern,,3.1,Unknown,Global
NULL,214702930,214702294,Solanecio kangae,ASTERACEAE,Solanecio,kangae,,,,Q.Luke & Beentje,Least Concern,,3.1,Stable,Global
NULL,226545385,226401514,Strobocalyx solanifolia,ASTERACEAE,Strobocalyx,solanifolia,,,,Sch.Bip.,Least Concern,,3.1,Unknown,Global
NULL,254561509,236687158,Bidens glandulifera,ASTERACEAE,Bidens,glandulifera,,,,M.L.Grant ex Sherff,Critically Endangered,B2ab(iii),3.1,Unknown,Global
NULL,254561681,236698382,Bidens meyeri,ASTERACEAE,Bidens,meyeri,,,,V.A.Funk & K.R.Wood,Critically Endangered,C2a(i); D,3.1,Decreasing,Global
NULL,254836582,158205,Vernonia calvoana,ASTERACEAE,Vernonia,calvoana,,,,(Hook.f.) Hook.f.,Least Concern,,3.1,Stable,Global
NULL,760083,158083,Impatiens palliderosea,BALSAMINACEAE,Impatiens,palliderosea,,,,Gilg,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,11066636,46549,Impatiens wilsoni,BALSAMINACEAE,Impatiens,wilsoni,,,,Hook.f.,Endangered,A2c,3.1,,Global
NULL,68035316,68002375,Impatiens luteo-viridis,BALSAMINACEAE,Impatiens,luteo-viridis,,,,H.Perrier,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
NULL,11059551,46562,Berberis xanthophloea,BERBERIDACEAE,Berberis,xanthophloea,,,,Ahrendt,Vulnerable,"B2ac(ii,iii)",3.1,,Global
NULL,204728765,204665740,Berberis johnstonii,BERBERIDACEAE,Berberis,johnstonii,,,,johnstonii Standl. & Steyerm.,Vulnerable,B2ab(iii),3.1,Stable,Global
NULL,9803003,33705,Dolichandrone spathacea,BIGNONIACEAE,Dolichandrone,spathacea,,,,(L.f.) Baill. ex K.Schum.,Least Concern,,3.1,Decreasing,Global
NULL,61985373,61985370,Catalpa speciosa,BIGNONIACEAE,Catalpa,speciosa,,,,(Warder ex Barney) Warder ex Engelm.,Least Concern,,3.1,Stable,Global
NULL,70475787,69161277,Phyllarthron bojeranum,BIGNONIACEAE,Phyllarthron,bojeranum,,,,DC.,Least Concern,,3.1,Decreasing,Global
NULL,128090546,128085107,Colea campenonii,BIGNONIACEAE,Colea,campenonii,,,,H.Perrier,Data Deficient,,3.1,Unknown,Global
NULL,149016658,61986278,Tabebuia rosea,BIGNONIACEAE,Tabebuia,rosea,,,,(Bertol.) Bertero ex A.DC.,Least Concern,,3.1,Stable,Global
NULL,151952385,151952383,Amphitecna kennedyae,BIGNONIACEAE,Amphitecna,kennedyae,,,,(A.H.Gentry) A.H.Gentry,Least Concern,,3.1,Stable,Global
NULL,10947229,44775,Echiochilon pulvinata,BORAGINACEAE,Echiochilon,pulvinata,,,,A.G.Mill. & Urban,Vulnerable,D2,3.1,Unknown,Global
NULL,10949669,44809,Trichodesma scotti,BORAGINACEAE,Trichodesma,scotti,,,,Balf.f.,Vulnerable,B2ab(ii),3.1,Unknown,Global
NULL,2617459,199890,Alyssum artvinense,BRASSICACEAE,Alyssum,artvinense,,,,N.Busch,Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Stable,Global
NULL,2669210,200561,Noccaea zangezuricum,BRASSICACEAE,Noccaea,zangezuricum,,,,(Tzvelev) Al-Shehbaz,Critically Endangered,B2ab(v); D,3.1,Unknown,Global
NULL,10786514,43215,Lepidium ecuadoriense,BRASSICACEAE,Lepidium,ecuadoriense,,,,Thell.,Vulnerable,B1ab(iii),3.1,,Global
NULL,62798278,62798275,Lepidium amissum,BRASSICACEAE,Lepidium,amissum,,,,de Lange et Heenan,Extinct,,3.1,,Global
NULL,137376514,137371513,Bursera cerasiifolia,BURSERACEAE,Bursera,cerasiifolia,,,,Brandegee,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
NULL,137376789,137374071,Bursera vejar-vazquezii,BURSERACEAE,Bursera,vejar-vazquezii,,,,Miranda,Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
NULL,137869916,137469586,Canarium pulchrebracteatum,BURSERACEAE,Canarium,pulchrebracteatum,,,,Guillaumin,Least Concern,,3.1,Decreasing,Global
NULL,137869931,137469635,Canarium subtilis,BURSERACEAE,Canarium,subtilis,,,,"Daly, Raharim. & Federman",Endangered,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",3.1,Decreasing,Global
NULL,146074575,146074573,Protium rhynchophyllum,BURSERACEAE,Protium,rhynchophyllum,,,,(Rusby) D.C. Daly,Least Concern,,3.1,Stable,Global
NULL,168907924,168643442,Canarium pilososylvestre,BURSERACEAE,Canarium,pilososylvestre,,,,Leenh.,Data Deficient,,3.1,Unknown,Global
NULL,209944030,208894051,Commiphora crenatoserrata,BURSERACEAE,Commiphora,crenatoserrata,,,,Engl.,Least Concern,,3.1,Stable,Global
NULL,610853,152215,Echinocereus chisosensis,CACTACEAE,Echinocereus,chisosensis,,,,W.T.Marshall,Endangered,B1ab(v),3.1,Decreasing,Global
NULL,616751,152266,Mammillaria carmenae,CACTACEAE,Mammillaria,carmenae,,,,Castañeda,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
NULL,657591,152615,Melocactus brederooianus,CACTACEAE,Melocactus,brederooianus,,,,Buining,Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
NULL,670183,152720,Coryphantha potosiana,CACTACEAE,Coryphantha,potosiana,,,,(Jacobi) Glass & R.A.Foster ex G.D.Rowley,Critically Endangered,"A3c; B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
NULL,688953,152872,Gymnocalycium albiareolatum,CACTACEAE,Gymnocalycium,albiareolatum,,,,Rausch,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
NULL,2947532,40960,Ariocarpus scaphirostris,CACTACEAE,Ariocarpus,scaphirostris,,,,Boed.,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
NULL,121440681,151703,Echinopsis haematacantha,CACTACEAE,Echinopsis,haematacantha,,,,(Speg.) D.R.Hunt,Least Concern,,3.1,Stable,Global
NULL,121447511,151886,Echinocereus reichenbachii,CACTACEAE,Echinocereus,reichenbachii,,,,(Terscheck ex Walp.) Haage,Least Concern,,3.1,Stable,Global
NULL,121447873,151891,Echinopsis oxygona,CACTACEAE,Echinopsis,oxygona,,,,(Link) Zucc. ex Pfeiff. & Otto,Least Concern,,3.1,Stable,Global
NULL,121448112,151892,Echinopsis stilowiana,CACTACEAE,Echinopsis,stilowiana,,,,(Backeb.) J.G.Lamb,Least Concern,,3.1,Unknown,Global
