WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-4000000646,general,EN,"Perennial herbs, roots thickened. Leaves alternate (rarely opposite or verticillate, not in Thailand). Inflorescences (Thailand): an elongated raceme-like panicle, comprising several short few-flowered cymes. Flowers regular; ovary inferior, 3-locular; sepals oblong or linear; corolla campanulate, lobes shorter than the tube; stamens free, filaments dilated at base, ciliate or glabrous; style as long as or longer than the corolla, at base surrounded by a disc, stigma 3-lobed. Fruit a capsule, opening with 3 pores or valves at base. Seeds ellipsoid, 1–1.5 mm long, 1-ribbed.</br></br>A genus of about 60 species distributed in Europe (few), India, Central Asia to Vietnam and Japan. One species in Thailand.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000000646,Forest Herbarium,All rights reserved,"Adenophora  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 500. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05300,11,4
wfo-0001290318,general,EN,"Perennial herb with woody rootstock; shoots 1 or 2, erect, simple, 50–100 cm tall; sparsely hairy, glabrescent. Leaves: radical leaves few; petiole 4–8 cm long, blades broadly-elliptic or subcircular, 2–6 cm long; cauline leaves alternate, sessile; blades hairy, especially along veins on both surfaces, ovate-elliptic, 4–6(–9) by 1.5–4 cm, acute(-acuminate), serrate. Inflorescence a narrow panicle or a pseudoraceme, 15–30 cm long, 10–20-flowered. Flowers: ovary obconical, ca 3 by 3 mm, glabrous; sepals linear, 5–7 mm long, at base 1–1.5 mm wide, margin at each side with 1–4 teeth; corolla blue, glabrous, campanulate, ca 20 mm long, including 7 mm long acute lobes; filaments 2–3 mm long; disc nectariferous, tube-shaped, short, ca 1 mm long; style slightly exserted, stigma lobed to ca halfway deep, thelobes ultimately recurved. Capsule (not known from Thailand) broadly ellipsoid, somewhat narrowed towards apex, ca 8 by 6 mm.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001290318,Forest Herbarium,All rights reserved,"Adenophora khasiana . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 501. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05301,11,4
wfo-4000001608,general,EN,"Annual (or biennial), mostly erect herbs of open wet places, glabrous (calyx glabrous or hairy), branches ± quadrangular. Leaves decussate, sessile, 1-nerved. Inflorescences dichasial, (1–)3–many-flowered, sessile or peduncled; bracteoles 2, minute. Flowers actinomorphic, 4(–6)-merous, calyx tube campanulate or urceolate, 4–8-nerved, epicalyx-like appendages obvious, or minute or absent, calyx lobes (sepals) short; petals absent or small, fugacious; stamens 4(–8), inserted in the lower half of the calyx tube, episepalous, included or exserted; ovary incompletely (1–)2–4(–5)-locular, placentas axile (but because of thin incomplete septa in fruit appearing central); style shorter or longer than ovary; disc absent. Capsules (sub)globose, thin-walled, not transversely striate, irregularly transversely rupturing. Seeds numerous, concave-convex, angular, 0.3–0.5 mm long.</br></br>About 25 species worldwide. Seven species in Asia, 2 species, of which one common in Thailand. Some more species are to be expected in Thailand, to be found in paddy fields or in soggy places, but these have not yet been collected, e.g. Ammannia coccinea Rottb. and A. octandra L.f.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000001608,Forest Herbarium,All rights reserved,"Ammannia  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 548. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05349,11,4
wfo-0000530923,general,EN,"Erect, annual herbs 25–60 cm tall, much branched in upper part; branches 4-angular, not winged. Leaves sessile; lamina narrowly elliptic or lanceolate, (0.5–)1.5–8 by 0.2–0.8(–1.2) cm, base broadened, broadly rounded or shallowly cordate, apex acute. Inflorescences 3–15-flowered cymes; peduncle (0.1–)0.5(–1.8) cm long. Flowers 4-merous; pedicel 0.5–3(–6) mm long; bracteoles minute; calyx tube glabrous, campanulate, 1–1.5 mm long, 4- or 8-ribbed, calyx lobes ca 0.3 mm long, calyx appendages minute or absent; petals pink or red, spreading, obovate, ca 1 mm long, margin (sub)entire, fugaceous; stamens 4(–8, not in Thailand), ca 1.5 mm long, exserted; ovary broadly ellipsoid, ca 1 mm diam., style red, as long as or longer than the ovary. Capsules purple, subglobose, 1.5–2 mm diam., exceeding the calyx lobes by ca ¼. Seeds brown, ca 0.3 mm long.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000530923,Forest Herbarium,All rights reserved,"Ammannia auriculata . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 549. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05350,11,4
wfo-0000530936,general,EN,"Erect, annual herbs 10–40(–150) cm tall, branched, sometimes basal branches ascending; branches ± 4-angular, not winged. Leaves (sometimes alternate), sessile; lamina narrowly elliptic or oblanceolate, 1–7 by 0.2–0.8(–1.5) cm, narrowed towards the base (broad at base in var. aegyptiaca (Willd.) Koehne, Africa), apex (sub)acute. Inflorescences (1–)3–many-flowered thyrses; peduncle 0.1(–0.2) cm long. Flowers greenish, 4-merous; pedicel 1(–2) mm long; bracteoles minute; calyx tube glabrous, narrowly campanulate, 1–1.5 mm long, 8-ribbed, calyx lobes purplish at apex, ca 0.5 mm long; calyx appendages (almost) absent; petals absent; stamens 4, inserted about halfway up the calyx tube, not (or hardly) exserted; ovary (depressed) globose; style short, to 0.3 mm long. Capsules covered for (over) halfway by the persistent calyx, (depressed) globose, 1(–2) mm diam. Seeds red, ca 0.3 mm diam.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000530936,Forest Herbarium,All rights reserved,"Ammannia baccifera . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 549. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05351,11,4
wfo-4000003508,general,EN,"Perennial herbs; root somewhat carrot-shaped. Leaves alternate. Inflorescences elongate, spike- or raceme-like, comprising several axillary short cymes, each composed of (1 or) 2–4 flowers; bracts present; pedicel short, with 2 bracteoles at base. Flowers regular; ovary inferior, 3-locular; sepals linear; corolla lobes almost free, linear; filaments dilated at base, margin densely ciliate; style nearly as long as the corolla, hairy towards the apex, stigma 3-lobed, segments linear, recurved. Fruit a capsule, 9- or 10-ribbed, opening with 3 pores above the middle. Seeds ovoid, ellipsoid or oblong, sometimes angular, 0.5–1 mm long.</br></br>A genus of 33 species distributed in Europe, N Africa, and temperate Asia. One species in Thailand.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000003508,Forest Herbarium,All rights reserved,"Asyneuma  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 501. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05302,11,4
wfo-0000823083,general,EN,"Stem single, simple, erect, 30–100 cm tall, usually unbranched, rarely branched in response to damage, usually glabrous, sometimes sparsely hairy towards the base. Leaves all nearly sessile, but radical leaves subcordate with petiole 3(–10) cm long; blades glabrous or sparsely hairy above, usually glabrous beneath, sometimes sparsely hairy along the veins, ovate, lanceolate or elliptic, 3.5–7 by 1–4 cm, base cuneate, margin serrate-dentate, apex acute-acuminate. Inflorescences composed of distant, few-flowered cymose clusters; bracts small, narrow. Flowers bluish purple; ovary subglobose or obovoid, ca 4 mm diam.; sepals glabrous, linear, (5–)10 mm long; corolla lobes equal to sepals in length or slightly longer; filaments much widened towards base, ciliate, anthers ca 6 mm long; style shorter than the corolla. Capsule subglobose, ca 5 mm diam., distinctly 9–10-ribbed.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000823083,Forest Herbarium,All rights reserved,"Asyneuma fulgens . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 503. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05303,11,4
wfo-4000004476,general,EN,"Herbs or subshrubs, erect or prostrate, richly branched. Leaves opposite, margin serrulate, petiolate. Flowers very small, numerous, arranged in axillary cymes or clustered in leaf-axils, rarely solitary; sepals 5, free, with conspicuous midribs, leathery, margin membranous, apex long acuminate; petals as many as sepals, free, membranous; stamens as many as or more than petals, but not twice as many. Ovary ovoid-orbicular or subglobose, apex somewhat acute, 5-locular with many ovules; styles short; stigmas capitate. Capsule hard, almost bony, 5-septicidal. Seeds numerous, oblong, slightly curved, reticulate with elliptic or hexagonal pits.</br></br>About 25 species: tropical and warm temperate regions; one species known in Thailand and another one expected.",G.C. Tucker & H. Razifard,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000004476,Forest Herbarium,All rights reserved,"Bergia  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 542. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05342,11,4
wfo-0000564313,general,EN,"Annual herbs, 15–30 cm tall. Stem glabrous, slightly fleshy, terete, prostrate and rooting in lower part; branches erect. Leaves opposite, papery, elliptic-lanceolate, obovate-lanceolate or obovate, 1–4 by 0.2–1 cm, apex acute or attenuate, base acuminate, margin minutely serrulate or subentire; petioles 1–5 mm long, compressed-flat; stipules ovate-triangular, membranous, dentate-sinuate. Flowers very small, pink, subsessile or with short pedicels 1–5 mm long, arranged into small axillary cymes; sepals 5, erect, narrowly lanceolate, ca 1–2 mm long; petals 5, oblong or subspathulate, slightly exceeding or subequalling sepals; stamens 10, free; filaments filiform, base rather broad. Ovary subglobose; styles straight or curved. Capsule subglobose, ca 1.8 mm diam., longitudinally 5-grooved, 5-septicidal. Seeds numerous, minute, oblong, angular or transversely striate, with 4-5 rows of hexagonal pits.",G.C. Tucker & H. Razifard,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000564313,Forest Herbarium,All rights reserved,"Bergia capensis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 543. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05344,11,4
wfo-4000006381,general,EN,"Perennial (or annual, not in Thailand) herbs, with woody rootstock. Leaves alternate. Inflorescences: flowers solitary and terminal or in cymes or (raceme-like) panicles; bracteoles absent. Flowers regular; sepals (narrowly) triangular, persistent, inserted at apex of ovary; corolla campanulate, lobed to less than halfway; stamens free, filaments dilated at base, anthers at first coherent (or connate, not in Thailand); disc absent; ovary inferior, 3(–5)-locular, stigmas 3(–5). Fruit a capsule, dehiscent by few lateral pores or valves below the withered perianth. Seeds ellipsoid, ca 0.4 mm long, smooth.</br></br>A genus of about 400 species, circumboreal in distribution. Three species in Thailand.</br></br>The species descriptions are largely based on Thai material and may, therefore, not apply outside this country.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-4000006381,Forest Herbarium,All rights reserved,"Campanula  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 503. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05304,11,4
