WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0001290318,distribution,EN,"Thailand, India (Khasia, type); Bhutan; N Myanmar; China (Tibet, Sichuan, Yunnan).",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001290318,Forest Herbarium,All rights reserved,"Adenophora khasiana . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 501. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05301,11,4
wfo-0000530923,distribution,EN,"Widespread: Africa (Egypt, type of A. auriculata); tropical and subtropical N & S America; SE & E Asia (India, type of A. multiflora); east to Australia.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000530923,Forest Herbarium,All rights reserved,"Ammannia auriculata . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 549. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05350,11,4
wfo-0000530936,distribution,EN,"Widespread: Africa; S & SE Asia (China, type); Australia; introduced in America and Europe.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000530936,Forest Herbarium,All rights reserved,"Ammannia baccifera . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 549. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05351,11,4
wfo-0000823083,distribution,EN,"Thailand, India, Sri Lanka, Nepal (type), Bhutan, Myanmar, S China.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000823083,Forest Herbarium,All rights reserved,"Asyneuma fulgens . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 503. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05303,11,4
wfo-0000564313,distribution,EN,"Thailand, India, Sri Lanka, China (Guangdong), Vietnam, Malaysia, SW Asia (Iran), Africa, Europe, tropical America (naturalised).",G.C. Tucker & H. Razifard,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000564313,Forest Herbarium,All rights reserved,"Bergia capensis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 543. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05344,11,4
wfo-0000826725,distribution,EN,"Thailand, Northern India (type), Nepal, Bhutan, through northern Myanmar to northern Laos and southern China.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000826725,Forest Herbarium,All rights reserved,"Campanula cana . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 504. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05305,11,4
wfo-0000828038,distribution,EN,"Thailand, Afghanistan, India, Nepal (type), through Myanmar to southern China.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000828038,Forest Herbarium,All rights reserved,"Campanula pallida . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 504. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05306,11,4
wfo-0000828547,distribution,EN,"Thailand, Endemic.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000828547,Forest Herbarium,All rights reserved,"Campanula rosmarinifolia . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 507. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05307,11,4
wfo-0001290348,distribution,EN,"Thailand, Bhutan, NE India, China, Myanmar, Nepal, Laos, Vietnam, Indonesia (Java, type).",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001290348,Forest Herbarium,All rights reserved,"Campanumoea javanica javanica. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 509. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05310_0,11,4
wfo-0000854556,distribution,EN,"Thailand, Tropical America (West Indies-type), cultivated throughout the tropics.",P. Chantaranothai,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000854556,Forest Herbarium,All rights reserved,"Chrysophyllum cainito . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 611. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05418,11,4
wfo-0000857328,distribution,EN,"Thailand, Sri Lanka, India, S. China, Hong Kong, Indo-China, Peninsular Malaysia, Sumatra, Java (type), Riau, Belitung.",P. Chantaranothai,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000857328,Forest Herbarium,All rights reserved,"Chrysophyllum roxburghii . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 612. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05419,11,4
wfo-0000605602,distribution,EN,"Thailand, Afghanistan, Bhutan, China, India, N. Myanmar, Nepal, NW Vietnam.",D. Boufford & P.H. Raven,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000605602,Forest Herbarium,All rights reserved,"Circaea alpina imaicola. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 599. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05402,11,4
wfo-0000830497,distribution,EN,"Thailand, Nepal to S China (Yunnan), Bhutan, Myanmar (type).",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000830497,Forest Herbarium,All rights reserved,"Codonopsis convolvulacea . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 511. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05311,11,4
wfo-0000630082,distribution,EN,"Originally from South America (Mexico (type, not seen) and Guatemala), now widely cultivated and sometimes running wild.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000630082,Forest Herbarium,All rights reserved,"Cuphea hyssopifolia . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 552. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05353,11,4
